adm0_name,adm1_name,adm2_name,adm3_name,latitude,longitude,name_alt,population,area_km2,pop_density_km2
CHN,Yunnan,Xishuangbanna Dai,Mengla,21.738438635739417,101.4615953407312,,,7871.556399916503,
CHN,Yunnan,Yuxi,Chengjiang,24.673497429782046,102.93489433592914,,,869.8516791715692,
CHN,Yunnan,Yuxi,Eshan Yi,24.241674326302157,102.21058231233957,,,2300.6383366219065,
CHN,Yunnan,Yuxi,Huaning,24.282278683478353,102.98696027417262,,,1509.68448335268,
CHN,Yunnan,Yuxi,Jiangchuan,24.352488508822734,102.7574370499545,,,989.1121277826988,
CHN,Yunnan,Yuxi,Tonghai,24.11211993975009,102.6996155777493,,,858.9194712783236,
CHN,Yunnan,Yuxi,Xinping Yi and Dai,24.028388310189843,101.7298749958998,,,5089.033840809045,
CHN,Yunnan,Yuxi,Yimen,24.697661199719438,102.12082587324487,,,1868.3242915757007,
CHN,Yunnan,Yuxi,"Yuanjiang Hani, Yi and Dai",23.58642956450551,102.01007838796805,,,3347.286262284033,
CHN,Yunnan,Yuxi,Yuxi,24.367687638823096,102.49060548724047,,,1156.6001959797882,
CHN,Yunnan,Zhaotong,Daguan,27.900757627756494,103.90292597110604,,,2199.9101227839583,
CHN,Yunnan,Zhaotong,Ludian,27.208230119305227,103.41653186003056,,,1905.6740210620285,
CHN,Yunnan,Zhaotong,Qiaojia,27.004786772619692,103.11814804443105,,,4019.331818821043,
CHN,Yunnan,Zhaotong,Shuifu,28.508427758465153,104.21982428453633,,,550.7271366028803,
CHN,Yunnan,Zhaotong,Suijiang,28.53577671354664,104.00617889659814,,,999.8196142286179,
CHN,Yunnan,Zhaotong,Weixi Lisu,27.88797001920303,105.04151298240727,,,1810.2572391980368,
CHN,Yunnan,Zhaotong,Yanjin,28.12764637502602,104.22092754795673,,,2586.081455341543,
CHN,Yunnan,Zhaotong,Yiliang,27.626714321764094,104.23043918086441,,,3549.596914252185,
CHN,Yunnan,Zhaotong,Yongshan,27.9535375598733,103.64426786183144,,,3563.871165188457,
CHN,Yunnan,Zhaotong,Zhaotong,27.42867680327589,103.6054148721818,,,2751.8288046217085,
CHN,Yunnan,Zhaotong,Zhenxiong,27.565646660176967,104.82427345370286,,,4703.877877707398,
CHN,Zhejiang,Hangzhou,Chun'an,29.60941443325439,118.8863355463413,,,5851.611330001579,
CHN,Zhejiang,Hangzhou,Fuyang,29.995740185929744,119.83457263993537,,,2396.610857359704,
CHN,Zhejiang,Hangzhou,Hangzhou,30.238516250745477,120.12086207170685,,,620.8847192226713,
CHN,Zhejiang,Hangzhou,Jiande,29.48403160909587,119.36832028511442,,,3002.6360867025014,
CHN,Zhejiang,Hangzhou,Lin'an,30.20545209202486,119.33857417531554,,,4159.075189595942,
CHN,Zhejiang,Hangzhou,Tonglu,29.83414974055989,119.54779654699084,,,2450.9449700960417,
CHN,Zhejiang,Hangzhou,Xiaoshan,30.172289014342137,120.42126348588185,,,2268.1144374040723,
CHN,Zhejiang,Hangzhou,Yuhang,30.37269232110158,120.0214064231679,,,1928.3843864841347,
CHN,Zhejiang,Huzhou,Anji,30.623180694337258,119.5751299832407,,,2536.2936327834836,
CHN,Zhejiang,Huzhou,Changxing,30.97874111408772,119.80942686360599,,,1950.1679271297428,
CHN,Zhejiang,Huzhou,Deqing,30.566629859166774,120.04548588877637,,,1255.672252405584,
CHN,Zhejiang,Huzhou,Huzhou,30.78702261700634,120.18120962087228,,,2100.3358841723248,
CHN,Zhejiang,Jiaxing,Haining,30.450684458769,120.595226859246,,,984.3020980670872,
CHN,Zhejiang,Jiaxing,Haiyan,30.5243734330848,120.87339115898763,,,686.8745673264938,
CHN,Zhejiang,Jiaxing,Jiashan,30.90052836325651,120.89582179503638,,,686.7150727346874,
CHN,Zhejiang,Jiaxing,Jiaxing,30.7644492072017,120.74229246430629,,,198.83711763075985,
CHN,Zhejiang,Jiaxing,Pinghu,30.7131875969301,121.09233843186165,,,731.5223572103534,
CHN,Zhejiang,Jiaxing,Tongxiang,30.610416114340183,120.48181885655754,,,959.4898306453296,
CHN,Zhejiang,Jiaxing,Xiuzhou,30.74502886047379,120.74810103912905,,,1119.7041551816812,
CHN,Zhejiang,Jinhua,Dongyang,29.23449558894121,120.3588963193763,,,2169.4727993536826,
CHN,Zhejiang,Jinhua,Jinhua Shì,29.114001231317182,119.6384908667589,,,429.53079739691066,
CHN,Zhejiang,Jinhua,Jinhua Xiàn,29.018921935690564,119.59500994457376,,,2225.2586724901275,
CHN,Zhejiang,Jinhua,Lanxi,29.281216949683262,119.52299589621664,,,1750.9178194453893,
CHN,Zhejiang,Jinhua,Pan'an,29.0479926004549,120.5538059006966,,,1717.3484950945078,
CHN,Zhejiang,Jinhua,Pujiang,29.52141814387881,119.89923514632345,,,1179.9508365326126,
CHN,Zhejiang,Jinhua,Wuyi,28.7667995714575,119.70786864466682,,,2000.9392761265867,
CHN,Zhejiang,Jinhua,Yiwu,29.300662403185235,120.05352062245969,,,1441.2985023244528,
CHN,Zhejiang,Jinhua,Yongkang,28.935688933741098,120.09326717808732,,,1371.1177678472732,
CHN,Zhejiang,Lishui,Jingning She,27.90582132302385,119.61329373628394,,,2632.3572366046797,
CHN,Zhejiang,Lishui,Jinyun,28.661380118036657,120.17380001621626,,,1881.6932147509406,
CHN,Zhejiang,Lishui,Lishui,28.43562429675086,119.82095933739542,,,2026.153283426528,
CHN,Zhejiang,Lishui,Longquan,28.05208026019472,119.07141034208489,,,3853.935119627199,
CHN,Zhejiang,Lishui,Qingtian,28.203228585430306,120.13697542092895,,,3185.09375332687,
CHN,Zhejiang,Lishui,Qingyuan,27.6293302606177,119.14340483557898,,,2428.0356481801596,
CHN,Zhejiang,Lishui,Songyang,28.40576563718484,119.43787942374074,,,1832.554527948715,
CHN,Zhejiang,Lishui,Suichang,28.521352231063073,119.07863220584049,,,3296.9290431698,
CHN,Zhejiang,Lishui,Yunhe,28.1146408694607,119.51019321451075,,,972.9917796524398,
CHN,Zhejiang,Ningbo,Cixi,30.18831372138938,121.33395971557955,,,1381.7083048310171,
CHN,Zhejiang,Ningbo,Fenghua,29.61467095832165,121.37246482725394,,,1617.7887442604201,
CHN,Zhejiang,Ningbo,Longwan,29.952809264664808,121.48108684942837,,,272.12265763849064,
CHN,Zhejiang,Ningbo,Ninghai,29.309384672801944,121.45208350687123,,,2227.4469603214116,
CHN,Zhejiang,Ningbo,Xiangshan,29.374826721973054,121.8451064090929,,,1574.744123563302,
CHN,Zhejiang,Ningbo,Xiuzhou,29.784946683415964,121.52452548389554,,,1818.8867144888493,
CHN,Zhejiang,Ningbo,Yuyao,29.988266230831414,121.14487203986863,,,1839.8119588659836,
CHN,Zhejiang,Ningbo,Zhenhai,29.90185321199073,121.79588896087094,,,1071.8341036057795,
CHN,Zhejiang,Quzhou,Changshan,28.970947339595803,118.53709213616791,,,1400.2785027834123,
CHN,Zhejiang,Quzhou,Jiangshan,28.578311101168108,118.5954305213833,,,2586.1670759066387,
CHN,Zhejiang,Quzhou,Kaihua,29.185322345754415,118.31963755809589,,,2934.88914373353,
CHN,Zhejiang,Quzhou,Longyou,28.98650361381926,119.18952674525067,,,1526.6914396308205,
CHN,Zhejiang,Quzhou,Quzhou Shì,28.937378986211538,118.8831565810976,,,333.596814031509,
CHN,Zhejiang,Quzhou,Quzhou Xiàn,28.955616676369424,118.89466058700216,,,2761.2496331565653,
CHN,Zhejiang,Shaoxing,Shangyu,29.945781935233622,120.89293410408955,,,1533.0577301271505,
CHN,Zhejiang,Shaoxing,Shaoxing,30.0147334335486,120.58911411126388,,,86.2253338134412,
CHN,Zhejiang,Shaoxing,Shaoxing Xiàn,29.961729701323307,120.56490169128294,,,1837.7982311938913,
CHN,Zhejiang,Shaoxing,Shengsi,29.586283810749176,120.74701991783704,,,2370.269018739512,
CHN,Zhejiang,Shaoxing,Xinchang,29.41120343329726,120.96802612625406,,,1600.7184180639892,
CHN,Zhejiang,Shaoxing,Zhuji,29.695867817036994,120.26879363092658,,,3099.34718866157,
CHN,Zhejiang,Taizhou,Huangyan,28.598467370139073,121.19533554659593,,,1894.7066634859225,
CHN,Zhejiang,Taizhou,Linhai,28.848656174597878,121.21776725965726,,,2895.575576646797,
CHN,Zhejiang,Taizhou,Sanmen,29.01650397102394,121.47248250155836,,,1313.6386591328987,
CHN,Zhejiang,Taizhou,Tiantai,29.148155962553933,120.97425990615687,,,1845.8603630823443,
CHN,Zhejiang,Taizhou,Wenling,28.39966680932821,121.41224149244668,,,1248.7043694692466,
CHN,Zhejiang,Taizhou,Xianju,28.731897811905704,120.62257070997181,,,2639.049868644921,
CHN,Zhejiang,Taizhou,Yuhuan,28.165067454679836,121.27176680465608,,,461.7368488392185,
CHN,Zhejiang,Wenzhou,Cangnan,27.431641094982986,120.44777606103122,,,1506.1051140511952,
CHN,Zhejiang,Wenzhou,Ouhai,27.999880088345996,120.55534985557688,,,840.2210904343372,
CHN,Zhejiang,Wenzhou,Pingyang,27.637498111766774,120.37607471908115,,,1195.2484258957575,
CHN,Zhejiang,Wenzhou,Ruian,27.830806937551223,120.47095451309455,,,1728.7912526766825,
CHN,Zhejiang,Wenzhou,Taishun,27.535572130037497,119.8739706115971,,,2264.6206338310685,
CHN,Zhejiang,Wenzhou,Wencheng,27.8089330796842,120.0187182198486,,,1619.2818752048386,
CHN,Zhejiang,Wenzhou,Wenzhou,27.98667415351208,120.695627356885,,,236.16745606647285,
CHN,Zhejiang,Wenzhou,Yongjia,28.33376850979063,120.65794248809023,,,3431.8480480550647,
CHN,Zhejiang,Wenzhou,Yueqing,28.22575915941112,121.00963741724887,,,1747.3752076130424,
CHN,Zhejiang,Zhoushan,Daishan,30.30451008502162,122.25937589391022,,,411.95406971798695,
CHN,Zhejiang,Zhoushan,Dinghai,30.05778781842891,122.06034012455802,,,700.412089695854,
CHN,Zhejiang,Zhoushan,Putuo,29.86024799924636,122.25613913825136,,,529.2824334145406,
ITA,Abruzzo,Chieti,Altino,42.107230799867736,14.35036499597797,,3164.0,27.290282079483028,115.93870634187073
ITA,Abruzzo,Chieti,Archi,42.082288222447524,14.385999441296601,,2101.0,50.692892695760236,41.44565220630465
ITA,Abruzzo,Chieti,Ari,42.28727994218384,14.257073647061317,,1142.0,20.76391753098045,54.99925523669116
ITA,Abruzzo,Chieti,Arielli,42.25769175423236,14.301866942497602,,1113.0,21.784625767734457,51.09107734356775
ITA,Abruzzo,Chieti,Atessa,42.08922477926034,14.462212039576988,,10599.0,196.65480075048475,53.896472191634885
ITA,Abruzzo,Chieti,Bomba,42.03878111766278,14.37026174769453,,768.0,31.418415689030823,24.444262486097713
ITA,Abruzzo,Chieti,Borrello,41.91479285229852,14.315086590980105,,330.0,26.633438945997767,12.390438976698103
ITA,Abruzzo,Chieti,Bucchianico,42.30561655672839,14.177163712382717,,5074.0,69.593065650474,72.90956293668377
ITA,Abruzzo,Chieti,Canosa Sannita,42.290351922384026,14.29583697769984,,1328.0,24.921632544494972,53.28703878564114
ITA,Abruzzo,Chieti,Carpineto Sinello,42.00027086751289,14.505398460941255,,549.0,52.59525133586358,10.438204705861889
ITA,Abruzzo,Chieti,Carunchio,41.921196350170064,14.533218205403296,,636.0,57.73253673353129,11.016318284012083
ITA,Abruzzo,Chieti,Casacanditella,42.26311119264101,14.212030200920966,,1250.0,23.3808356083559,53.46258880299693
ITA,Abruzzo,Chieti,Casalanguida,42.047702416229015,14.516539470850828,,886.0,24.31879077476805,36.432732540273705
ITA,Abruzzo,Chieti,Casalbordino,42.16434227645313,14.580986902010501,,5981.0,84.19729030006307,71.03554020188604
ITA,Abruzzo,Chieti,Casalincontrada,42.29635411056427,14.119339445456863,,3022.0,29.9172029502115,101.01211684224765
ITA,Abruzzo,Chieti,Casoli,42.1289952628271,14.292811845966344,,5571.0,119.64590603622031,46.56239552662584
ITA,Abruzzo,Chieti,Castel Frentano,42.19443418400384,14.351800294197245,,4370.0,39.36953581190728,110.99953072543715
ITA,Abruzzo,Chieti,Castelguidone,41.82646984794573,14.532942644560656,,354.0,27.106164565919293,13.059759861603062
ITA,Abruzzo,Chieti,Castiglione Messer Marino,41.872529415111686,14.444415844403178,,1678.0,84.38045984388899,19.88612059124165
ITA,Abruzzo,Chieti,Celenza Sul Trigno,41.8842503627278,14.585128127261445,,,40.69817056268091,
ITA,Abruzzo,Chieti,Chieti,42.359923462237454,14.163571848098723,,50646.0,109.09939416511415,464.218893125574
ITA,Abruzzo,Chieti,Civitaluparella,41.95419227753232,14.286432813614761,,320.0,40.322986044204875,7.9359202130812845
ITA,Abruzzo,Chieti,Civitella Messer Raimondo,42.082158687704755,14.222415954510863,,813.0,23.09390865871347,35.20408831673672
ITA,Abruzzo,Chieti,Colledimacine,42.00035473308043,14.207712417065961,,180.0,20.60761154479083,8.73463669522149
ITA,Abruzzo,Chieti,Colledimezzo,41.99102329074073,14.39029206798936,,473.0,21.10811259629034,22.40844593955443
ITA,Abruzzo,Chieti,Crecchio,42.293805736989285,14.33453889053839,,2804.0,33.88526444012988,82.74983377964314
ITA,Abruzzo,Chieti,Cupello,42.039790246490675,14.685531363346854,,4845.0,87.2923540076428,55.50314291645521
ITA,Abruzzo,Chieti,Dogliola,41.94959583569814,14.644886219322887,,335.0,20.297442660992342,16.504542251709548
ITA,Abruzzo,Chieti,Fallo,41.948630697671355,14.32461905254321,,137.0,10.944548899076903,12.517647028061157
ITA,Abruzzo,Chieti,Fara Filiorum Petri,42.25095857222711,14.17473414449098,,1979.0,26.941307395395683,73.45597490707577
ITA,Abruzzo,Chieti,Fara San Martino,42.09339308347401,14.160789478586285,,1351.0,80.56398163457317,16.76928042270732
ITA,Abruzzo,Chieti,Filetto,42.23608131789825,14.24586309153779,,909.0,23.814815049214666,38.16951750922692
ITA,Abruzzo,Chieti,Fossacesia,42.23379193442205,14.488592486413788,,6371.0,53.24749686297821,119.64881685226435
ITA,Abruzzo,Chieti,Fraine,41.90327759417715,14.491917476194418,,305.0,30.760344875753987,9.91536347306717
ITA,Abruzzo,Chieti,Francavilla Al Mare,42.412842743286845,14.275906509812488,,,40.80983636798262,
ITA,Abruzzo,Chieti,Fresagrandinaria,41.985266643362024,14.658266946318014,,942.0,45.58593032175538,20.66427060610938
ITA,Abruzzo,Chieti,Frisa,42.26736386005915,14.377617746574746,,1719.0,20.766884645323223,82.77601717150796
ITA,Abruzzo,Chieti,Furci,42.03052007357711,14.606906059764821,,895.0,45.00888476860534,19.88496281570348
ITA,Abruzzo,Chieti,Gamberale,41.903418149724004,14.208166912047016,,293.0,27.260517765564746,10.748145083660704
ITA,Abruzzo,Chieti,Gessopalena,42.05465470336765,14.273995001091267,,1322.0,57.398646525470625,23.031901970255745
ITA,Abruzzo,Chieti,Gissi,42.041775786459475,14.559792463076445,,2675.0,66.38085297833048,40.29776479180274
ITA,Abruzzo,Chieti,Giuliano Teatino,42.313246968251,14.284400478575309,,1205.0,18.813825231812633,64.0486442896495
ITA,Abruzzo,Chieti,Guardiagrele,42.18677343795992,14.244285266212435,,8881.0,100.41870247503833,88.43970078390132
ITA,Abruzzo,Chieti,Guilmi,41.992721759999505,14.48328936205034,,407.0,23.010016517444395,17.687949058682527
ITA,Abruzzo,Chieti,Lama Dei Peligni,42.05220669402169,14.182150783510698,,,56.48341831260492,
ITA,Abruzzo,Chieti,Lanciano,42.20817109323867,14.400979387171219,,34899.0,120.52243434147415,289.56434700880055
ITA,Abruzzo,Chieti,Lentella,41.998667311135065,14.689551476350223,,700.0,23.134157616015187,30.258287836485035
ITA,Abruzzo,Chieti,Lettopalena,41.99967617281601,14.163561224803251,,336.0,37.804915697697005,8.887733084416544
ITA,Abruzzo,Chieti,Liscia,41.95393174732855,14.553589327007677,,692.0,14.780145214260253,46.8195670589448
ITA,Abruzzo,Chieti,Miglianico,42.35883627853963,14.286875894713695,,4739.0,40.2077288814975,117.86291172941027
ITA,Abruzzo,Chieti,Montazzoli,41.95984905733917,14.432898247062141,,917.0,70.64241887503752,12.980869208656651
ITA,Abruzzo,Chieti,Montebello Sul Sangro,41.98755609522406,14.323380314114472,,,9.814001387280177,
ITA,Abruzzo,Chieti,Monteferrante,41.939517882730435,14.388643635055681,,121.0,27.476139157134472,4.403821050257749
ITA,Abruzzo,Chieti,Montelapiano,41.96894152816906,14.331620865005394,,82.0,14.779190458669204,5.548341787009064
ITA,Abruzzo,Chieti,Montenerodomo,41.972760427145595,14.236248516505547,,646.0,52.5147749170712,12.30129998691096
ITA,Abruzzo,Chieti,Monteodorisio,42.0953452090251,14.651227533707033,,2450.0,45.18804106490961,54.21788469388921
ITA,Abruzzo,Chieti,Mozzagrogna,42.19847401485816,14.450957271236833,,2445.0,25.942614271679517,94.24647702791873
ITA,Abruzzo,Chieti,Orsogna,42.22866307287981,14.291589326475806,,3799.0,46.24837143354546,82.1434329954473
ITA,Abruzzo,Chieti,Ortona,42.33710026408694,14.372970544657772,,22947.0,127.0484549113226,180.6161280435608
ITA,Abruzzo,Chieti,Paglieta,42.17044051763017,14.491069490583548,,4232.0,59.896784624209175,70.65487782944368
ITA,Abruzzo,Chieti,Palena,41.959547793615954,14.130209146827339,,1307.0,168.60220209934494,7.7519746701165895
ITA,Abruzzo,Chieti,Palmoli,41.95652008931097,14.600419373074295,,905.0,58.63457117341149,15.434580348911677
ITA,Abruzzo,Chieti,Palombaro,42.12654676524856,14.220772760154917,,991.0,31.75193733608624,31.21069399673208
ITA,Abruzzo,Chieti,Pennadomo,42.005597131147375,14.3218998025405,,232.0,19.46893831124369,11.916417643894608
ITA,Abruzzo,Chieti,Pennapiedimonte,42.14449392051193,14.167753176679645,,445.0,86.14664044914355,5.1656106109292175
ITA,Abruzzo,Chieti,Perano,42.10872025132428,14.395804747894243,,1576.0,11.632018422353527,135.48809353425398
ITA,Abruzzo,Chieti,Pietraferrazzana,41.97360283440126,14.380200824532626,,129.0,8.031260463457247,16.06223588276813
ITA,Abruzzo,Chieti,Pizzoferrato,41.926438188478954,14.234561479136477,,1024.0,55.94845673180255,18.302560245918844
ITA,Abruzzo,Chieti,Poggiofiorito,42.2496170933567,14.329376981588478,,850.0,17.489678744293712,48.60009222738446
ITA,Abruzzo,Chieti,Pollutri,42.13481963344456,14.597026114962809,,2170.0,47.966099046758316,45.24028518317991
ITA,Abruzzo,Chieti,Pretoro,42.20532773097907,14.13300397408638,,901.0,46.10527105726233,19.542234094686616
ITA,Abruzzo,Chieti,Quadri,41.928043295718034,14.272629477088776,,761.0,13.232740066527063,57.5088754236918
ITA,Abruzzo,Chieti,Rapino,42.20064188646996,14.170324887318467,,1255.0,38.28429813897973,32.781063281977815
ITA,Abruzzo,Chieti,Ripa Teatina,42.36563336066277,14.24922742425681,,4041.0,37.20797706706709,108.60574313718074
ITA,Abruzzo,Chieti,Rocca San Giovanni,42.26325151420833,14.462038958687247,,2318.0,38.70565248533689,59.88789365786154
ITA,Abruzzo,Chieti,Roccamontepiano,42.25535035641816,14.134668036977587,,1669.0,31.463053888657456,53.0463446398533
ITA,Abruzzo,Chieti,Roccascalegna,42.06859448288349,14.322789479609332,,1162.0,42.38812487320548,27.413338133636746
ITA,Abruzzo,Chieti,Roccaspinalveti,41.931170843960444,14.465911237888676,,1260.0,57.89624258884409,21.763070342025735
ITA,Abruzzo,Chieti,Roio Del Sangro,41.9122800052998,14.375042910168105,,,21.1687723744706,
ITA,Abruzzo,Chieti,Rosello,41.89478426345787,14.352152870889556,,224.0,33.64159759393805,6.658423381188146
ITA,Abruzzo,Chieti,San Buono,41.993602546412234,14.579406491453348,,936.0,46.7966771991725,20.00142010118084
ITA,Abruzzo,Chieti,San Giovanni Lipioni,41.844933514797006,14.569395071852057,,151.0,15.729297780482169,9.599919977824415
ITA,Abruzzo,Chieti,San Giovanni Teatino,42.41355680064534,14.186425287549707,,14412.0,33.157782282429054,434.6490931523245
ITA,Abruzzo,Chieti,San Martino Sulla Marrucina,42.22901503767784,14.219933047164545,,,13.354271867245595,
ITA,Abruzzo,Chieti,San Salvo,42.046612434361556,14.753181577684211,,20171.0,34.18428046351444,590.0665372064481
ITA,Abruzzo,Chieti,San Vito Chietino,42.29394067395543,14.432955701594668,,5291.0,31.0044313706966,170.6530249414835
ITA,Abruzzo,Chieti,Sant' Eusanio del Sangro,42.15816327364221,14.357017854093765,,,43.6828203788745,
ITA,Abruzzo,Chieti,Santa Maria Imbaro,42.21735648250357,14.457809805703425,,2040.0,10.97877305795733,185.81311310751832
ITA,Abruzzo,Chieti,Scerni,42.09874381567136,14.586569617045116,,3191.0,73.80441731869605,43.23589448882024
ITA,Abruzzo,Chieti,Schiavi Di Abruzzo,41.80562508583164,14.486446615626841,,,81.2504085218734,
ITA,Abruzzo,Chieti,Taranta Peligna,42.03661703886888,14.147034703591512,,353.0,38.7918536115275,9.0998487346091
ITA,Abruzzo,Chieti,Tollo,42.34536333142861,14.319469685521094,,4090.0,26.93718898445857,151.83469969192882
ITA,Abruzzo,Chieti,Torino Di Sangro,42.198016183031186,14.546815474903875,,,55.700432993016186,
ITA,Abruzzo,Chieti,Tornareccio,42.03036508486803,14.424467011350302,,1753.0,51.44229193727028,34.077019782431975
ITA,Abruzzo,Chieti,Torrebruna,41.86692713137114,14.537061430243844,,784.0,42.03572616063535,18.650801868011555
ITA,Abruzzo,Chieti,Torrevecchia Teatina,42.39516112499145,14.235400006891092,,4221.0,26.10800811891128,161.6745322268583
ITA,Abruzzo,Chieti,Torricella Peligna,42.02105920669736,14.268390515042165,,1282.0,64.84416305604975,19.770476471288088
ITA,Abruzzo,Chieti,Treglio,42.266127066933755,14.423452184612126,,1659.0,9.587208830162945,173.04306492005384
ITA,Abruzzo,Chieti,Tufillo,41.920241447933456,14.629083726330386,,378.0,39.10968454218412,9.665125260529402
ITA,Abruzzo,Chieti,Vacri,42.29266350642551,14.232888383698763,,1636.0,21.939140845203124,74.56992101665196
ITA,Abruzzo,Chieti,Vasto,42.12142090670741,14.695313303622145,,41489.0,126.61625689429674,327.675142336867
ITA,Abruzzo,Chieti,Villa Santa Maria,41.97040428710808,14.35349119374018,,1311.0,29.754584909320194,44.06043653424815
ITA,Abruzzo,Chieti,Villalfonsina,42.176806940748214,14.56912019703628,,928.0,17.029140632809792,54.494822728284724
ITA,Abruzzo,Chieti,Villamagna,42.33062065977224,14.235416263756145,,2288.0,24.01534965655835,95.2724000574845
ITA,Abruzzo,L'Aquila,Acciano,42.19400742057497,13.707339168392835,,317.0,58.277304910894706,5.439510294525273
ITA,Abruzzo,L'Aquila,Aielli,42.07571617452758,13.582809374526796,,1479.0,67.91356589697972,21.777681387597035
ITA,Abruzzo,L'Aquila,Alfedena,41.71684829251799,14.010972457836017,,850.0,73.08407836858008,11.630440158433023
ITA,Abruzzo,L'Aquila,Anversa Degli Abruzzi,41.98936053738737,13.812464522424456,,,59.37398855876709,
ITA,Abruzzo,L'Aquila,Ateleta,41.87430788765395,14.17428425566864,,1138.0,76.11614328687425,14.95083632536386
ITA,Abruzzo,L'Aquila,Avezzano,42.03811279346733,13.447096536945871,,42486.0,187.7677562921898,226.26888044551453
ITA,Abruzzo,L'Aquila,Balsorano,41.80071569433432,13.584795857734074,,3432.0,105.00271087587763,32.68487043212554
ITA,Abruzzo,L'Aquila,Barete,42.450290595557895,13.276185074951679,,674.0,44.3683291595834,15.191016041549952
ITA,Abruzzo,L'Aquila,Barisciano,42.350357429796205,13.58566502085826,,1745.0,143.45423519261,12.164158120930075
ITA,Abruzzo,L'Aquila,Barrea,41.768775443288,13.979075268354583,,711.0,153.38936736914027,4.635262614317575
ITA,Abruzzo,L'Aquila,Bisegna,41.91588232848773,13.776114934976516,,210.0,84.66016861134963,2.4805053361522265
ITA,Abruzzo,L'Aquila,Bugnara,42.01749155331725,13.854154381825435,,1094.0,44.39778005383219,24.640871653346807
ITA,Abruzzo,L'Aquila,Cagnano Amiterno,42.45264851254854,13.20022641596566,,1236.0,112.24050828848883,11.012067023281308
ITA,Abruzzo,L'Aquila,Calascio,42.36517549398751,13.692678959237671,,136.0,70.70156346843963,1.9235783952742267
ITA,Abruzzo,L'Aquila,Campo Di Giove,41.99934190086171,14.066579379343278,,,51.45357254999155,
ITA,Abruzzo,L'Aquila,Campotosto,42.549887786579646,13.362118103056545,,489.0,94.36956409737694,5.181755417407847
ITA,Abruzzo,L'Aquila,Canistro,41.93497452279942,13.398788503999212,,979.0,29.609763078224898,33.063418893748576
ITA,Abruzzo,L'Aquila,Cansano,41.98517654612949,14.027142749879468,,250.0,68.08697423030915,3.671774268516571
ITA,Abruzzo,L'Aquila,Capestrano,42.273731453365585,13.793254322723849,,885.0,78.73126661401277,11.2407692402409
ITA,Abruzzo,L'Aquila,Capistrello,41.97671101376157,13.377335499518235,,5120.0,109.02038826287851,46.96369258614503
ITA,Abruzzo,L'Aquila,Capitignano,42.52398289416019,13.306068707984297,,651.0,56.03137574898478,11.618490377898588
ITA,Abruzzo,L'Aquila,Caporciano,42.244974906037115,13.671901800875863,,206.0,32.56010449100061,6.326761023046993
ITA,Abruzzo,L'Aquila,Cappadocia,42.00594708810865,13.251755425440857,,552.0,123.68022134353443,4.4631226723532755
ITA,Abruzzo,L'Aquila,Carapelle Calvisio,42.31696927334683,13.688247691764762,,85.0,28.082644892596953,3.026780430585703
ITA,Abruzzo,L'Aquila,Carsoli,42.117409576929106,13.11495973488669,,5294.0,171.84176754339578,30.807411234658584
ITA,Abruzzo,L'Aquila,Castel Del Monte,42.39318091103373,13.732689351059847,,,105.57377314369266,
ITA,Abruzzo,L'Aquila,Castel Di Ieri,42.0985697943533,13.745664572538384,,,35.134349858540624,
ITA,Abruzzo,L'Aquila,Castel Di Sangro,41.782822820046704,14.121503414445874,,,152.2333675873099,
ITA,Abruzzo,L'Aquila,Castellafiume,41.97873631165668,13.325140119855051,,1084.0,43.611133949959985,24.856037938472237
ITA,Abruzzo,L'Aquila,Castelvecchio Calvisio,42.328889999618006,13.680301979878815,,137.0,27.970211840047554,4.898068015482255
ITA,Abruzzo,L'Aquila,Castelvecchio Subequo,42.11034352223076,13.72205812529258,,908.0,34.9753484363627,25.961142364374066
ITA,Abruzzo,L'Aquila,Celano,42.078275724561635,13.567657853621796,,10858.0,148.1444990569378,73.29330531420435
ITA,Abruzzo,L'Aquila,Cerchio,42.04365486400291,13.597748391002126,,1564.0,36.919520804380724,42.362413322938416
ITA,Abruzzo,L'Aquila,Civita d' Antino,41.88732875722037,13.477433086317301,,,51.06890557171972,
ITA,Abruzzo,L'Aquila,Civitella Alfedena,41.777360539751626,13.913006455706379,,280.0,52.263595999469274,5.3574576078317175
ITA,Abruzzo,L'Aquila,Civitella Roveto,41.89720863657586,13.411122760588114,,3157.0,80.15237116776285,39.38748104397615
ITA,Abruzzo,L'Aquila,Cocullo,42.03499231331861,13.771796985714834,,216.0,56.4014872955257,3.82968624334726
ITA,Abruzzo,L'Aquila,Collarmele,42.062187530193,13.644622233571504,,856.0,42.75558745142206,20.020775085187825
ITA,Abruzzo,L'Aquila,Collelongo,41.89141281089659,13.57320543061079,,1171.0,96.01445117108705,12.196080753650392
ITA,Abruzzo,L'Aquila,Collepietro,42.219206372605676,13.78722413829448,,229.0,27.003335215805148,8.48043392306464
ITA,Abruzzo,L'Aquila,Corfinio,42.136671538933925,13.859276833783362,,1025.0,32.14272582163977,31.8890191730388
ITA,Abruzzo,L'Aquila,Fagnano Alto,42.25108107533466,13.583321572722697,,407.0,44.71700318210018,9.101683275656507
ITA,Abruzzo,L'Aquila,Fontecchio,42.22522720646663,13.607858332065112,,342.0,31.297811230059185,10.927281703058354
ITA,Abruzzo,L'Aquila,Fossa,42.30432360442225,13.494412918343546,,720.0,16.514239442090155,43.59873807841991
