date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_regime_change_20feb2020,testing_regime_change_29feb2020,testing_regime_change_22mar2020,testing_regime_change_27mar2020,sample_avg,day_avg,p_1,p_2,p_3,p_4
"2020-03-20","Incheon","KOR",40,0,7,33,37.543,126.491,1,2954955,0,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",10,20mar2020,5,3,2020,20,"Incheon",0,3.496508,3.688879,.03125,.03125,.0307717,0,0,0,0,,,.75,1,0,0
"2020-03-21","Incheon","KOR",40,0,8,32,37.543,126.491,0,2954955,0,0,1,1,1,0,1,1,1,5,1,1,1,1,"","",10,21mar2020,6,3,2020,21,"Incheon",0,3.465736,3.688879,0,0,-.0307717,0,0,0,0,,,.75,1,0,0
"2020-03-22","Incheon","KOR",40,0,8,32,37.543,126.491,0,2954955,0,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",11,22mar2020,0,3,2020,22,"Incheon",0,3.465736,3.688879,0,0,0,0,0,1,0,,,.75,1,0,.25
"2020-03-23","Incheon","KOR",42,0,8,34,37.543,126.491,2,2954955,0,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",11,23mar2020,1,3,2020,23,"Incheon",0,3.526361,3.73767,.0606246,.0625,.0606246,0,0,0,0,,,.75,1,0,.25
"2020-03-24","Incheon","KOR",42,0,10,32,37.543,126.491,0,2954955,0,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",11,24mar2020,2,3,2020,24,"Incheon",0,3.465736,3.73767,0,0,-.0606246,0,0,0,0,,,.75,1,0,.25
"2020-03-25","Incheon","KOR",43,0,10,33,37.543,126.491,1,2954955,0,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",11,25mar2020,3,3,2020,25,"Incheon",0,3.496508,3.7612,.03125,.03125,.0307717,0,0,0,0,,,.75,1,0,.25
"2020-03-26","Incheon","KOR",45,0,11,34,37.543,126.491,2,2954955,0,0,1,1,1,.25,1,1,1,6,1,1,1,1,"","",11,26mar2020,4,3,2020,26,"Incheon",0,3.526361,3.806663,.0606061,.0606061,.0298529,0,0,0,0,,,.75,1,0,.25
"2020-03-27","Incheon","KOR",47,0,13,34,37.543,126.491,2,2954955,0,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",11,27mar2020,5,3,2020,27,"Incheon",0,3.526361,3.850147,.0588235,.0588235,0,0,0,0,1,,,.75,1,0,.5
"2020-03-28","Incheon","KOR",56,0,14,42,37.543,126.491,9,2954955,0,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",11,28mar2020,6,3,2020,28,"Incheon",0,3.73767,4.025352,.2113092,.2647059,.2113092,0,0,0,0,,,.75,1,0,.5
"2020-03-29","Incheon","KOR",59,0,15,44,37.543,126.491,3,2954955,0,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",11,29mar2020,0,3,2020,29,"Incheon",0,3.78419,4.077538,.04652,.0714286,.04652,0,0,0,0,,,.75,1,0,.5
"2020-03-30","Incheon","KOR",61,0,15,46,37.543,126.491,2,2954955,0,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",11,30mar2020,1,3,2020,30,"Incheon",0,3.828641,4.110874,.0444517,.0454545,.0444517,0,0,0,0,,,.75,1,0,.5
"2020-03-31","Incheon","KOR",67,0,16,51,37.543,126.491,6,2954955,0,0,1,1,1,.5,1,1,1,7,1,1,1,1,"","",11,31mar2020,2,3,2020,31,"Incheon",0,3.931826,4.204693,.1031842,.1304348,.1031842,0,0,0,0,,,.75,1,0,.5
"2020-04-01","Incheon","KOR",72,0,19,53,37.543,126.491,5,2954955,0,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",11,01apr2020,3,4,2020,1,"Incheon",0,3.970292,4.276666,.0980392,.0980392,.0384662,0,0,0,0,,,.75,1,0,.75
"2020-04-02","Incheon","KOR",74,0,20,54,37.543,126.491,2,2954955,0,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",11,02apr2020,4,4,2020,2,"Incheon",0,3.988984,4.304065,.0377358,.0377358,.0186923,0,0,0,0,,,.75,1,0,.75
"2020-04-03","Incheon","KOR",76,0,21,55,37.543,126.491,2,2954955,0,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",11,03apr2020,5,4,2020,3,"Incheon",0,4.007333,4.330733,.037037,.037037,.0183492,0,0,0,0,,,.75,1,0,.75
"2020-04-04","Incheon","KOR",78,0,22,56,37.543,126.491,2,2954955,0,0,1,1,1,.75,1,1,1,7,1,1,1,1,"","",11,04apr2020,6,4,2020,4,"Incheon",0,4.025352,4.356709,.0363636,.0363636,.0180182,0,0,0,0,,,.75,1,0,.75
"2020-04-05","Incheon","KOR",79,0,25,54,37.543,126.491,1,2954955,0,0,1,1,1,1,1,1,1,7,1,1,1,1,"","",11,05apr2020,0,4,2020,5,"Incheon",0,3.988984,4.369448,.0178571,.0178571,-.0363674,0,0,0,0,,,.75,1,0,1
"2020-04-06","Incheon","KOR",80,0,27,53,37.543,126.491,1,2954955,0,0,1,1,1,1,1,1,1,7,1,1,1,1,"","",11,06apr2020,1,4,2020,6,"Incheon",0,3.970292,4.382027,.0185185,.0185185,-.0186923,0,0,0,0,,,.75,1,0,1
"2020-02-17","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"","",2,17feb2020,1,2,2020,17,"Jeju",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-18","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"","",2,18feb2020,2,2,2020,18,"Jeju",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-19","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"","",2,19feb2020,3,2,2020,19,"Jeju",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-20","Jeju","KOR",,0,0,,33.385,126.555,1,670876,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,20feb2020,4,2,2020,20,"Jeju",0,,,,,,1,0,0,0,.066091,,0,0,0,0
"2020-02-21","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,21feb2020,5,2,2020,21,"Jeju",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-22","Jeju","KOR",,0,0,,33.385,126.555,1,670876,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,22feb2020,6,2,2020,22,"Jeju",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-23","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,23feb2020,0,2,2020,23,"Jeju",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-24","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,24feb2020,1,2,2020,24,"Jeju",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-25","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,25feb2020,2,2,2020,25,"Jeju",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-26","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,26feb2020,3,2,2020,26,"Jeju",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-27","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,27feb2020,4,2,2020,27,"Jeju",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-28","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"","",5,28feb2020,5,2,2020,28,"Jeju",0,,,,,,0,0,0,0,.066091,,0,.6666667,0,0
"2020-02-29","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,29feb2020,6,2,2020,29,"Jeju",0,,,,,,0,1,0,0,.066091,,.25,.6666667,0,0
"2020-03-01","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,01mar2020,0,3,2020,1,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-02","Jeju","KOR",,0,0,,33.385,126.555,1,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,02mar2020,1,3,2020,2,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-03","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,03mar2020,2,3,2020,3,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-04","Jeju","KOR",,0,0,,33.385,126.555,1,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,04mar2020,3,3,2020,4,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-05","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,05mar2020,4,3,2020,5,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-06","Jeju","KOR",,0,0,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,06mar2020,5,3,2020,6,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-07","Jeju","KOR",,0,1,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,07mar2020,6,3,2020,7,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-08","Jeju","KOR",,0,1,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,08mar2020,0,3,2020,8,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-09","Jeju","KOR",,0,1,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,09mar2020,1,3,2020,9,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-10","Jeju","KOR",,0,1,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,10mar2020,2,3,2020,10,"Jeju",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-11","Jeju","KOR",,0,1,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,11mar2020,3,3,2020,11,"Jeju",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-12","Jeju","KOR",,0,1,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,12mar2020,4,3,2020,12,"Jeju",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-13","Jeju","KOR",,0,1,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,13mar2020,5,3,2020,13,"Jeju",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-14","Jeju","KOR",,0,1,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,14mar2020,6,3,2020,14,"Jeju",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-15","Jeju","KOR",,0,2,,33.385,126.555,0,670876,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,15mar2020,0,3,2020,15,"Jeju",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-16","Jeju","KOR",,0,2,,33.385,126.555,0,670876,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,16mar2020,1,3,2020,16,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-17","Jeju","KOR",,0,2,,33.385,126.555,0,670876,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,17mar2020,2,3,2020,17,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-18","Jeju","KOR",,0,2,,33.385,126.555,0,670876,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,18mar2020,3,3,2020,18,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-19","Jeju","KOR",,0,2,,33.385,126.555,0,670876,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,19mar2020,4,3,2020,19,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-20","Jeju","KOR",,0,2,,33.385,126.555,0,670876,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,20mar2020,5,3,2020,20,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-21","Jeju","KOR",,0,3,,33.385,126.555,0,670876,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,21mar2020,6,3,2020,21,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-22","Jeju","KOR",,0,3,,33.385,126.555,0,670876,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,22mar2020,0,3,2020,22,"Jeju",0,,,,,,0,0,1,0,.066091,,.75,.6666667,0,.25
"2020-03-23","Jeju","KOR",,0,3,,33.385,126.555,0,670876,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,23mar2020,1,3,2020,23,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.25
"2020-03-24","Jeju","KOR",,0,3,,33.385,126.555,2,670876,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,24mar2020,2,3,2020,24,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.25
"2020-03-25","Jeju","KOR",,0,3,,33.385,126.555,0,670876,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,25mar2020,3,3,2020,25,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.25
"2020-03-26","Jeju","KOR",,0,3,,33.385,126.555,1,670876,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,26mar2020,4,3,2020,26,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.25
"2020-03-27","Jeju","KOR",,0,3,,33.385,126.555,1,670876,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,27mar2020,5,3,2020,27,"Jeju",0,,,,,,0,0,0,1,.066091,,.75,.6666667,0,.5
"2020-03-28","Jeju","KOR",,0,3,,33.385,126.555,0,670876,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,28mar2020,6,3,2020,28,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.5
"2020-03-29","Jeju","KOR",,0,3,,33.385,126.555,1,670876,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,29mar2020,0,3,2020,29,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.5
"2020-03-30","Jeju","KOR",,0,3,,33.385,126.555,0,670876,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,30mar2020,1,3,2020,30,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.5
"2020-03-31","Jeju","KOR",,0,3,,33.385,126.555,0,670876,0,0,1,0,1,.5,1,1,1,7,1,1,1,1,"","",10,31mar2020,2,3,2020,31,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.5
"2020-04-01","Jeju","KOR",,0,3,,33.385,126.555,0,670876,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,01apr2020,3,4,2020,1,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.75
"2020-04-02","Jeju","KOR",,0,3,,33.385,126.555,0,670876,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,02apr2020,4,4,2020,2,"Jeju",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,.75
"2020-04-03","Jeju","KOR",12,0,4,8,33.385,126.555,3,670876,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,03apr2020,5,4,2020,3,"Jeju",0,2.079442,2.484907,,,,0,0,0,0,.066091,,.75,.6666667,0,.75
"2020-04-04","Jeju","KOR",12,0,4,8,33.385,126.555,0,670876,0,0,1,0,1,.75,1,1,1,7,1,1,1,1,"","",10,04apr2020,6,4,2020,4,"Jeju",0,2.079442,2.484907,0,0,0,0,0,0,0,,,.75,.6666667,0,.75
"2020-04-05","Jeju","KOR",12,0,4,8,33.385,126.555,0,670876,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,05apr2020,0,4,2020,5,"Jeju",0,2.079442,2.484907,0,0,0,0,0,0,0,,,.75,.6666667,0,1
"2020-04-06","Jeju","KOR",12,0,4,8,33.385,126.555,0,670876,0,0,1,0,1,1,1,1,1,7,1,1,1,1,"","",10,06apr2020,1,4,2020,6,"Jeju",0,2.079442,2.484907,0,0,0,0,0,0,0,,,.75,.6666667,0,1
"2020-02-17","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"","",2,17feb2020,1,2,2020,17,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-18","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"","",2,18feb2020,2,2,2020,18,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-19","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,0,0,0,0,0,0,0,3,1,1,0,0,"","",2,19feb2020,3,2,2020,19,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-20","Jeollabuk-do","KOR",,0,1,,35.698,127.155,1,1815112,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,20feb2020,4,2,2020,20,"Jeollabuk-do",0,,,,,,1,0,0,0,.066091,,0,0,0,0
"2020-02-21","Jeollabuk-do","KOR",,0,1,,35.698,127.155,1,1815112,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,21feb2020,5,2,2020,21,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-22","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,22feb2020,6,2,2020,22,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-23","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,0,0,0,0,0,0,0,4,1,1,0,0,"","",2,23feb2020,0,2,2020,23,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-24","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,24feb2020,1,2,2020,24,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-25","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,1,0,0,0,0,0,0,4,1,1,0,0,"","",3,25feb2020,2,2,2020,25,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,0,0,0
"2020-02-26","Jeollabuk-do","KOR",,0,1,,35.698,127.155,1,1815112,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,26feb2020,3,2,2020,26,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-27","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,0,0,4,1,1,0,0,"","",4,27feb2020,4,2,2020,27,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,.3333333,0,0
"2020-02-28","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,0,0,4,1,1,1,0,"","",5,28feb2020,5,2,2020,28,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,0,.6666667,0,0
"2020-02-29","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,29feb2020,6,2,2020,29,"Jeollabuk-do",0,,,,,,0,1,0,0,.066091,,.25,.6666667,0,0
"2020-03-01","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,0,1,5,1,1,1,0,"","",6,01mar2020,0,3,2020,1,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-02","Jeollabuk-do","KOR",,0,1,,35.698,127.155,1,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,02mar2020,1,3,2020,2,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-03","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,03mar2020,2,3,2020,3,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-04","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,04mar2020,3,3,2020,4,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-05","Jeollabuk-do","KOR",,0,1,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,05mar2020,4,3,2020,5,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-06","Jeollabuk-do","KOR",,0,2,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,06mar2020,5,3,2020,6,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-07","Jeollabuk-do","KOR",,0,2,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,07mar2020,6,3,2020,7,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-08","Jeollabuk-do","KOR",,0,2,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,08mar2020,0,3,2020,8,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-09","Jeollabuk-do","KOR",,0,2,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,09mar2020,1,3,2020,9,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-10","Jeollabuk-do","KOR",,0,2,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,0,"","",7,10mar2020,2,3,2020,10,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.25,.6666667,0,0
"2020-03-11","Jeollabuk-do","KOR",,0,2,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,11mar2020,3,3,2020,11,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-12","Jeollabuk-do","KOR",,0,2,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,12mar2020,4,3,2020,12,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-13","Jeollabuk-do","KOR",,0,4,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,13mar2020,5,3,2020,13,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-14","Jeollabuk-do","KOR",,0,4,,35.698,127.155,0,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,14mar2020,6,3,2020,14,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-15","Jeollabuk-do","KOR",,0,4,,35.698,127.155,2,1815112,0,0,1,0,0,0,1,1,1,5,1,1,1,1,"","",8,15mar2020,0,3,2020,15,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.5,.6666667,0,0
"2020-03-16","Jeollabuk-do","KOR",,0,4,,35.698,127.155,0,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,16mar2020,1,3,2020,16,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-17","Jeollabuk-do","KOR",,0,4,,35.698,127.155,2,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,17mar2020,2,3,2020,17,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-18","Jeollabuk-do","KOR",,0,5,,35.698,127.155,0,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,18mar2020,3,3,2020,18,"Jeollabuk-do",0,,,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-19","Jeollabuk-do","KOR",10,0,7,3,35.698,127.155,1,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,19mar2020,4,3,2020,19,"Jeollabuk-do",0,1.098612,2.302585,,,,0,0,0,0,.066091,,.75,.6666667,0,0
"2020-03-20","Jeollabuk-do","KOR",10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,20mar2020,5,3,2020,20,"Jeollabuk-do",0,1.098612,2.302585,0,0,0,0,0,0,0,,,.75,.6666667,0,0
"2020-03-21","Jeollabuk-do","KOR",10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,0,1,1,1,5,1,1,1,1,"","",9,21mar2020,6,3,2020,21,"Jeollabuk-do",0,1.098612,2.302585,0,0,0,0,0,0,0,,,.75,.6666667,0,0
"2020-03-22","Jeollabuk-do","KOR",10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,22mar2020,0,3,2020,22,"Jeollabuk-do",0,1.098612,2.302585,0,0,0,0,0,1,0,,,.75,.6666667,0,.25
"2020-03-23","Jeollabuk-do","KOR",10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,23mar2020,1,3,2020,23,"Jeollabuk-do",0,1.098612,2.302585,0,0,0,0,0,0,0,,,.75,.6666667,0,.25
"2020-03-24","Jeollabuk-do","KOR",10,0,7,3,35.698,127.155,0,1815112,0,0,1,0,1,.25,1,1,1,6,1,1,1,1,"","",10,24mar2020,2,3,2020,24,"Jeollabuk-do",0,1.098612,2.302585,0,0,0,0,0,0,0,,,.75,.6666667,0,.25
