adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"France",21988,.1905447,.1248963,.2561931,.3040535,.2242645,.3838426,,,
"France",21989,.1354008,.0609898,.2098119,.2726918,.1791173,.3662662,,,
"France",21990,.1183154,.1056448,.130986,.2603084,.1805193,.3400975,,,
"France",21991,.0752048,.0506946,.099715,.2362235,.1564344,.3160125,,,
"France",21992,.113195,.0886847,.1377052,.2742136,.1944246,.3540027,,,
"France",21993,.1526835,.1281733,.1771937,.3137022,.2339131,.3934913,,,
"France",21994,.1612929,.1367827,.1858032,.3223116,.2425225,.4021007,,,
"France",21995,.1430349,.1185247,.1675451,.3040535,.2242645,.3838426,,,
"France",21996,.1432503,.1187401,.1677605,.3042689,.2244799,.384058,,,
"France",21997,.0945333,.0657864,.1232802,.2603084,.1805193,.3400975,,,
"France",21998,.0704484,.0417014,.0991953,.2362235,.1564344,.3160125,,,
"France",21999,.1084385,.0796916,.1371855,.2742136,.1944246,.3540027,,,
"France",21977,.2148322,.1556359,.2740285,.2195343,.1397452,.2993234,,,
"France",21978,.2528224,.1936261,.3120187,.2575245,.1777354,.3373136,,,
"France",21979,.292311,.2331147,.3515072,.2970131,.217224,.3768021,,,
"France",21980,.3009204,.2417241,.3601167,.3056225,.2258334,.3854116,,,
"France",21981,.2826623,.223466,.3418586,.2873644,.2075753,.3671535,,,
"France",21982,.2374742,.2021597,.2727886,.2875798,.2077907,.3673689,,,
"France",21983,.1935136,.1581992,.2288281,.2436193,.1638302,.3234084,,,
"France",21984,.1694287,.1341142,.2047431,.2195343,.1397452,.2993234,,,
"France",21985,.1847171,.1587098,.2107244,.2575245,.1777354,.3373136,,,
"France",21986,.2242057,.1981983,.250213,.2970131,.217224,.3768021,,,
"France",21987,.1874115,.1619058,.2129173,.3056225,.2258334,.3854116,,,
"France",21988,.1691535,.1436477,.1946592,.2873644,.2075753,.3671535,,,
"France",21989,.1140096,.0808337,.1471855,.2560026,.1624282,.3495771,,,
"France",21990,.1016263,.0889557,.1142968,.2436193,.1638302,.3234084,,,
"France",21991,.0585156,.0340054,.0830259,.2195343,.1397452,.2993234,,,
"France",21992,.0965058,.0719956,.121016,.2575245,.1777354,.3373136,,,
"France",21993,.1359944,.1114842,.1605046,.2970131,.217224,.3768021,,,
"France",21994,.1446038,.1200936,.169114,.3056225,.2258334,.3854116,,,
"France",21995,.1263457,.1018355,.1508559,.2873644,.2075753,.3671535,,,
"France",21996,.1265611,.1020509,.1510713,.2875798,.2077907,.3673689,,,
"France",21997,.0778442,.0490972,.1065911,.2436193,.1638302,.3234084,,,
"France",21998,.0537592,.0250123,.0825062,.2195343,.1397452,.2993234,,,
"France",21999,.0917494,.0630025,.1204963,.2575245,.1777354,.3373136,,,
"France",21981,.3725303,.2927412,.4523194,.3725303,.2927412,.4523194,,,
"France",21982,.3273422,.2607987,.3938857,.3727457,.2929566,.4525348,,,
"France",21983,.2833816,.2168381,.3499251,.3287852,.2489961,.4085743,,,
"France",21984,.2592967,.1927532,.3258402,.3047002,.2249112,.3844893,,,
"France",21985,.2745851,.2112075,.3379627,.3426904,.2629013,.4224795,,,
"France",21986,.3093716,.2833642,.3353789,.382179,.3023899,.4619681,,,
"France",21987,.2725774,.2470717,.2980832,.3907884,.3109993,.4705775,,,
"France",21988,.2543194,.2288136,.2798251,.3725303,.2927412,.4523194,,,
"France",21989,.1991755,.1659996,.2323514,.3411685,.2475941,.434743,,,
"France",21990,.1867922,.1741216,.1994628,.3287852,.2489961,.4085743,,,
"France",21991,.1436816,.1191713,.1681918,.3047002,.2249112,.3844893,,,
"France",21992,.1816717,.1571615,.2061819,.3426904,.2629013,.4224795,,,
"France",21993,.2211603,.1966501,.2456705,.382179,.3023899,.4619681,,,
"France",21994,.2297697,.2052595,.2542799,.3907884,.3109993,.4705775,,,
"France",21995,.2115117,.1870014,.2360219,.3725303,.2927412,.4523194,,,
"France",21996,.211727,.1872168,.2362373,.3727457,.2929566,.4525348,,,
"France",21997,.1630101,.1342632,.191757,.3287852,.2489961,.4085743,,,
"France",21998,.1389251,.1101782,.1676721,.3047002,.2249112,.3844893,,,
"France",21999,.1769153,.1481684,.2056623,.3426904,.2629013,.4224795,,,
"France",21980,.3809817,.3011926,.4607708,.3809817,.3011926,.4607708,,,
"France",21981,.3627236,.2829345,.4425127,.3627236,.2829345,.4425127,,,
"France",21982,.3175355,.250992,.384079,.362939,.2831499,.4427281,,,
"France",21983,.2735749,.2070314,.3401184,.3189785,.2391894,.3987676,,,
"France",21984,.24949,.1829465,.3160335,.2948935,.2151044,.3746826,,,
"France",21985,.2600763,.234069,.2860836,.3328837,.2530946,.4126728,,,
"France",21986,.2995649,.2735575,.3255722,.3723723,.2925832,.4521614,,,
"France",21987,.2627707,.237265,.2882765,.3809817,.3011926,.4607708,,,
"France",21988,.2445127,.2190069,.2700184,.3627236,.2829345,.4425127,,,
"France",21989,.1893688,.1561929,.2225447,.3313618,.2377874,.4249363,,,
"France",21990,.1769855,.1643149,.1896561,.3189785,.2391894,.3987676,,,
"France",21991,.1338749,.1093646,.1583851,.2948935,.2151044,.3746826,,,
"France",21992,.171865,.1473548,.1963753,.3328837,.2530946,.4126728,,,
"France",21993,.2065972,.1778503,.2353441,.3723723,.2925832,.4521614,,,
"France",21994,.2152066,.1864597,.2439535,.3809817,.3011926,.4607708,,,
"France",21995,.1969485,.1682016,.2256955,.3627236,.2829345,.4425127,,,
"France",21996,.1971639,.168417,.2259109,.362939,.2831499,.4427281,,,
"France",21997,.1532034,.1244565,.1819503,.3189785,.2391894,.3987676,,,
"France",21998,.1291184,.1003715,.1578654,.2948935,.2151044,.3746826,,,
"France",21999,.1671086,.1383617,.1958556,.3328837,.2530946,.4126728,,,
"France",21977,.2234613,.164265,.2826576,.2281634,.1483743,.3079525,,,
"France",21978,.2614515,.2022552,.3206477,.2661535,.1863645,.3459426,,,
"France",21979,.30094,.2417437,.3601363,.3056421,.225853,.3854312,,,
"France",21980,.3095495,.2503532,.3687457,.3142515,.2344625,.3940406,,,
"France",21981,.2912914,.2320951,.3504876,.2959935,.2162044,.3757825,,,
"France",21982,.2461032,.2107887,.2814177,.2962089,.2164198,.3759979,,,
"France",21983,.2021427,.1668282,.2374572,.2522483,.1724592,.3320374,,,
"France",21984,.1780577,.1427433,.2133722,.2281634,.1483743,.3079525,,,
"France",21985,.1933461,.1673388,.2193535,.2661535,.1863645,.3459426,,,
"France",21986,.2328347,.2068274,.258842,.3056421,.225853,.3854312,,,
"France",21987,.1960406,.1705348,.2215463,.3142515,.2344625,.3940406,,,
"France",21988,.1777825,.1522768,.2032883,.2959935,.2162044,.3757825,,,
"France",21989,.1226387,.0894628,.1558146,.2646317,.1710572,.3582061,,,
"France",21990,.1102553,.0975847,.1229259,.2522483,.1724592,.3320374,,,
"France",21991,.0671447,.0426345,.0916549,.2281634,.1483743,.3079525,,,
"France",21992,.1051349,.0806247,.1296451,.2661535,.1863645,.3459426,,,
"France",21993,.1446235,.1201132,.1691337,.3056421,.225853,.3854312,,,
"France",21994,.1532329,.1287227,.1777431,.3142515,.2344625,.3940406,,,
"France",21995,.1349748,.1104646,.159485,.2959935,.2162044,.3757825,,,
"France",21996,.1351902,.11068,.1597004,.2962089,.2164198,.3759979,,,
"France",21997,.0864732,.0577263,.1152202,.2522483,.1724592,.3320374,,,
"France",21998,.0623883,.0336413,.0911352,.2281634,.1483743,.3079525,,,
"France",21999,.1003785,.0716315,.1291254,.2661535,.1863645,.3459426,,,
"France",21978,.3277548,.2685585,.3869511,.3324569,.2526678,.412246,,,
"France",21979,.3672433,.3080471,.4264396,.3719454,.2921564,.4517345,,,
"France",21980,.3758528,.3166565,.435049,.3805549,.3007658,.4603439,,,
"France",21981,.3575947,.2983984,.416791,.3622968,.2825077,.4420859,,,
"France",21982,.3124065,.2770921,.347721,.3625122,.2827231,.4423013,,,
"France",21983,.268446,.2331315,.3037605,.3185516,.2387626,.3983407,,,
"France",21984,.244361,.2090466,.2796755,.2944667,.2146776,.3742558,,,
"France",21985,.2596495,.2336421,.2856568,.3324569,.2526678,.412246,,,
"France",21986,.299138,.2731307,.3251453,.3719454,.2921564,.4517345,,,
"France",21987,.2623439,.2368381,.2878497,.3805549,.3007658,.4603439,,,
"France",21988,.2440858,.2185801,.2695916,.3622968,.2825077,.4420859,,,
"France",21989,.188942,.1557661,.2221179,.330935,.2373605,.4245094,,,
"France",21990,.1765586,.163888,.1892292,.3185516,.2387626,.3983407,,,
"France",21991,.133448,.1089378,.1579582,.2944667,.2146776,.3742558,,,
"France",21992,.1714382,.146928,.1959484,.3324569,.2526678,.412246,,,
"France",21993,.2109268,.1864166,.235437,.3719454,.2921564,.4517345,,,
"France",21994,.2195362,.195026,.2440464,.3805549,.3007658,.4603439,,,
"France",21995,.1965217,.1677748,.2252686,.3622968,.2825077,.4420859,,,
"France",21996,.1967371,.1679901,.225484,.3625122,.2827231,.4423013,,,
"France",21997,.1527766,.1240296,.1815235,.3185516,.2387626,.3983407,,,
"France",21998,.1286916,.0999447,.1574385,.2944667,.2146776,.3742558,,,
"France",21999,.1666818,.1379348,.1954287,.3324569,.2526678,.412246,,,
"France",21984,.1707702,.1361951,.2053453,.3116829,.2318938,.391472,,,
"France",21985,.1860586,.1400999,.2320174,.3496731,.269884,.4294622,,,
"France",21986,.2255472,.1795884,.2715059,.3891617,.3093726,.4689507,,,
"France",21987,.188753,.1176097,.2598963,.3977711,.317982,.4775602,,,
"France",21988,.170495,.0993517,.2416383,.379513,.2997239,.4593021,,,
"France",21989,.1153511,.0756159,.1550863,.3481512,.2545768,.4417257,,,
"France",21990,.1029678,.0512427,.1546928,.3357679,.2559788,.4155569,,,
"France",21991,.0598572,.01987,.0998443,.3116829,.2318938,.391472,,,
"France",21992,.0978473,.0578602,.1378345,.3496731,.269884,.4294622,,,
"France",21993,.1373359,.0973487,.1773231,.3891617,.3093726,.4689507,,,
"France",21994,.1459453,.1059582,.1859325,.3977711,.317982,.4775602,,,
"France",21995,.1276873,.0877001,.1676744,.379513,.2997239,.4593021,,,
"France",21996,.1279026,.0879155,.1678898,.3797284,.2999393,.4595175,,,
"France",21997,.0791857,.0411669,.1172045,.3357679,.2559788,.4155569,,,
"France",21998,.0551007,.0170819,.0931196,.3116829,.2318938,.391472,,,
"France",21999,.0930909,.0550721,.1311098,.3496731,.269884,.4294622,,,
