adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"IRN",11mar2020,.2101023,.1477259,.2724787,.4953904,.3731995,.6175812,,,
"IRN",12mar2020,.273309,.2109326,.3356854,.5585971,.4364062,.6807879,,,
"IRN",13mar2020,.1370032,0,.2961915,.5729969,.3195929,.8264009,,,
"IRN",14mar2020,.0979611,.056883,.1390392,.5339547,.4117638,.6561456,,,
"IRN",15mar2020,.090184,.0491059,.1312622,.5261776,.4039868,.6483685,,,
"IRN",16mar2020,.0998699,.0587917,.140948,.5358635,.4136726,.6580544,,,
"IRN",17mar2020,.0829791,.041901,.1240572,.5189728,.3967819,.6411636,,,
"IRN",18mar2020,.0593968,.0183186,.1004749,.4953904,.3731995,.6175812,,,
"IRN",19mar2020,.1226034,.0815253,.1636816,.5585971,.4364062,.6807879,,,
"IRN",20mar2020,.2115111,.170433,.2525892,.6475047,.5253139,.7696956,,,
"IRN",21mar2020,.0979611,.056883,.1390392,.5339547,.4117638,.6561456,,,
"IRN",22mar2020,.090184,.0491059,.1312622,.5261776,.4039868,.6483685,,,
"IRN",28feb2020,.6691323,.5469414,.7913232,.6691323,.5469414,.7913232,,,
"IRN",29feb2020,.5555823,.4333914,.6777732,.5555823,.4333914,.6777732,,,
"IRN",01mar2020,.4527092,.3754297,.5299886,.5478052,.4256143,.6699961,,,
"IRN",05mar2020,.2949365,.2325601,.3573129,.5802246,.4580337,.7024155,,,
"IRN",06mar2020,.3838442,.3214678,.4462206,.6691323,.5469414,.7913232,,,
"IRN",07mar2020,.2702942,.2079178,.3326706,.5555823,.4333914,.6777732,,,
"IRN",08mar2020,.2625171,.2001407,.3248935,.5478052,.4256143,.6699961,,,
"IRN",09mar2020,.2722029,.2098265,.3345793,.5574911,.4353001,.6796819,,,
"IRN",10mar2020,.2553122,.1929358,.3176886,.5406003,.4184094,.6627912,,,
"IRN",11mar2020,.2317299,.1693534,.2941063,.517018,.3948271,.6392089,,,
"IRN",12mar2020,.2949365,.2325601,.3573129,.5802246,.4580337,.7024155,,,
"IRN",13mar2020,.1586308,0,.3178191,.5946244,.3412204,.8480284,,,
"IRN",14mar2020,.1195887,.0785105,.1606668,.5555823,.4333914,.6777732,,,
"IRN",15mar2020,.1118116,.0707335,.1528897,.5478052,.4256143,.6699961,,,
"IRN",16mar2020,.1214974,.0804193,.1625755,.5574911,.4353001,.6796819,,,
"IRN",17mar2020,.1046067,.0635285,.1456848,.5406003,.4184094,.6627912,,,
"IRN",18mar2020,.0810243,.0399462,.1221025,.517018,.3948271,.6392089,,,
"IRN",19mar2020,.144231,.1031529,.1853091,.5802246,.4580337,.7024155,,,
"IRN",20mar2020,.2331387,.1920605,.2742168,.6691323,.5469414,.7913232,,,
