adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"USA",22mar2020,.1658559,.1027688,.2289429,.3028833,.2274474,.3783192,,,
"USA",23mar2020,.1920397,.1289527,.2551268,.3290672,.2536313,.4045031,,,
"USA",24mar2020,.184606,.1156136,.2535984,.3403791,.2649432,.415815,,,
"USA",25mar2020,.198689,.1296965,.2676814,.3544621,.2790262,.429898,,,
"USA",26mar2020,.2185372,.1495448,.2875296,.3743103,.2988744,.4497462,,,
"USA",27mar2020,.2057171,.1367246,.2747095,.3614902,.2860543,.4369261,,,
"USA",28mar2020,.1849425,.11595,.2539349,.3407156,.2652797,.4161515,,,
"USA",29mar2020,.1471102,.0781178,.2161026,.3028833,.2274474,.3783192,,,
"USA",30mar2020,.1732941,.1043016,.2422865,.3290672,.2536313,.4045031,,,
"USA",31mar2020,.184606,.1156136,.2535984,.3403791,.2649432,.415815,,,
"USA",01apr2020,.198689,.1296965,.2676814,.3544621,.2790262,.429898,,,
"USA",02apr2020,.2185372,.1495448,.2875296,.3743103,.2988744,.4497462,,,
"USA",03apr2020,.1939133,.1279926,.2598341,.3614902,.2860543,.4369261,,,
"USA",04apr2020,.161335,.0976522,.2250178,.3407156,.2652797,.4161515,,,
"USA",05apr2020,.1235027,.0598199,.1871855,.3028833,.2274474,.3783192,,,
"USA",06apr2020,.1496866,.0860038,.2133694,.3290672,.2536313,.4045031,,,
"USA",04mar2020,.30762,.2321841,.3830559,.30762,.2321841,.3830559,.2772321,.2903344,.3520985
"USA",05mar2020,.3647223,.2789619,.4504827,.3274682,.2520323,.4029041,.354837,.3614828,.5663366
"USA",06mar2020,.3519022,.2661418,.4376625,.3146481,.2392121,.390084,.3420169,.3486626,.1124358
"USA",07mar2020,.3311276,.2453672,.416888,.2938735,.2184376,.3693094,.3212423,.3278881,.570035
"USA",08mar2020,.293288,.2075389,.3790371,.2560412,.1806053,.3314771,.2834076,.2900558,.2224997
"USA",09mar2020,.3173419,.2318784,.4028053,.2822251,.2067892,.357661,.2812186,.2848977,.3357389
"USA",10mar2020,.3286538,.2431903,.4141172,.293537,.2181011,.3689729,.3044925,.310616,.3166888
"USA",11mar2020,.341965,.2568705,.4270595,.30762,.2321841,.3830559,.3040715,.3115843,.2285618
"USA",12mar2020,.2811829,.2220825,.3402832,.3274682,.2520323,.4029041,.2592478,.3246244,.2049143
"USA",13mar2020,.2481148,.1870896,.3091399,.3146481,.2392121,.390084,.2451175,.3123466,.269714
"USA",14mar2020,.2645943,.221432,.3077566,.2938735,.2184376,.3693094,.2952451,.2959411,.3158264
"USA",15mar2020,.2047963,.1561542,.2534384,.2560412,.1806053,.3314771,.2381652,.258052,.1997886
"USA",16mar2020,.211309,.1542196,.2683983,.295771,.1955911,.395951,.2665522,.283907,.2564974
"USA",17mar2020,.2136651,.1810284,.2463019,.293537,.2181011,.3689729,.2707811,.2982461,.2821133
"USA",18mar2020,.2277481,.1951114,.2603849,.30762,.2321841,.3830559,.2871118,.3144608,.2913829
"USA",19mar2020,.1468933,.1137842,.1800023,.3274682,.2520323,.4029041,.304727,.3387146,.3631338
"USA",20mar2020,.1340731,.1009641,.1671822,.3146481,.2392121,.390084,.2781752,.3124179,.3077942
"USA",21mar2020,.1132985,.0801895,.1464076,.2938735,.2184376,.3693094,.2582788,.2999275,.2428637
"USA",22mar2020,.0754663,.0423572,.1085753,.2560412,.1806053,.3314771,.2105473,.2593586,.2307861
"USA",23mar2020,.1016501,.0685411,.1347592,.2822251,.2067892,.357661,.2186701,.2847718,.250419
"USA",24mar2020,.112962,.079853,.1460711,.293537,.2181011,.3689729,.2072934,.2965309,.2081275
"USA",25mar2020,.127045,.093936,.1601541,.30762,.2321841,.3830559,.2066288,.3114134,.2495211
"USA",26mar2020,.1468933,.1137842,.1800023,.3274682,.2520323,.4029041,.2185494,.3298658,.2243256
"USA",27mar2020,.1340731,.1009641,.1671822,.3146481,.2392121,.390084,.2043663,.3178581,.2147728
"USA",28mar2020,.1132985,.0801895,.1464076,.2938735,.2184376,.3693094,.1754146,.2974005,.184716
"USA",29mar2020,.0754663,.0423572,.1085753,.2560412,.1806053,.3314771,.1373873,.2596764,.1573854
"USA",30mar2020,.1016501,.0685411,.1347592,.2822251,.2067892,.357661,.1506501,.285545,.1480134
"USA",31mar2020,.112962,.079853,.1460711,.293537,.2181011,.3689729,.1579045,.2971722,.1450905
"USA",01apr2020,.127045,.093936,.1601541,.30762,.2321841,.3830559,.1665704,.3112552,.1400233
