adm0_name,e
"IRN",-.16775969
"IRN",-.1533449
"IRN",-.03159129
"IRN",-.09750196
"IRN",.10162414
"IRN",-.10795802
"IRN",.02400211
"IRN",.04684154
"IRN",-.03311737
"IRN",-.19723799
"IRN",-.0258176
"IRN",-.02611004
"IRN",.64691784
"IRN",.08144296
"IRN",.02009743
"IRN",-.02454472
"IRN",.08015809
"IRN",-.05372236
"IRN",-.1426456
"IRN",-.11453378
"IRN",-.05268848
"IRN",-.02915235
"IRN",.11454219
"IRN",-.08138318
"IRN",-.0688813
"IRN",-.00309758
"IRN",-.01757065
"IRN",-.04952924
"IRN",-.18044339
"IRN",-.08916026
"IRN",-.03580565
"IRN",-.05177525
"IRN",-.06605862
"IRN",-.13772483
"IRN",.39831272
"IRN",.65261027
"IRN",.48234345
"IRN",-.21942699
"IRN",-.2312829
"IRN",.109252
"IRN",-.17596588
"IRN",-.19118986
"IRN",.04013903
"IRN",-.08564332
"IRN",-.03340308
"IRN",-.0284934
"IRN",-.04246546
"IRN",-.01926888
"IRN",-.08614244
"IRN",-.16027244
"IRN",-.08290103
"IRN",-.07064311
"IRN",.18808897
"IRN",-.18901831
"IRN",.10704289
"IRN",-.22437302
"IRN",.07951137
"IRN",-.26399735
"IRN",-.12769162
"IRN",-.06667063
"IRN",.04172982
"IRN",.53290897
"IRN",-.04320808
"IRN",-.05008515
"IRN",.0773286
"IRN",-.07073643
"IRN",-.08142922
"IRN",.09059919
"IRN",.40273173
"IRN",.35237778
"IRN",-.21961623
"IRN",-.02724786
"IRN",-.01376656
"IRN",-.17122941
"IRN",-.07548444
"IRN",-.09649198
"IRN",-.08122659
"IRN",.06542672
"IRN",-.0134604
"IRN",.01915591
"IRN",-.00633893
"IRN",.07152942
"IRN",-.01533744
"IRN",-.1827511
"IRN",.02050246
"IRN",-.02877307
"IRN",-.15318916
"IRN",-.02629868
"IRN",.01059312
"IRN",-.04469311
"IRN",.14914935
"IRN",.15823578
"IRN",-.10721245
"IRN",-.10092089
"IRN",-.06705332
"IRN",-.02672732
"IRN",-.11076748
"IRN",.02224092
"IRN",.04600376
"IRN",.11240654
"IRN",.02470634
"IRN",.05187865
"IRN",.06723936
"IRN",.01263054
"IRN",-.07237564
"IRN",.02477879
"IRN",.02937489
"IRN",.79811326
"IRN",-.37698415
"IRN",.19082095
"IRN",-.11520516
"IRN",-.08302135
"IRN",-.04621503
"IRN",-.07677373
"IRN",-.17706403
"IRN",.18366559
"IRN",-.03788045
"IRN",.1905125
"IRN",-.11463737
"IRN",.00904392
"IRN",-.02705992
"IRN",-.0634817
"IRN",-.16013892
"IRN",-.03947833
"IRN",-.05421607
"IRN",-.17118553
"IRN",.44090062
"IRN",.44882595
"IRN",-.03005488
"IRN",.02344659
"IRN",-.00243215
"IRN",-.2312389
"IRN",.05655843
"IRN",-.13617819
"IRN",-.02277447
"IRN",.02728832
"IRN",.00682377
"IRN",-.02674636
"IRN",-.01716839
"IRN",.05146362
"IRN",-.09690045
"IRN",-.12754672
"IRN",-.10042917
"IRN",-.09265209
"IRN",.09972507
"IRN",-.20924462
