adm0_name,e
"ITA",-.0154772
"ITA",-.00131292
"ITA",-.12671735
"ITA",-.05602804
"ITA",-.13697221
"ITA",-.15255891
"ITA",-.07739437
"ITA",.20303511
"ITA",-.16836686
"ITA",1.0772552
"ITA",-.04789796
"ITA",-.07325628
"ITA",-.10435687
"ITA",-.14638722
"ITA",-.1217413
"ITA",.0594173
"ITA",-.12671735
"ITA",.93276676
"ITA",.01606733
"ITA",-.2632938
"ITA",.33232703
"ITA",-.11715
"ITA",.15453618
"ITA",-.14965361
"ITA",-.0550933
"ITA",-.13899855
"ITA",-.07451002
"ITA",.06436722
"ITA",.05803928
"ITA",-.00242291
"ITA",-.05598987
"ITA",.04402303
"ITA",-.00482936
"ITA",-.04348256
"ITA",-.0827252
"ITA",-.07445123
"ITA",-.08925877
"ITA",-.05511869
"ITA",-.01623918
"ITA",-.02398055
"ITA",.00043034
"ITA",-.00424541
"ITA",-.0001638
"ITA",-.01247081
"ITA",.01818265
"ITA",-.01126575
"ITA",-.06032698
"ITA",-.02383494
"ITA",-.02727665
"ITA",-.02357269
"ITA",-.0511175
"ITA",-.0438634
"ITA",-.01760768
"ITA",-.0685734
"ITA",-.0292232
"ITA",-.10071443
"ITA",.39954546
"ITA",-.1237853
"ITA",.00998323
"ITA",-.18470617
"ITA",-.17881383
"ITA",.11468343
"ITA",.17825022
"ITA",-.06124136
"ITA",-.2038279
"ITA",.27578156
"ITA",-.14548536
"ITA",.19196215
"ITA",-.01511519
"ITA",.04253787
"ITA",.08947284
"ITA",-.05413414
"ITA",.01313755
"ITA",.02143653
"ITA",-.00155459
"ITA",.01491554
"ITA",-.01931459
"ITA",-.03951352
"ITA",-.04229332
"ITA",-.03942851
"ITA",-.03127972
"ITA",-.07585297
"ITA",-.03464549
"ITA",.20002895
"ITA",.42879013
"ITA",-.14914474
"ITA",-.07605858
"ITA",-.01483085
"ITA",-.14799472
"ITA",.0253027
"ITA",-.09617856
"ITA",.02750773
"ITA",.03062827
"ITA",-.06879651
"ITA",.0430172
"ITA",-.0608259
"ITA",-.03173847
"ITA",-.05491641
"ITA",-.04038578
"ITA",-.09903568
"ITA",-.01156147
"ITA",.14211997
"ITA",.07709618
"ITA",.0542384
"ITA",.02836204
"ITA",.03082107
"ITA",.03909669
"ITA",-.0169402
"ITA",.00171622
"ITA",-.03742198
"ITA",-.00833694
"ITA",-.03005719
"ITA",-.03938701
"ITA",-.03864684
"ITA",-.07415732
"ITA",-.0323104
"ITA",.47158993
"ITA",.10300403
"ITA",-.03380439
"ITA",.12020078
"ITA",-.07487849
"ITA",-.03138028
"ITA",-.01294994
"ITA",.04795397
"ITA",-.07584567
"ITA",.01090577
"ITA",-.07972131
"ITA",-.02934742
"ITA",-.00987036
"ITA",-.00314923
"ITA",.00825994
"ITA",-.04692045
"ITA",.00652773
"ITA",.01822895
"ITA",-.02670145
"ITA",.01197784
"ITA",-.04480525
"ITA",-.05206187
"ITA",-.05923716
"ITA",-.04250544
"ITA",-.06128746
"ITA",-.08502245
"ITA",-.02916033
"ITA",-.10071011
"ITA",-.27601608
"ITA",.92215716
"ITA",-.0864317
"ITA",.06762758
"ITA",.09062914
"ITA",-.11555986
"ITA",-.14804441
"ITA",.5237649
"ITA",-.03367029
"ITA",.2035125
"ITA",-.01844347
"ITA",-.07007447
"ITA",.00627157
"ITA",-.0490863
"ITA",.00495716
"ITA",-.04090446
"ITA",-.03390555
"ITA",-.07092036
"ITA",-.08995524
"ITA",-.08864382
"ITA",-.04661484
"ITA",.04403732
"ITA",.00016173
"ITA",-.02472451
"ITA",-.03730522
"ITA",-.02796734
"ITA",-.01777245
"ITA",-.05979652
"ITA",-.03619912
"ITA",-.04569379
"ITA",-.04387334
"ITA",-.06837021
"ITA",-.05159749
"ITA",-.04932381
"ITA",-.08522339
"ITA",-.0462909
"ITA",-.13322918
"ITA",.0315476
"ITA",-.038884
"ITA",.33980964
"ITA",.04096285
"ITA",-.05466692
"ITA",-.07826752
"ITA",-.06616767
"ITA",-.02915714
"ITA",-.0295804
"ITA",-.0430457
"ITA",.05922336
"ITA",-.02479376
"ITA",-.0447599
"ITA",.11279579
"ITA",-.06436441
"ITA",.02660293
"ITA",-.05280179
"ITA",.09276933
"ITA",.01004015
"ITA",-.02209583
"ITA",.01472326
"ITA",-.04102228
"ITA",-.00563841
"ITA",.12425708
"ITA",-.1084093
"ITA",-.0900944
"ITA",.12145409
"ITA",-.05186371
"ITA",-.00658384
"ITA",.05576659
"ITA",-.13826967
"ITA",-.12748541
"ITA",.05924674
"ITA",.11594523
"ITA",.00090575
"ITA",.09124244
"ITA",.04524879
"ITA",-.06335471
"ITA",.10546579
"ITA",-.03507237
"ITA",-.03392874
"ITA",.0276978
"ITA",-.00987994
"ITA",.01316528
"ITA",-.00179646
"ITA",.02156867
"ITA",-.07154087
"ITA",-.04368483
"ITA",.17262712
"ITA",.18557717
"ITA",-.13227451
"ITA",-.01916619
"ITA",.22753993
"ITA",.0169032
"ITA",-.01110605
"ITA",-.01498467
"ITA",-.06162686
"ITA",.04418194
"ITA",-.06163759
"ITA",-.09404382
