e
.2220977
-.10687276
-.1613013
-.14831343
-.01924863
-.04433689
-.135828
-.06558436
-.04971429
-.02315108
.00121841
.0685923
.07375031
.0279638
.02958676
.04811972
.01211522
-.02800656
.23480534
.11258726
.03913729
-.01123551
-.02657109
-.02079179
-.00820398
-.01360489
-.00082082
-.00638874
.03249177
.09492744
-.04363451
.15679477
-.15775986
-.17147788
.29098064
.02534798
-.16744487
.10704193
-.08905187
.10110941
-.00364397
-.04198855
-.2034938
.26700766
-.08976355
.05275368
.0169838
.09508602
-.06828527
-.04787666
.04396174
.01506519
-.05013968
-.0356123
-.0230213
-.02300862
-.04754526
-.03381851
.00091266
.0051968
.02160339
-.02969845
-.07860127
.24542318
.04337691
-.11175008
.05869328
.12754847
.06196236
-.0804207
.13384252
.00895624
.02486931
-.06443646
-.05447696
-.08976246
-.04947111
-.07942195
.09379072
-.00748658
.0260638
.02972285
-.01503883
-.02628977
-.01170211
-.01089697
-.00577998
.01007354
-.00751003
-.04204784
-.02483828
-.03274112
-.0374506
-.01258015
-.02161992
-.09502164
-.04352714
.07915684
-.17838406
.20370128
.07016351
.41781147
.06941624
-.0127554
.04374453
-.00944042
-.03150961
.03603927
.00386522
-.05131665
-.08324252
-.08333505
.00797024
.04123037
.01862041
-.07279064
.00366745
-.08097373
-.04365839
-.02087173
-.04191525
-.07045944
-.04380323
-.03238192
-.1193796
-.11117548
-.20018526
-.06045787
.34224686
.20327958
-.12470684
.33296396
-.1010956
-.08862796
.03014897
.21432405
.00034444
.01688715
.00385231
-.07368233
.02765488
-.05097629
.03556972
.02035348
-.0323811
-.03987318
-.07088473
-.02772451
-.07275773
-.02849765
-.02521928
.20801722
-.10265709
-.12701485
-.14833712
.24626116
-.05529135
-.00593309
.00838114
-.02531253
.13305395
.22251239
-.03764087
.23725792
-.02562551
.01867653
.046152
-.08112128
-.09168706
-.07700807
-.08150629
-.11071424
-.07714103
-.07332193
-.1070787
-.17711554
-.16908158
-.12156638
-.13565023
-.03099822
-.13729757
-.13347846
.03972491
-.11964268
-.1136569
.10235536
-.14851178
-.10639126
-.06867047
-.00402919
-.13424152
.27411375
-.02034963
.05830432
.15775306
.13498611
.1059017
.0634522
.06408691
.05356814
.00275708
.21735389
.09432715
.06132076
.06927343
.03523683
.07360436
.03409911
.03549344
.05004758
-.0624687
.10174998
.42939313
.08593716
-.05761479
-.11924546
.0419391
-.05425837
.01927332
-.00414785
.01646228
-.05704601
-.08526281
-.02464129
-.04193069
-.01856895
-.04393181
.0448174
.01441281
.06275221
-.05148388
-.10544731
-.02519794
-.06549152
-.02787566
.10340522
.19980742
-.10583135
.0834041
-.04557538
-.02361657
-.03293822
-.04400249
.05549734
.07162785
.05291782
.01019302
.03652156
.03880421
-.03082997
-.01968986
.0599625
-.03675522
-.02850184
-.03834712
-.04167541
-.05766207
-.08297617
-.05565096
-.04021276
.32651489
.02026169
-.20839558
-.10069502
-.0740002
-.13957483
.30882366
.11057723
-.02172422
-.04083558
.16527345
-.01765698
-.04124682
-.09664123
-.02537881
.00348044
-.04402896
-.0202987
-.07326383
-.08380644
-.04981916
.17375601
-.07132101
.42422357
-.0394533
-.19797559
-.1499353
.27126495
.01379391
.09961675
-.1629987
.03751281
-.09084163
.06645722
-.12974556
.06982179
-.09596803
-.0287534
.06621783
.02537494
.02409157
-.02932185
-.02238144
.0500561
-.01664937
.0153765
-.03034968
.00391134
-.02139443
-.04789366
-.01418626
-.06251109
-.01408107
-.01327891
.00408095
-.12085247
-.04292525
-.13380107
-.14870273
-.07351382
.20695347
-.16297299
1.0831201
-.03479517
-.07008514
-.10050069
-.14250667
-.11782294
.06481117
-.12085247
-.08963431
.92830102
.01162597
-.26769735
.33277798
-.11622805
.16269606
-.15142539
-.05618005
-.14006091
-.07553458
.05999215
.05413522
-.00209915
-.05564172
.04440899
-.00296789
-.04115009
-.07315481
-.0748125
-.08893501
-.05477054
-.01585322
-.02231876
.00256314
.0051253
-.00072474
-.01234671
.01833112
-.01107946
-.05866519
-.02170215
-.01790594
-.02413363
-.05099341
-.04371493
-.01742139
-.06691161
-.02709041
-.02843736
-.09661947
.3999453
-.12270044
.01109248
-.18355911
-.17619126
.117777
.18858171
-.06084152
-.20274304
.27689081
-.1443383
.19234845
-.01425788
.0506331
.08763641
-.05528553
.01201053
.02034733
-.00116828
.01577285
-.01121936
