t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
24mar2020,,.085083,.0094409,.1607251,,.395678,.3117714,.4795847
25mar2020,,.092506,.0168639,.1681481,,.4031011,.3191944,.4870078
26mar2020,,.1074187,.0317766,.1830608,,.4180138,.3341071,.5019204
27mar2020,,.1012078,.0255657,.1768499,,.4118029,.3278962,.4957095
28mar2020,,.0882342,.0125921,.1638763,,.3988293,.3149226,.4827359
29mar2020,,.1216934,.0460512,.1973355,,.4322884,.3483818,.5161951
30mar2020,,.0795877,.0039456,.1552298,,.3901828,.3062762,.4740895
31mar2020,,.085083,.0094409,.1607251,,.395678,.3117714,.4795847
01apr2020,,.092506,.0168639,.1681481,,.4031011,.3191944,.4870078
02apr2020,,.1074187,.0317766,.1830608,,.4180138,.3341071,.5019204
03apr2020,,.1012078,.0255657,.1768499,,.4118029,.3278962,.4957095
04apr2020,,.0882342,.0125921,.1638763,,.3988293,.3149226,.4827359
05apr2020,,.1216934,.0460512,.1973355,,.4322884,.3483818,.5161951
06apr2020,,.0795877,.0039456,.1552298,,.3901828,.3062762,.4740895
03mar2020,,.1919188,.1080122,.2758255,,.1919188,.1080122,.2758255
04mar2020,,.1993419,.1154352,.2832486,,.1993419,.1154352,.2832486
05mar2020,,.2142546,.1303479,.2981612,,.2142546,.1303479,.2981612
06mar2020,,.2080437,.124137,.2919503,,.2080437,.124137,.2919503
07mar2020,,.1950701,.1111634,.2789767,,.1950701,.1111634,.2789767
08mar2020,,.1721591,.0807093,.2636088,,.2285292,.1446226,.3124359
09mar2020,,.1300534,.0386037,.2215031,,.1864236,.102517,.2703303
10mar2020,,.1355487,.044099,.2269984,,.1919188,.1080122,.2758255
11mar2020,,.1162097,.0299134,.2025061,,.1993419,.1154352,.2832486
12mar2020,,.1311224,.044826,.2174187,,.2142546,.1303479,.2981612
13mar2020,,.1249115,.0386152,.2112078,,.2080437,.124137,.2919503
14mar2020,,.1119379,.0256415,.1982342,,.1950701,.1111634,.2789767
15mar2020,,.1453971,.0591007,.2316934,,.2285292,.1446226,.3124359
16mar2020,,.1032914,.0169951,.1895878,,.1864236,.102517,.2703303
17mar2020,,.1087867,.0224903,.195083,,.1919188,.1080122,.2758255
18mar2020,,.1162097,.0299134,.2025061,,.1993419,.1154352,.2832486
19mar2020,,.1311224,.044826,.2174187,,.2142546,.1303479,.2981612
20mar2020,,.1249115,.0386152,.2112078,,.2080437,.124137,.2919503
21mar2020,,.1119379,.0256415,.1982342,,.1950701,.1111634,.2789767
22mar2020,,.026439,0,.1107245,,.2285292,.1446226,.3124359
23mar2020,,0,0,.0686188,,.1864236,.102517,.2703303
24mar2020,,0,0,.0741141,,.1919188,.1080122,.2758255
25mar2020,,0,0,.0815371,,.1993419,.1154352,.2832486
26mar2020,,.0121643,0,.0964498,,.2142546,.1303479,.2981612
