t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
05mar2020,,.1956031,.1673179,.2238882,,.4189408,.2358615,.60202
06mar2020,,.2329948,.2047096,.26128,,.4563325,.2732532,.6394117
07mar2020,,.1975068,.1692217,.225792,,.4208445,.2377653,.6039238
08mar2020,,.2029062,.174621,.2311914,,.4262439,.2431646,.6093231
09mar2020,,.1784444,.1501592,.2067296,,.4017821,.2187028,.5848613
10mar2020,,.1907577,.1624725,.2190428,,.4140953,.2310161,.5971746
11mar2020,,.1741791,.1564945,.1918637,,.4183048,.2352255,.601384
12mar2020,,.1748151,.1571305,.1924997,,.4189408,.2358615,.60202
13mar2020,,.2122068,.1945222,.2298914,,.4563325,.2732532,.6394117
14mar2020,,.1767188,.1590343,.1944034,,.4208445,.2377653,.6039238
15mar2020,,.0546625,0,.1354472,,.4262439,.2431646,.6093231
16mar2020,,.0094127,0,.0906245,,.4017821,.2187028,.5848613
17mar2020,,.021726,0,.1029377,,.4140953,.2310161,.5971746
18mar2020,,.0259354,0,.1071471,,.4183048,.2352255,.601384
19mar2020,,.0265714,0,.1077831,,.4189408,.2358615,.60202
20mar2020,,.0639631,0,.1451749,,.4563325,.2732532,.6394117
21mar2020,,.0284751,0,.1096869,,.4208445,.2377653,.6039238
22mar2020,,.0286094,0,.1101182,,.4159338,.2375479,.5943197
23mar2020,,.0144577,0,.0928056,,.4017821,.2187028,.5848613
24mar2020,,.026771,0,.1051189,,.4140953,.2310161,.5971746
25mar2020,,.0309804,0,.1093283,,.4183048,.2352255,.601384
26mar2020,,.0316164,0,.1099643,,.4189408,.2358615,.60202
27mar2020,,.0353129,0,.1595254,,.4175922,.2470745,.5881099
28mar2020,,.0385652,0,.1150867,,.4208445,.2377653,.6039238
29mar2020,,.0439645,0,.120486,,.4262439,.2431646,.6093231
30mar2020,,.0195027,0,.0960242,,.4017821,.2187028,.5848613
31mar2020,,.031816,0,.1083375,,.4140953,.2310161,.5971746
01apr2020,,.0410704,0,.116878,,.4183048,.2352255,.601384
02apr2020,,.0417064,0,.117514,,.4189408,.2358615,.60202
03apr2020,,.0790981,.0032905,.1549058,,.4563325,.2732532,.6394117
04apr2020,,.0436102,0,.1194178,,.4208445,.2377653,.6039238
05apr2020,,.0540545,0,.130292,,.4262439,.2431646,.6093231
06apr2020,,.0295927,0,.1058302,,.4017821,.2187028,.5848613
28feb2020,,.1132625,.0688973,.1576277,,.3158122,.132733,.4988915
29feb2020,,.0969293,.0704943,.1233642,,.320267,.1226567,.5178772
01mar2020,,.0623859,.0341008,.0906711,,.2857236,.1026444,.4688029
02mar2020,,.0379241,.009639,.0662093,,.2612618,.0781826,.4443411
03mar2020,,.0502374,.0219522,.0785226,,.2735751,.0904958,.4566544
04mar2020,,.0544468,.0261616,.082732,,.2777845,.0947052,.4608638
05mar2020,,.0550828,.0267976,.083368,,.2784205,.0953412,.4614998
06mar2020,,.0924745,.0641894,.1207597,,.3158122,.132733,.4988915
07mar2020,,.0569866,.0287014,.0852718,,.2803243,.097245,.4634036
08mar2020,,.0623859,.0341008,.0906711,,.2857236,.1026444,.4688029
09mar2020,,.0379241,.009639,.0662093,,.2612618,.0781826,.4443411
10mar2020,,.0502374,.0219522,.0785226,,.2735751,.0904958,.4566544
11mar2020,,.0336588,.0159742,.0513434,,.2777845,.0947052,.4608638
12mar2020,,.0342948,.0166102,.0519794,,.2784205,.0953412,.4614998
13mar2020,,.0716866,.054002,.0893712,,.3158122,.132733,.4988915
14mar2020,,.0361986,.018514,.0538832,,.2803243,.097245,.4634036
15mar2020,,.0415979,.0239134,.0592825,,.2857236,.1026444,.4688029
16mar2020,,0,0,.0188504,,.2612618,.0781826,.4443411
17mar2020,,.0086614,0,.0311637,,.2735751,.0904958,.4566544
18mar2020,,.0128709,0,.0353731,,.2777845,.0947052,.4608638
19mar2020,,.0135068,0,.0360091,,.2784205,.0953412,.4614998
20mar2020,,.0508986,.0283963,.0734009,,.3158122,.132733,.4988915
21mar2020,,.0154106,0,.0379129,,.2803243,.097245,.4634036
22mar2020,,.0155449,0,.0584046,,.2754135,.0970276,.4537995
23mar2020,,.0013932,0,.0208907,,.2612618,.0781826,.4443411
24mar2020,,.0137065,0,.0332039,,.2735751,.0904958,.4566544
25mar2020,,.0179159,0,.0374133,,.2777845,.0947052,.4608638
26mar2020,,.0185519,0,.0380493,,.2784205,.0953412,.4614998
27mar2020,,.0222483,0,.0838925,,.277072,.1065542,.4475897
28mar2020,,.0255006,.0048111,.0461902,,.2803243,.097245,.4634036
29mar2020,,.0309,.0102105,.0515895,,.2857236,.1026444,.4688029
30mar2020,,.0064382,0,.0271277,,.2612618,.0781826,.4443411
31mar2020,,.0187515,0,.039441,,.2735751,.0904958,.4566544
01apr2020,,.0280059,.0025095,.0535023,,.2777845,.0947052,.4608638
02apr2020,,.0286419,.0031455,.0541383,,.2784205,.0953412,.4614998
03apr2020,,.0660336,.0405372,.09153,,.3158122,.132733,.4988915
04apr2020,,.0305457,.0050492,.0560421,,.2803243,.097245,.4634036
05apr2020,,.04099,.0086453,.0733348,,.2857236,.1026444,.4688029
06apr2020,,.0165282,0,.048873,,.2612618,.0781826,.4443411
02mar2020,,.0429893,0,.1366921,,.1650521,0,.3481314
03mar2020,,.0553026,0,.1490054,,.1773654,0,.3604447
04mar2020,,.059512,0,.1532148,,.1815748,0,.3646541
05mar2020,,.060148,0,.1538507,,.1822108,0,.3652901
06mar2020,,.0975397,.0038369,.1912425,,.2196026,.0365233,.4026818
07mar2020,,.0620518,0,.1557545,,.1841146,.0010353,.3671938
08mar2020,,.0674511,0,.1611539,,.189514,.0064347,.3725932
09mar2020,,.0429893,0,.1366921,,.1650521,0,.3481314
10mar2020,,.0553026,0,.1490054,,.1773654,0,.3604447
11mar2020,,.038724,0,.1397112,,.1815748,0,.3646541
12mar2020,,.03936,0,.1403472,,.1822108,0,.3652901
13mar2020,,.0767517,0,.1777389,,.2196026,.0365233,.4026818
14mar2020,,.0412638,0,.1422509,,.1841146,.0010353,.3671938
15mar2020,,.0466631,0,.1476503,,.189514,.0064347,.3725932
16mar2020,,.0014133,0,.1123075,,.1650521,0,.3481314
17mar2020,,.0137266,0,.1246208,,.1773654,0,.3604447
18mar2020,,.017936,0,.1288302,,.1815748,0,.3646541
19mar2020,,.018572,0,.1294662,,.1822108,0,.3652901
20mar2020,,.0559638,0,.1668579,,.2196026,.0365233,.4026818
21mar2020,,.0204758,0,.13137,,.1841146,.0010353,.3671938
22mar2020,,.0206101,0,.1232046,,.1792039,.0008179,.3575898
23mar2020,,.0064584,0,.1148352,,.1650521,0,.3481314
24mar2020,,.0187716,0,.1271485,,.1773654,0,.3604447
25mar2020,,.022981,0,.1313579,,.1815748,0,.3646541
26mar2020,,.023617,0,.1319939,,.1822108,0,.3652901
27mar2020,,.0273135,0,.1327486,,.1808623,.0103446,.35138
28mar2020,,.0305658,0,.1371851,,.1841146,.0010353,.3671938
29mar2020,,.0359652,0,.1425844,,.189514,.0064347,.3725932
30mar2020,,.0115034,0,.1181226,,.1650521,0,.3481314
31mar2020,,.0238166,0,.1304359,,.1773654,0,.3604447
01apr2020,,.0330711,0,.1387304,,.1815748,0,.3646541
02apr2020,,.0337071,0,.1393664,,.1822108,0,.3652901
03apr2020,,.0710988,0,.1767581,,.2196026,.0365233,.4026818
04apr2020,,.0356108,0,.1412702,,.1841146,.0010353,.3671938
05apr2020,,.0460552,0,.1515741,,.189514,.0064347,.3725932
06apr2020,,.0215934,0,.1271123,,.1650521,0,.3481314
03mar2020,,.0609385,.0326533,.0892237,,.2842762,.1011969,.4673555
