t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
16mar2020,,.2798511,.2435675,.3161347,,.2925171,.2254667,.3595675
17mar2020,,.29111,.2548264,.3273936,,.303776,.2367256,.3708264
18mar2020,,.305245,.2689614,.3415286,,.317911,.2508606,.3849614
19mar2020,,.3437723,.3079287,.3796159,,.3376491,.2705986,.4046995
20mar2020,,.331067,.2952234,.3669106,,.3249438,.2578934,.3919941
21mar2020,,.3102202,.2743766,.3460639,,.304097,.2370466,.3711474
22mar2020,,.2724566,.236613,.3083002,,.2663334,.199283,.3333838
23mar2020,,.2794251,.2458268,.3130233,,.2925171,.2254667,.3595675
24mar2020,,.1652049,.1323516,.1980582,,.303776,.2367256,.3708264
25mar2020,,.1793399,.1464866,.2121932,,.317911,.2508606,.3849614
26mar2020,,.199078,.1662247,.2319313,,.3376491,.2705986,.4046995
27mar2020,,.1863727,.1535193,.219226,,.3249438,.2578934,.3919941
28mar2020,,.165526,.1326726,.1983793,,.304097,.2370466,.3711474
29mar2020,,.1277623,.094909,.1606157,,.2663334,.199283,.3333838
30mar2020,,.153946,.1210927,.1867994,,.2925171,.2254667,.3595675
31mar2020,,.1652049,.1323516,.1980582,,.303776,.2367256,.3708264
01apr2020,,.1793399,.1464866,.2121932,,.317911,.2508606,.3849614
02apr2020,,.199078,.1662247,.2319313,,.3376491,.2705986,.4046995
03apr2020,,.1863727,.1535193,.219226,,.3249438,.2578934,.3919941
04apr2020,,.165526,.1326726,.1983793,,.304097,.2370466,.3711474
05apr2020,,.1277623,.094909,.1606157,,.2663334,.199283,.3333838
06apr2020,,.1220305,.0910001,.1530609,,.2925171,.2254667,.3595675
11mar2020,,.2113856,.1443352,.278436,,.2113856,.1443352,.278436
12mar2020,,.1785473,.118749,.2383457,,.2311237,.1640733,.2981741
13mar2020,,.165842,.1060437,.2256404,,.2184184,.151368,.2854688
14mar2020,,.2196175,.1754656,.2637695,,.1975717,.1305213,.2646221
15mar2020,,.1931441,.1599964,.2262918,,.159808,.0927576,.2268585
16mar2020,,.2193278,.1861801,.2524755,,.1859917,.1189413,.2530421
17mar2020,,.2119366,.1798924,.2439808,,.1972506,.1302002,.264301
18mar2020,,.2260716,.1940274,.2581158,,.2113856,.1443352,.278436
19mar2020,,.2458097,.2137655,.2778539,,.2311237,.1640733,.2981741
20mar2020,,6.84e-10,0,.0594184,,0,0,.0675109
21mar2020,,.2047778,.1734541,.2361015,,.1975717,.1305213,.2646221
22mar2020,,.1298971,.0961822,.1636119,,.159808,.0927576,.2268585
23mar2020,,.1560807,.1223659,.1897956,,.1859917,.1189413,.2530421
24mar2020,,.1673396,.1336248,.2010545,,.1972506,.1302002,.264301
25mar2020,,.143804,.1059928,.1816153,,.2113856,.1443352,.278436
26mar2020,,.1635421,.1257309,.2013534,,.2311237,.1640733,.2981741
27mar2020,,.1508368,.1130256,.1886481,,.2184184,.151368,.2854688
28mar2020,,.1299901,.0921788,.1678013,,.1975717,.1305213,.2646221
29mar2020,,.0922265,.0544152,.1300377,,.159808,.0927576,.2268585
30mar2020,,.1184101,.0805989,.1562214,,.1859917,.1189413,.2530421
31mar2020,,.129669,.0918578,.1674803,,.1972506,.1302002,.264301
01apr2020,,.143804,.1059928,.1816153,,.2113856,.1443352,.278436
02apr2020,,.1635421,.1257309,.2013534,,.2311237,.1640733,.2981741
03apr2020,,.1508368,.1130256,.1886481,,.2184184,.151368,.2854688
04apr2020,,.1299901,.0921788,.1678013,,.1975717,.1305213,.2646221
05apr2020,,.0922265,.0544152,.1300377,,.159808,.0927576,.2268585
06apr2020,,.0734719,.0371121,.1098316,,.1859917,.1189413,.2530421
17mar2020,,.2437681,.2173685,.2701676,,.2396852,.1726348,.3067356
18mar2020,,.2766923,.2452811,.3081034,,.2538202,.1867698,.3208706
19mar2020,,.2964303,.2650192,.3278415,,.2735583,.2065079,.3406087
20mar2020,,.2837251,.2523139,.3151362,,.260853,.1938026,.3279034
21mar2020,,.2628783,.2314671,.2942895,,.2400063,.1729559,.3070567
22mar2020,,.2251147,.1937035,.2565259,,.2022426,.1351922,.2692931
23mar2020,,.2662389,.22056,.3119179,,.2284263,.1613759,.2954767
24mar2020,,.1871717,.148391,.2259523,,.2232247,.1504749,.2959746
25mar2020,,.2177672,.1713898,.2641446,,.2538202,.1867698,.3208706
26mar2020,,.2375053,.1911279,.2838827,,.2735583,.2065079,.3406087
27mar2020,,.2247999,.1784225,.2711774,,.260853,.1938026,.3279034
28mar2020,,.2039532,.1575758,.2503306,,.2400063,.1729559,.3070567
29mar2020,,.1661896,.1198122,.212567,,.2022426,.1351922,.2692931
30mar2020,,.1228181,.0774179,.1682184,,.2284263,.1613759,.2954767
31mar2020,,.134077,.0886768,.1794772,,.2396852,.1726348,.3067356
01apr2020,,.148212,.1028118,.1936122,,.2538202,.1867698,.3208706
02apr2020,,.1679501,.1225499,.2133503,,.2735583,.2065079,.3406087
03apr2020,,.1552448,.1098446,.200645,,.260853,.1938026,.3279034
04apr2020,,.1343981,.0889978,.1797983,,.2400063,.1729559,.3070567
05apr2020,,.0966344,.0512342,.1420347,,.2022426,.1351922,.2692931
06apr2020,,.1228181,.0774179,.1682184,,.2284263,.1613759,.2954767
13mar2020,,.3204221,.2706476,.3701965,,.3418463,.2747959,.4088967
14mar2020,,.2995753,.2498009,.3493498,,.3209996,.2539492,.38805
15mar2020,,.2355235,.1992356,.2718115,,.283236,.2161856,.3502864
16mar2020,,.2806355,.2498358,.3114352,,.3094197,.2423692,.3764701
17mar2020,,.2610269,.2255085,.2965452,,.3206785,.2536281,.387729
18mar2020,,.2751619,.2396435,.3106802,,.3348135,.2677631,.4018639
19mar2020,,.2949,.2593816,.3304183,,.3545516,.2875012,.421602
22mar2020,,.211932,.1723195,.2515446,,.283236,.2161856,.3502864
23mar2020,,.2381157,.1985032,.2777283,,.3094197,.2423692,.3764701
24mar2020,,.2307245,.1851714,.2762777,,.3206785,.2536281,.387729
25mar2020,,.2448595,.1993064,.2904127,,.3348135,.2677631,.4018639
26mar2020,,.1833902,.1340607,.2327197,,.3545516,.2875012,.421602
27mar2020,,.1679162,.1180246,.2178078,,.3418463,.2747959,.4088967
28mar2020,,.1470695,.0971779,.1969611,,.3209996,.2539492,.38805
29mar2020,,.1093059,.0594143,.1591975,,.283236,.2161856,.3502864
30mar2020,,.1211501,.06486,.1774401,,.3094197,.2423692,.3764701
31mar2020,,.1324089,.0761189,.188699,,.3206785,.2536281,.387729
01apr2020,,.1465439,.0902539,.202834,,.3348135,.2677631,.4018639
02apr2020,,.166282,.109992,.2225721,,.3545516,.2875012,.421602
03apr2020,,.1535767,.0972867,.2098667,,.3418463,.2747959,.4088967
04apr2020,,.13273,.07644,.18902,,.3209996,.2539492,.38805
05apr2020,,.0949664,.0386764,.1512564,,.283236,.2161856,.3502864
06apr2020,,.1211501,.06486,.1774401,,.3094197,.2423692,.3764701
12mar2020,,.3705762,.3107778,.4303745,,.4231526,.3561022,.490203
13mar2020,,.3405207,.2692497,.4117916,,.4104472,.3433968,.4774977
14mar2020,,.3942962,.3599472,.4286452,,.3896005,.3225501,.4566509
15mar2020,,.3565326,.3221836,.3908816,,.3518369,.2847865,.4188873
16mar2020,,.4202946,.3831018,.4574875,,.3780206,.3109702,.445071
17mar2020,,.3271586,.2947748,.3595423,,.3892795,.3222291,.4563299
18mar2020,,.3412935,.3089098,.3736773,,.4034145,.3363641,.4704649
19mar2020,,.3610317,.3286479,.3934154,,.4231526,.3561022,.490203
20mar2020,,.3483263,.3159426,.3807101,,.4104472,.3433968,.4774977
21mar2020,,.3274796,.2950959,.3598633,,.3896005,.3225501,.4566509
22mar2020,,.2441081,.2069325,.2812836,,.3518369,.2847865,.4188873
23mar2020,,.2007366,.1663304,.2351428,,.3780206,.3109702,.445071
24mar2020,,.2119955,.1775892,.2464017,,.3892795,.3222291,.4563299
25mar2020,,.2261305,.1917242,.2605367,,.4034145,.3363641,.4704649
26mar2020,,.2458686,.2114623,.2802748,,.4231526,.3561022,.490203
27mar2020,,.2331633,.198757,.2675695,,.4104472,.3433968,.4774977
28mar2020,,.2123165,.1779103,.2467228,,.3896005,.3225501,.4566509
29mar2020,,.1745529,.1401467,.2089591,,.3518369,.2847865,.4188873
30mar2020,,.2007366,.1663304,.2351428,,.3780206,.3109702,.445071
31mar2020,,.2119955,.1775892,.2464017,,.3892795,.3222291,.4563299
01apr2020,,.2261305,.1917242,.2605367,,.4034145,.3363641,.4704649
02apr2020,,.2458686,.2114623,.2802748,,.4231526,.3561022,.490203
03apr2020,,.2331633,.198757,.2675695,,.4104472,.3433968,.4774977
04apr2020,,.2123165,.1779103,.2467228,,.3896005,.3225501,.4566509
05apr2020,,.1745529,.1401467,.2089591,,.3518369,.2847865,.4188873
06apr2020,,.2007366,.1663304,.2351428,,.3780206,.3109702,.445071
17mar2020,,.2788852,.2452188,.3125517,,.2831276,.2160771,.350178
18mar2020,,.2344027,.1872275,.281578,,.2972625,.2302122,.364313
19mar2020,,.2541409,.2069656,.3013161,,.3170007,.2499502,.3840511
20mar2020,,.2414355,.1942602,.2886108,,.3042953,.2372449,.3713458
21mar2020,,.2205888,.1734135,.2677641,,.2834486,.2163982,.350499
22mar2020,,.1828252,.1356499,.2300005,,.245685,.1786346,.3127354
23mar2020,,.2090089,.1618336,.2561842,,.2718687,.2048183,.3389191
24mar2020,,.1628794,.1099812,.2157776,,.2831276,.2160771,.350178
25mar2020,,.1770144,.1241162,.2299126,,.2972625,.2302122,.364313
26mar2020,,.1967525,.1438543,.2496507,,.3170007,.2499502,.3840511
27mar2020,,.1840472,.131149,.2369454,,.3042953,.2372449,.3713458
28mar2020,,.1632004,.1103022,.2160986,,.2834486,.2163982,.350499
29mar2020,,.1254368,.0725386,.178335,,.245685,.1786346,.3127354
30mar2020,,.1516205,.0987223,.2045187,,.2718687,.2048183,.3389191
31mar2020,,.0933242,.0464907,.1401578,,.2831276,.2160771,.350178
01apr2020,,.1074592,.0606257,.1542928,,.2972625,.2302122,.364313
02apr2020,,.1271973,.0803638,.1740309,,.3170007,.2499502,.3840511
03apr2020,,.1104204,.0648669,.155974,,.3042953,.2372449,.3713458
04apr2020,,.0895737,.0440201,.1351273,,.2834486,.2163982,.350499
05apr2020,,.0518101,.0062565,.0973637,,.245685,.1786346,.3127354
06apr2020,,.0779938,.0324402,.1235473,,.2718687,.2048183,.3389191
12mar2020,,.2591455,.1907824,.3275086,,.3113466,.2442962,.378397
13mar2020,,.2464402,.178077,.3148033,,.2986413,.2315909,.3656917
14mar2020,,.2967039,.2450839,.3483238,,.2777946,.2107442,.344845
15mar2020,,.2326521,.1855942,.27971,,.240031,.1729805,.3070814
16mar2020,,.277764,.2420964,.3134316,,.2662146,.1991642,.333265
17mar2020,,.2890229,.2533553,.3246905,,.2774735,.2104231,.3445239
18mar2020,,.3031579,.2674903,.3388255,,.2916085,.2245581,.3586589
19mar2020,,.3147529,.2766252,.3528805,,.3113466,.2442962,.378397
20mar2020,,.2939044,.2416395,.3461693,,.2986413,.2315909,.3656917
21mar2020,,.2730577,.2207928,.3253225,,.2777946,.2107442,.344845
22mar2020,,.2352941,.1830292,.2875589,,.240031,.1729805,.3070814
23mar2020,,.2159743,.1719778,.2599708,,.2662146,.1991642,.333265
24mar2020,,.2272332,.1832367,.2712297,,.2774735,.2104231,.3445239
25mar2020,,.2413682,.1973717,.2853647,,.2916085,.2245581,.3586589
26mar2020,,.2611063,.2171098,.3051027,,.3113466,.2442962,.378397
27mar2020,,.248401,.2044045,.2923974,,.2986413,.2315909,.3656917
28mar2020,,.2239687,.1483497,.2995877,,.274209,.1770183,.3713997
29mar2020,,.1897906,.1457941,.2337871,,.240031,.1729805,.3070814
30mar2020,,.1464191,.0992561,.1935822,,.2662146,.1991642,.333265
31mar2020,,.157678,.1105149,.2048411,,.2774735,.2104231,.3445239
01apr2020,,.171813,.1246499,.2189761,,.2916085,.2245581,.3586589
02apr2020,,.1915511,.144388,.2387142,,.3113466,.2442962,.378397
03apr2020,,.1788458,.1316827,.2260089,,.2986413,.2315909,.3656917
04apr2020,,.1579991,.110836,.2051622,,.2777946,.2107442,.344845
05apr2020,,.0800513,.0291728,.1309298,,.240031,.1729805,.3070814
06apr2020,,.106235,.0553565,.1571135,,.2662146,.1991642,.333265
09mar2020,,.2957422,.2286917,.3627926,,.2957422,.2286917,.3627926
10mar2020,,.2877748,.2217214,.3538282,,.3070011,.2399506,.3740515
11mar2020,,.2978382,.2317928,.3638836,,.321136,.2540856,.3881865
12mar2020,,.2451911,.191199,.2991833,,.3408741,.2738237,.4079245
13mar2020,,.2151356,.150651,.2796202,,.3281688,.2611184,.3952192
14mar2020,,.2689111,.2301659,.3076563,,.3073221,.2402717,.3743725
15mar2020,,.1946214,.1602361,.2290068,,.2695585,.2025081,.3366089
16mar2020,,.2208051,.1864198,.2551905,,.2957422,.2286917,.3627926
17mar2020,,.2696424,.2438177,.2954671,,.3070011,.2399506,.3740515
18mar2020,,.2837774,.2579527,.3096021,,.321136,.2540856,.3881865
19mar2020,,.3035155,.2776908,.3293402,,.3408741,.2738237,.4079245
20mar2020,,.2908102,.2649855,.3166348,,.3281688,.2611184,.3952192
21mar2020,,.2699634,.2441388,.2957881,,.3073221,.2402717,.3743725
22mar2020,,.2321998,.2063752,.2580245,,.2695585,.2025081,.3366089
23mar2020,,.2218181,.1970519,.2465842,,.2957422,.2286917,.3627926
24mar2020,,.1982994,.1756762,.2209226,,.3070011,.2399506,.3740515
25mar2020,,.2124344,.1898112,.2350576,,.321136,.2540856,.3881865
26mar2020,,.2321725,.2095492,.2547957,,.3408741,.2738237,.4079245
27mar2020,,.2153956,.1923676,.2384236,,.3281688,.2611184,.3952192
28mar2020,,.1945488,.1715208,.2175768,,.3073221,.2402717,.3743725
29mar2020,,.1567852,.1337572,.1798132,,.2695585,.2025081,.3366089
30mar2020,,.1829689,.1599409,.2059969,,.2957422,.2286917,.3627926
31mar2020,,.1755777,.1499549,.2012005,,.3070011,.2399506,.3740515
01apr2020,,.1897127,.1640899,.2153355,,.321136,.2540856,.3881865
02apr2020,,.1902246,.1617111,.218738,,.3408741,.2738237,.4079245
03apr2020,,.1775192,.1490058,.2060327,,.3281688,.2611184,.3952192
04apr2020,,.1566725,.1281591,.185186,,.3073221,.2402717,.3743725
05apr2020,,.1189089,.0903955,.1474223,,.2695585,.2025081,.3366089
06apr2020,,.1450926,.1165792,.173606,,.2957422,.2286917,.3627926
13mar2020,,.3600997,.2813329,.4388664,,.4389642,.3719138,.5060146
14mar2020,,.4138752,.3802087,.4475417,,.4181175,.3510671,.4851679
17mar2020,,.4324824,.4004382,.4645267,,.4177965,.350746,.4848469
18mar2020,,.4466174,.4145732,.4786616,,.4319314,.364881,.4989819
19mar2020,,.4663555,.4343113,.4983997,,.4516695,.3846191,.51872
20mar2020,,.4536502,.421606,.4856944,,.4389642,.3719138,.5060146
21mar2020,,.4135882,.3744151,.4527614,,.4181175,.3510671,.4851679
22mar2020,,.3758246,.3366514,.4149978,,.3803539,.3133035,.4474043
23mar2020,,.3833582,.3324463,.4342701,,.4065376,.3394872,.473588
24mar2020,,.2614999,.2334013,.2895986,,.4177965,.350746,.4848469
25mar2020,,.2756349,.2475363,.3037336,,.4319314,.364881,.4989819
26mar2020,,.295373,.2672744,.3234717,,.4516695,.3846191,.51872
27mar2020,,.2826677,.2545691,.3107664,,.4389642,.3719138,.5060146
28mar2020,,.261821,.2337223,.2899196,,.4181175,.3510671,.4851679
29mar2020,,.2240574,.1959587,.252156,,.3803539,.3133035,.4474043
30mar2020,,.2211104,.1911052,.2511157,,.4065376,.3394872,.473588
31mar2020,,.2323693,.202364,.2623746,,.4177965,.350746,.4848469
01apr2020,,.2465043,.216499,.2765096,,.4319314,.364881,.4989819
02apr2020,,.2662424,.2362371,.2962477,,.4516695,.3846191,.51872
03apr2020,,.1437699,.0910651,.1964746,,.4389642,.3719138,.5060146
04apr2020,,.1229232,.0702184,.1756279,,.4181175,.3510671,.4851679
05apr2020,,.0851595,.0324548,.1378643,,.3803539,.3133035,.4474043
06apr2020,,.1113432,.0586385,.164048,,.4065376,.3394872,.473588
13mar2020,,.2099973,.1548762,.2651184,,.2707168,.2036664,.3377672
14mar2020,,.2637728,.2142901,.3132555,,.2498701,.1828197,.3169205
15mar2020,,.199721,.1639424,.2354997,,.2121065,.1450561,.2791569
16mar2020,,.2259047,.190126,.2616834,,.2382902,.1712398,.3053406
17mar2020,,.2371636,.2013849,.2729423,,.2495491,.1824987,.3165995
18mar2020,,.2597463,.2208536,.2986391,,.2636841,.1966337,.3307345
19mar2020,,.2794845,.2405917,.3183772,,.2834222,.2163717,.3504726
20mar2020,,.2667791,.2278864,.3056719,,.2707168,.2036664,.3377672
21mar2020,,.2459324,.2070396,.2848252,,.2498701,.1828197,.3169205
22mar2020,,.2081688,.169276,.2470616,,.2121065,.1450561,.2791569
23mar2020,,.2052218,.1555251,.2549186,,.2382902,.1712398,.3053406
24mar2020,,.2164807,.166784,.2661775,,.2495491,.1824987,.3165995
25mar2020,,.1328028,.0857575,.1798481,,.2636841,.1966337,.3307345
26mar2020,,.1525409,.1054956,.1995862,,.2834222,.2163717,.3504726
27mar2020,,.1398356,.0927903,.1868809,,.2707168,.2036664,.3377672
28mar2020,,.1189889,.0719436,.1660342,,.2498701,.1828197,.3169205
29mar2020,,.0812253,.03418,.1282706,,.2121065,.1450561,.2791569
30mar2020,,.107409,.0603636,.1544543,,.2382902,.1712398,.3053406
31mar2020,,.1186678,.0716225,.1657132,,.2495491,.1824987,.3165995
01apr2020,,.1328028,.0857575,.1798481,,.2636841,.1966337,.3307345
02apr2020,,.1525409,.1054956,.1995862,,.2834222,.2163717,.3504726
03apr2020,,.1398356,.0927903,.1868809,,.2707168,.2036664,.3377672
04apr2020,,.1189889,.0719436,.1660342,,.2498701,.1828197,.3169205
05apr2020,,.0812253,.03418,.1282706,,.2121065,.1450561,.2791569
06apr2020,,.107409,.0603636,.1544543,,.2382902,.1712398,.3053406
15mar2020,,.2689423,.2352759,.3026088,,.2731847,.2061342,.3402351
16mar2020,,.3288558,.2866207,.3710909,,.2993683,.2323179,.3664187
17mar2020,,.3401147,.2978796,.3823497,,.3106272,.2435768,.3776776
18mar2020,,.3542497,.3120146,.3964847,,.3247622,.2577118,.3918126
19mar2020,,.3739877,.3317527,.4162228,,.3445003,.2774499,.4115507
20mar2020,,.3800716,.3349575,.4251858,,.331795,.2647446,.3988454
21mar2020,,.3592249,.3141107,.4043391,,.3109483,.2438979,.3779987
22mar2020,,.3214613,.2763471,.3665754,,.2731847,.2061342,.3402351
23mar2020,,.347645,.3025308,.3927591,,.2993683,.2323179,.3664187
24mar2020,,.1896331,.1281166,.2511495,,.3106272,.2435768,.3776776
25mar2020,,.203768,.1422516,.2652845,,.3247622,.2577118,.3918126
26mar2020,,.2235061,.1619897,.2850226,,.3445003,.2774499,.4115507
27mar2020,,.2108008,.1492844,.2723173,,.331795,.2647446,.3988454
28mar2020,,.1899541,.1284377,.2514705,,.3109483,.2438979,.3779987
29mar2020,,.1521905,.090674,.2137069,,.2731847,.2061342,.3402351
30mar2020,,.1783742,.1168577,.2398906,,.2993683,.2323179,.3664187
31mar2020,,.1877904,.1265328,.249048,,.3106272,.2435768,.3776776
01apr2020,,.2019254,.1406678,.263183,,.3247622,.2577118,.3918126
02apr2020,,.2216635,.1604059,.2829211,,.3445003,.2774499,.4115507
03apr2020,,.0742497,.024362,.1241374,,.331795,.2647446,.3988454
04apr2020,,.053403,.0035153,.1032906,,.3109483,.2438979,.3779987
05apr2020,,.0156393,0,.065527,,.2731847,.2061342,.3402351
06apr2020,,.041823,0,.0917107,,.2993683,.2323179,.3664187
19mar2020,,.2955664,.250394,.3407388,,.365569,.2985186,.4326194
20mar2020,,.2828611,.2376887,.3280334,,.3528637,.2858133,.4199141
21mar2020,,.2620144,.216842,.3071867,,.3320169,.2649665,.3990674
22mar2020,,.2242507,.1790784,.2694231,,.2942533,.2272029,.3613037
23mar2020,,.2287658,.191559,.2659726,,.320437,.2533866,.3874874
24mar2020,,.2557266,.2193638,.2920894,,.3316959,.2646455,.3987463
25mar2020,,.2698616,.2334988,.3062244,,.3458309,.2787805,.4128813
26mar2020,,.2895997,.2532369,.3259625,,.365569,.2985186,.4326194
27mar2020,,.2768944,.2405316,.3132572,,.3528637,.2858133,.4199141
28mar2020,,.2519401,.1844126,.3194676,,.3284314,.2312407,.425622
29mar2020,,.217762,.1814064,.2541177,,.2942533,.2272029,.3613037
30mar2020,,.240555,.2045894,.2765207,,.320437,.2533866,.3874874
31mar2020,,.2518139,.2158483,.2877796,,.3316959,.2646455,.3987463
01apr2020,,.2659489,.2299833,.3019146,,.3458309,.2787805,.4128813
02apr2020,,.285687,.2497213,.3216527,,.365569,.2985186,.4326194
03apr2020,,.2728725,.2369525,.3087926,,.3528637,.2858133,.4199141
04apr2020,,.2520258,.2161057,.2879458,,.3320169,.2649665,.3990674
05apr2020,,.2142622,.1783421,.2501822,,.2942533,.2272029,.3613037
06apr2020,,.1800389,.1375086,.2225691,,.320437,.2533866,.3874874
19mar2020,,.3174205,.2784558,.3563852,,.3395033,.2724528,.4065537
20mar2020,,.2764575,.2475078,.3054071,,.3267979,.2597475,.3938484
21mar2020,,.2556107,.2266611,.2845604,,.3059512,.2389008,.3730016
22mar2020,,.2178471,.1888975,.2467968,,.2681876,.2011372,.335238
23mar2020,,.2440308,.2150812,.2729804,,.2943713,.2273209,.3614217
24mar2020,,.2261591,.1925527,.2597654,,.3056302,.2385798,.3726806
25mar2020,,.240294,.2066876,.2739004,,.3197652,.2527148,.3868156
26mar2020,,.1622193,.127813,.1966255,,.3395033,.2724528,.4065537
27mar2020,,.1495139,.1151077,.1839202,,.3267979,.2597475,.3938484
28mar2020,,.1286672,.094261,.1630735,,.3059512,.2389008,.3730016
29mar2020,,.0909036,.0564974,.1253098,,.2681876,.2011372,.335238
30mar2020,,.1089441,.0789389,.1389494,,.2943713,.2273209,.3614217
31mar2020,,.120203,.0901978,.1502083,,.3056302,.2385798,.3726806
01apr2020,,.134338,.1043328,.1643433,,.3197652,.2527148,.3868156
02apr2020,,.1540761,.1240708,.1840814,,.3395033,.2724528,.4065537
03apr2020,,.1413708,.1113655,.171376,,.3267979,.2597475,.3938484
04apr2020,,.1205241,.0905188,.1505293,,.3059512,.2389008,.3730016
05apr2020,,.0827604,.0527552,.1127657,,.2681876,.2011372,.335238
06apr2020,,.1089441,.0789389,.1389494,,.2943713,.2273209,.3614217
12mar2020,,.1516367,.0918383,.211435,,.2042131,.1371626,.2712635
13mar2020,,.1389314,.079133,.1987297,,.1915077,.1244573,.2585582
14mar2020,,.1927069,.1485549,.2368588,,.170661,.1036106,.2377114
15mar2020,,.1286551,.0949886,.1623215,,.1328974,.065847,.1999478
16mar2020,,.1745549,.1351546,.2139552,,.1590811,.0920307,.2261315
17mar2020,,.1858138,.1464134,.2252141,,.17034,.1032896,.2373904
18mar2020,,.1878247,.1508208,.2248286,,.184475,.1174245,.2515254
19mar2020,,.2075628,.1705589,.2445667,,.2042131,.1371626,.2712635
20mar2020,,.1948575,.1578536,.2318614,,.1915077,.1244573,.2585582
21mar2020,,.1740107,.1370068,.2110146,,.170661,.1036106,.2377114
22mar2020,,.1362471,.0992432,.173251,,.1328974,.065847,.1999478
23mar2020,,.1624308,.1254269,.1994347,,.1590811,.0920307,.2261315
24mar2020,,.1736897,.1366858,.2106936,,.17034,.1032896,.2373904
25mar2020,,.1752678,.1404553,.2100803,,.184475,.1174245,.2515254
26mar2020,,.1950059,.1601934,.2298184,,.2042131,.1371626,.2712635
27mar2020,,.1823006,.1474881,.217113,,.1915077,.1244573,.2585582
28mar2020,,.1551217,.1212703,.1889731,,.170661,.1036106,.2377114
29mar2020,,.1133594,.0800671,.1466517,,.1328974,.065847,.1999478
30mar2020,,.0923707,.0541568,.1305847,,.1590811,.0920307,.2261315
31mar2020,,.0924524,.0563136,.1285912,,.17034,.1032896,.2373904
01apr2020,,.0905135,.0523954,.1286316,,.184475,.1174245,.2515254
02apr2020,,.1102516,.0721335,.1483697,,.2042131,.1371626,.2712635
03apr2020,,.0975463,.0594281,.1356644,,.1915077,.1244573,.2585582
04apr2020,,.0766995,.0385814,.1148177,,.170661,.1036106,.2377114
05apr2020,,.0389359,.0008178,.077054,,.1328974,.065847,.1999478
06apr2020,,.0651196,.0270015,.1032377,,.1590811,.0920307,.2261315
13mar2020,,.3232366,.2634383,.383035,,.375813,.3087626,.4428634
14mar2020,,.3770122,.3328602,.4211642,,.3549663,.2879159,.4220167
15mar2020,,.3129604,.2792939,.3466268,,.3172027,.2501523,.3842531
16mar2020,,.3767225,.3435748,.4098701,,.3433864,.276336,.4104368
17mar2020,,.2092964,.1568438,.2617489,,.3546453,.2875949,.4216957
18mar2020,,.2234314,.1709788,.2758839,,.3687803,.3017298,.4358307
19mar2020,,.3300492,.2489305,.4111679,,.4753981,.3836133,.5671828
20mar2020,,.2304642,.1780116,.2829167,,.375813,.3087626,.4428634
21mar2020,,.2096174,.1571649,.26207,,.3549663,.2879159,.4220167
22mar2020,,.1718538,.1194013,.2243064,,.3172027,.2501523,.3842531
23mar2020,,.1980375,.1455849,.2504901,,.3433864,.276336,.4104368
24mar2020,,.1830082,.1404569,.2255595,,.3546453,.2875949,.4216957
25mar2020,,.1971432,.1545919,.2396945,,.3687803,.3017298,.4358307
28mar2020,,.1833293,.1407779,.2258806,,.3549663,.2879159,.4220167
29mar2020,,.1455656,.1030143,.1881169,,.3172027,.2501523,.3842531
30mar2020,,.1717493,.129198,.2143006,,.3433864,.276336,.4104368
31mar2020,,.1830082,.1404569,.2255595,,.3546453,.2875949,.4216957
01apr2020,,.1623656,.1188366,.2058946,,.3687803,.3017298,.4358307
02apr2020,,.1821037,.1385747,.2256327,,.3885183,.3214679,.4555688
03apr2020,,.1693984,.1258694,.2129274,,.375813,.3087626,.4428634
04apr2020,,.1485517,.1050227,.1920806,,.3549663,.2879159,.4220167
05apr2020,,.1107881,.0672591,.154317,,.3172027,.2501523,.3842531
06apr2020,,.1369717,.0934428,.1805007,,.3433864,.276336,.4104368
16mar2020,,.244797,.2127528,.2768412,,.230111,.1630606,.2971614
17mar2020,,.2560559,.2240117,.2881001,,.2413699,.1743195,.3084203
18mar2020,,.2317494,.1975235,.2659754,,.2555049,.1884545,.3225553
19mar2020,,.2514875,.2172616,.2857134,,.275243,.2081926,.3422934
20mar2020,,.2387822,.2045563,.2730081,,.2625377,.1954873,.3295881
21mar2020,,.2179355,.1837095,.2521614,,.241691,.1746406,.3087414
22mar2020,,.1801718,.1459459,.2143978,,.2039274,.1368769,.2709778
23mar2020,,.1865467,.1527396,.2203538,,.230111,.1630606,.2971614
24mar2020,,.1715174,.14199,.2010448,,.2413699,.1743195,.3084203
25mar2020,,.1856524,.156125,.2151798,,.2555049,.1884545,.3225553
26mar2020,,.1867404,.150246,.2232348,,.275243,.2081926,.3422934
27mar2020,,.1740351,.1375407,.2105295,,.2625377,.1954873,.3295881
28mar2020,,.1531883,.1166939,.1896828,,.241691,.1746406,.3087414
29mar2020,,.1154247,.0789303,.1519191,,.2039274,.1368769,.2709778
30mar2020,,.1416084,.105114,.1781028,,.230111,.1630606,.2971614
31mar2020,,.1528673,.1163729,.1893617,,.2413699,.1743195,.3084203
01apr2020,,.1670023,.1305079,.2034967,,.2555049,.1884545,.3225553
02apr2020,,.1867404,.150246,.2232348,,.275243,.2081926,.3422934
03apr2020,,.1740351,.1375407,.2105295,,.2625377,.1954873,.3295881
04apr2020,,.1531883,.1166939,.1896828,,.241691,.1746406,.3087414
