t,m_y_actual,y_actual,lb_y_actual,ub_y_actual,m_y_counter,y_counter,lb_counter,ub_counter
27mar2020,,.1878434,.1510716,.2246151,,.3241467,.2487107,.3995828
28mar2020,,.1670714,.1302996,.2038432,,.3033748,.2279387,.3788109
29mar2020,,.1292535,.0924817,.1660252,,.2655569,.1901208,.340993
30mar2020,,.1554188,.118647,.1921905,,.2917222,.2162861,.3671583
31mar2020,,.1667335,.1299617,.2035052,,.3030369,.2276008,.378473
01apr2020,,.180816,.1440442,.2175877,,.3171194,.2416833,.3925554
02apr2020,,.2006639,.1638921,.2374357,,.3369673,.2615312,.4124034
03apr2020,,.1878434,.1510716,.2246151,,.3241467,.2487107,.3995828
04apr2020,,.1670714,.1302996,.2038432,,.3033748,.2279387,.3788109
05apr2020,,.1292535,.0924817,.1660252,,.2655569,.1901208,.340993
06apr2020,,.1237763,.091327,.1562256,,.2917222,.2162861,.3671583
11mar2020,,.2120117,.1365757,.2874478,,.2120117,.1365757,.2874478
12mar2020,,.1779637,.1112789,.2446485,,.2318597,.1564236,.3072957
13mar2020,,.1651432,.0984583,.231828,,.2190391,.143603,.2944752
14mar2020,,.2188731,.1792244,.2585219,,.1982672,.1228311,.2737032
15mar2020,,.1938449,.1618189,.2258708,,.1604492,.0850132,.2358853
16mar2020,,.2200102,.1879842,.2520361,,.1866146,.1111785,.2620506
17mar2020,,.2125788,.1818772,.2432805,,.1979292,.1224932,.2733653
18mar2020,,.2266613,.1959596,.257363,,.2120117,.1365757,.2874478
19mar2020,,.2465093,.2158076,.2772109,,.2318597,.1564236,.3072957
20mar2020,,6.56e-10,0,.0560903,,0,0,.0669684
21mar2020,,.2053454,.1758823,.2348085,,.1982672,.1228311,.2737032
22mar2020,,.1300817,.1017729,.1583906,,.1604492,.0850132,.2358853
23mar2020,,.1562471,.1279382,.1845559,,.1866146,.1111785,.2620506
24mar2020,,.1675618,.1392529,.1958706,,.1979292,.1224932,.2733653
25mar2020,,.1434902,.1180511,.1689293,,.2120117,.1365757,.2874478
26mar2020,,.1633382,.1378991,.1887773,,.2318597,.1564236,.3072957
27mar2020,,.1505176,.1250785,.1759567,,.2190391,.143603,.2944752
28mar2020,,.1297457,.1043066,.1551848,,.1982672,.1228311,.2737032
29mar2020,,.0919277,.0664886,.1173668,,.1604492,.0850132,.2358853
30mar2020,,.1180931,.092654,.1435321,,.1866146,.1111785,.2620506
31mar2020,,.1294077,.1039687,.1548468,,.1979292,.1224932,.2733653
01apr2020,,.1434902,.1180511,.1689293,,.2120117,.1365757,.2874478
02apr2020,,.1633382,.1378991,.1887773,,.2318597,.1564236,.3072957
03apr2020,,.1505176,.1250785,.1759567,,.2190391,.143603,.2944752
04apr2020,,.1297457,.1043066,.1551848,,.1982672,.1228311,.2737032
05apr2020,,.0919277,.0664886,.1173668,,.1604492,.0850132,.2358853
06apr2020,,.0737557,.0341313,.1133801,,.1866146,.1111785,.2620506
17mar2020,,.2441397,.2165294,.27175,,.2393363,.1639002,.3147724
18mar2020,,.2774127,.2454042,.3094211,,.2534188,.1779827,.3288549
19mar2020,,.2972606,.2652521,.329269,,.2732667,.1978306,.3487028
20mar2020,,.28444,.2524316,.3164485,,.2604462,.1850101,.3358822
21mar2020,,.2636681,.2316597,.2956765,,.2396742,.1642381,.3151103
22mar2020,,.2258501,.1938417,.2578586,,.2018563,.1264202,.2772923
23mar2020,,.2662029,.2213147,.311091,,.2280216,.1525855,.3034577
24mar2020,,.1874738,.151357,.2235907,,.222989,.1415403,.3044377
25mar2020,,.2179036,.1755624,.2602448,,.2534188,.1779827,.3288549
26mar2020,,.2377515,.1954103,.2800928,,.2732667,.1978306,.3487028
27mar2020,,.224931,.1825898,.2672722,,.2604462,.1850101,.3358822
28mar2020,,.2041591,.1618178,.2465003,,.2396742,.1642381,.3151103
29mar2020,,.1663411,.1239999,.2086824,,.2018563,.1264202,.2772923
30mar2020,,.122123,.0810012,.1632448,,.2280216,.1525855,.3034577
31mar2020,,.1334377,.0923159,.1745595,,.2393363,.1639002,.3147724
01apr2020,,.1475202,.1063984,.188642,,.2534188,.1779827,.3288549
02apr2020,,.1673681,.1262463,.2084899,,.2732667,.1978306,.3487028
03apr2020,,.1545476,.1134258,.1956694,,.2604462,.1850101,.3358822
04apr2020,,.1337756,.0926539,.1748974,,.2396742,.1642381,.3151103
05apr2020,,.0959577,.0548359,.1370795,,.2018563,.1264202,.2772923
06apr2020,,.122123,.0810012,.1632448,,.2280216,.1525855,.3034577
13mar2020,,.3188025,.0611369,.5764681,,.3458049,.2703688,.421241
14mar2020,,.2980305,.040365,.5556961,,.3250329,.2495968,.400469
15mar2020,,.2346213,0,.4749075,,.287215,.2117789,.3626511
16mar2020,,.2804216,.026152,.5346911,,.3133803,.2379442,.3888164
17mar2020,,.2606204,.005699,.5155417,,.324695,.2492589,.4001311
18mar2020,,.2747028,.0197815,.5296242,,.3387775,.2633414,.4142136
19mar2020,,.2945508,.0396294,.5494722,,.3586254,.2831893,.4340615
22mar2020,,.2113386,0,.4650202,,.287215,.2117789,.3626511
23mar2020,,.2375039,0,.4911855,,.3133803,.2379442,.3888164
24mar2020,,.2300725,0,.4864568,,.324695,.2492589,.4001311
25mar2020,,.244155,0,.5005392,,.3387775,.2633414,.4142136
26mar2020,,.1818178,0,.4383168,,.3586254,.2831893,.4340615
27mar2020,,.1677259,0,.4244238,,.3458049,.2703688,.421241
28mar2020,,.146954,0,.4036519,,.3250329,.2495968,.400469
29mar2020,,.109136,0,.365834,,.287215,.2117789,.3626511
30mar2020,,.1222657,0,.378369,,.3133803,.2379442,.3888164
31mar2020,,.1335804,0,.3896837,,.324695,.2492589,.4001311
01apr2020,,.1476628,0,.4037662,,.3387775,.2633414,.4142136
02apr2020,,.1675108,0,.4236141,,.3586254,.2831893,.4340615
03apr2020,,.1546902,0,.4107936,,.3458049,.2703688,.421241
04apr2020,,.1339183,0,.3900217,,.3250329,.2495968,.400469
05apr2020,,.0961003,0,.3522037,,.287215,.2117789,.3626511
06apr2020,,.1222657,0,.378369,,.3133803,.2379442,.3888164
12mar2020,,.3702639,.303579,.4369487,,.4241598,.3487238,.4995959
13mar2020,,.3405531,.2650592,.416047,,.4113393,.3359032,.4867754
14mar2020,,.3942831,.3615925,.4269736,,.3905673,.3151313,.4660034
15mar2020,,.3564651,.3237745,.3891557,,.3527494,.2773133,.4281855
16mar2020,,.4210114,.3852646,.4567582,,.3789147,.3034787,.4543508
17mar2020,,.327512,.2989796,.3560444,,.3902294,.3147933,.4656655
18mar2020,,.3415945,.3130621,.3701269,,.4043119,.3288758,.479748
19mar2020,,.3614424,.33291,.3899749,,.4241598,.3487238,.4995959
20mar2020,,.3486219,.3200895,.3771543,,.4113393,.3359032,.4867754
21mar2020,,.3278499,.2993175,.3563824,,.3905673,.3151313,.4660034
22mar2020,,.2447387,.2042597,.2852177,,.3527494,.2773133,.4281855
23mar2020,,.2005206,.1643222,.2367189,,.3789147,.3034787,.4543508
24mar2020,,.2118353,.1756369,.2480336,,.3902294,.3147933,.4656655
25mar2020,,.2259178,.1897194,.2621161,,.4043119,.3288758,.479748
26mar2020,,.2457657,.2095673,.281964,,.4241598,.3487238,.4995959
27mar2020,,.2329451,.1967468,.2691435,,.4113393,.3359032,.4867754
28mar2020,,.2121732,.1759748,.2483715,,.3905673,.3151313,.4660034
29mar2020,,.1743553,.1381569,.2105536,,.3527494,.2773133,.4281855
30mar2020,,.2005206,.1643222,.2367189,,.3789147,.3034787,.4543508
31mar2020,,.2118353,.1756369,.2480336,,.3902294,.3147933,.4656655
01apr2020,,.2259178,.1897194,.2621161,,.4043119,.3288758,.479748
02apr2020,,.2457657,.2095673,.281964,,.4241598,.3487238,.4995959
03apr2020,,.2329451,.1967468,.2691435,,.4113393,.3359032,.4867754
04apr2020,,.2121732,.1759748,.2483715,,.3905673,.3151313,.4660034
05apr2020,,.1743553,.1381569,.2105536,,.3527494,.2773133,.4281855
06apr2020,,.2005206,.1643222,.2367189,,.3789147,.3034787,.4543508
17mar2020,,.2764841,.2426231,.310345,,.2814694,.2060333,.3569055
18mar2020,,.2347026,.1851237,.2842815,,.2955519,.2201158,.370988
19mar2020,,.2545505,.2049717,.3041295,,.3153998,.2399637,.3908359
20mar2020,,.24173,.1921511,.2913089,,.3025793,.2271432,.3780154
21mar2020,,.2209581,.1713792,.270537,,.2818073,.2063712,.3572434
22mar2020,,.1831401,.1335612,.232719,,.2439894,.1685533,.3194255
23mar2020,,.2093055,.1597266,.2588843,,.2701547,.1947186,.3455908
24mar2020,,.1627126,.1035629,.2218623,,.2814694,.2060333,.3569055
25mar2020,,.1767951,.1176454,.2359448,,.2955519,.2201158,.370988
26mar2020,,.196643,.1374933,.2557927,,.3153998,.2399637,.3908359
27mar2020,,.1838225,.1246728,.2429722,,.3025793,.2271432,.3780154
28mar2020,,.1630505,.1039008,.2222002,,.2818073,.2063712,.3572434
29mar2020,,.1252326,.0660829,.1843823,,.2439894,.1685533,.3194255
30mar2020,,.1513979,.0922482,.2105476,,.2701547,.1947186,.3455908
31mar2020,,.0923292,.0399762,.1446822,,.2814694,.2060333,.3569055
01apr2020,,.1064117,.0540587,.1587646,,.2955519,.2201158,.370988
02apr2020,,.1262596,.0739066,.1786126,,.3153998,.2399637,.3908359
03apr2020,,.1115695,.0592308,.1639082,,.3025793,.2271432,.3780154
04apr2020,,.0907976,.0384589,.1431362,,.2818073,.2063712,.3572434
05apr2020,,.0529796,.0006409,.1053183,,.2439894,.1685533,.3194255
06apr2020,,.0791449,.0268063,.1314836,,.2701547,.1947186,.3455908
12mar2020,,.2654846,.186446,.3445232,,.3199454,.2445093,.3953815
13mar2020,,.2526641,.1736254,.3317027,,.3071249,.2316888,.3825609
14mar2020,,.3028371,.2496859,.3559884,,.2863529,.2109168,.361789
15mar2020,,.2394279,.1914335,.2874223,,.248535,.1730989,.323971
16mar2020,,.2852282,.2470436,.3234127,,.2747003,.1992642,.3501364
17mar2020,,.2965429,.2583583,.3347274,,.286015,.2105789,.3614511
18mar2020,,.3106253,.2724408,.3488099,,.3000975,.2246614,.3755336
19mar2020,,.3080204,.2275015,.3885394,,.3199454,.2445093,.3953815
20mar2020,,.2914608,.2173448,.3655768,,.3071249,.2316888,.3825609
21mar2020,,.2706888,.1965729,.3448048,,.2863529,.2109168,.361789
22mar2020,,.2328709,.1587549,.3069869,,.248535,.1730989,.323971
23mar2020,,.2141308,.1381159,.2901458,,.2747003,.1992642,.3501364
24mar2020,,.2254455,.1494306,.3014605,,.286015,.2105789,.3614511
25mar2020,,.239528,.1635131,.315543,,.3000975,.2246614,.3755336
26mar2020,,.259376,.183361,.3353909,,.3199454,.2445093,.3953815
27mar2020,,.2465554,.1705405,.3225704,,.3071249,.2316888,.3825609
28mar2020,,.223029,.1439795,.3020785,,.2835985,.1809985,.3861984
29mar2020,,.1879655,.1119506,.2639805,,.248535,.1730989,.323971
30mar2020,,.1437474,.0676415,.2198533,,.2747003,.1992642,.3501364
31mar2020,,.1550621,.0789562,.231168,,.286015,.2105789,.3614511
01apr2020,,.1691446,.0930387,.2452505,,.3000975,.2246614,.3755336
02apr2020,,.1889925,.1128866,.2650984,,.3199454,.2445093,.3953815
03apr2020,,.176172,.1000661,.2522779,,.3071249,.2316888,.3825609
04apr2020,,.1554001,.0792942,.2315059,,.2863529,.2109168,.361789
05apr2020,,.0768823,0,.166694,,.248535,.1730989,.323971
06apr2020,,.1030476,.013236,.1928593,,.2747003,.1992642,.3501364
09mar2020,,.2933709,.2179348,.368807,,.2933709,.2179348,.368807
10mar2020,,.2852127,.2095657,.3608596,,.3046856,.2292495,.3801217
11mar2020,,.2974256,.2183848,.3764663,,.3187681,.243332,.3942042
12mar2020,,.2433145,.1854914,.3011376,,.338616,.2631799,.4140521
13mar2020,,.2136037,.1439012,.2833062,,.3257955,.2503594,.4012316
14mar2020,,.2673337,.2295897,.3050777,,.3050235,.2295874,.3804596
15mar2020,,.1933677,.1518823,.234853,,.2672056,.1917695,.3426417
16mar2020,,.219533,.1780476,.2610183,,.2933709,.2179348,.368807
17mar2020,,.2692286,.2437307,.2947266,,.3046856,.2292495,.3801217
18mar2020,,.2833111,.2578132,.3088091,,.3187681,.243332,.3942042
19mar2020,,.303159,.2776611,.328657,,.338616,.2631799,.4140521
20mar2020,,.2903385,.2648405,.3158365,,.3257955,.2503594,.4012316
21mar2020,,.2695665,.2440686,.2950645,,.3050235,.2295874,.3804596
22mar2020,,.2317486,.2062506,.2572466,,.2672056,.1917695,.3426417
23mar2020,,.2217096,.1905365,.2528826,,.2933709,.2179348,.368807
24mar2020,,.1978326,.1690393,.2266258,,.3046856,.2292495,.3801217
25mar2020,,.211915,.1831218,.2407083,,.3187681,.243332,.3942042
26mar2020,,.231763,.2029697,.2605562,,.338616,.2631799,.4140521
27mar2020,,.2170729,.185141,.2490047,,.3257955,.2503594,.4012316
28mar2020,,.1963009,.1643691,.2282328,,.3050235,.2295874,.3804596
29mar2020,,.158483,.1265512,.1904148,,.2672056,.1917695,.3426417
30mar2020,,.1846483,.1527165,.2165802,,.2933709,.2179348,.368807
31mar2020,,.177217,.1440872,.2103468,,.3046856,.2292495,.3801217
01apr2020,,.1912995,.1581696,.2244293,,.3187681,.243332,.3942042
02apr2020,,.1916744,.1570299,.226319,,.338616,.2631799,.4140521
03apr2020,,.1788539,.1442094,.2134984,,.3257955,.2503594,.4012316
04apr2020,,.1580819,.1234374,.1927265,,.3050235,.2295874,.3804596
05apr2020,,.120264,.0856195,.1549085,,.2672056,.1917695,.3426417
06apr2020,,.1464293,.1117848,.1810739,,.2933709,.2179348,.368807
13mar2020,,.3570122,.2752703,.4387539,,.4364994,.3610633,.5119355
14mar2020,,.4107421,.3768812,.4446031,,.4157274,.3402914,.4911635
17mar2020,,.4300391,.3993374,.4607408,,.4153895,.3399534,.4908256
18mar2020,,.4441216,.4134199,.4748233,,.429472,.3540359,.5049081
19mar2020,,.4639695,.4332678,.4946712,,.4493199,.3738838,.524756
20mar2020,,.451149,.4204473,.4818507,,.4364994,.3610633,.5119355
21mar2020,,.4110629,.3728401,.4492857,,.4157274,.3402914,.4911635
22mar2020,,.373245,.3350222,.4114678,,.3779095,.3024734,.4533456
23mar2020,,.3806643,.3301634,.4311651,,.4040748,.3286387,.4795109
24mar2020,,.2627607,.2275329,.2979885,,.4153895,.3399534,.4908256
25mar2020,,.2768432,.2416154,.3120709,,.429472,.3540359,.5049081
26mar2020,,.2966911,.2614633,.3319189,,.4493199,.3738838,.524756
27mar2020,,.2838705,.2486428,.3190984,,.4364994,.3610633,.5119355
28mar2020,,.2630986,.2278708,.2983264,,.4157274,.3402914,.4911635
29mar2020,,.2252807,.1900529,.2605084,,.3779095,.3024734,.4533456
30mar2020,,.2219415,.1863427,.2575404,,.4040748,.3286387,.4795109
31mar2020,,.2332562,.1976574,.2688551,,.4153895,.3399534,.4908256
01apr2020,,.2473387,.2117399,.2829376,,.429472,.3540359,.5049081
02apr2020,,.2671866,.2315878,.3027855,,.4493199,.3738838,.524756
03apr2020,,.1469602,.0983946,.1955258,,.4364994,.3610633,.5119355
04apr2020,,.1261882,.0776226,.1747538,,.4157274,.3402914,.4911635
05apr2020,,.0883703,.0398047,.1369359,,.3779095,.3024734,.4533456
06apr2020,,.1145356,.06597,.1631012,,.4040748,.3286387,.4795109
13mar2020,,.2098223,.1507201,.2689245,,.2674574,.1920213,.3428934
14mar2020,,.2635522,.2132279,.3138766,,.2466854,.1712493,.3221215
15mar2020,,.200143,.1607749,.2395111,,.2088675,.1334314,.2843035
16mar2020,,.2263083,.1869402,.2656764,,.2350328,.1595967,.3104689
17mar2020,,.237623,.1982549,.2769912,,.2463475,.1709114,.3217835
18mar2020,,.260582,.2205226,.3006414,,.2604299,.1849939,.335866
19mar2020,,.2804299,.2403705,.3204893,,.2802779,.2048418,.355714
20mar2020,,.2676094,.22755,.3076688,,.2674574,.1920213,.3428934
21mar2020,,.2468375,.206778,.2868969,,.2466854,.1712493,.3221215
22mar2020,,.2090195,.1689601,.2490789,,.2088675,.1334314,.2843035
23mar2020,,.2056804,.1596903,.2516704,,.2350328,.1595967,.3104689
24mar2020,,.2169951,.171005,.2629851,,.2463475,.1709114,.3217835
25mar2020,,.132291,.0905862,.1739959,,.2604299,.1849939,.335866
26mar2020,,.152139,.1104341,.1938438,,.2802779,.2048418,.355714
27mar2020,,.1393185,.0976136,.1810233,,.2674574,.1920213,.3428934
28mar2020,,.1185465,.0768417,.1602513,,.2466854,.1712493,.3221215
29mar2020,,.0807286,.0390237,.1224334,,.2088675,.1334314,.2843035
30mar2020,,.1068939,.065189,.1485987,,.2350328,.1595967,.3104689
31mar2020,,.1182086,.0765037,.1599134,,.2463475,.1709114,.3217835
01apr2020,,.132291,.0905862,.1739959,,.2604299,.1849939,.335866
02apr2020,,.152139,.1104341,.1938438,,.2802779,.2048418,.355714
03apr2020,,.1393185,.0976136,.1810233,,.2674574,.1920213,.3428934
04apr2020,,.1185465,.0768417,.1602513,,.2466854,.1712493,.3221215
05apr2020,,.0807286,.0390237,.1224334,,.2088675,.1334314,.2843035
06apr2020,,.1068939,.065189,.1485987,,.2350328,.1595967,.3104689
15mar2020,,.2675044,.2336435,.3013654,,.2724898,.1970537,.3479258
16mar2020,,.3270476,.2850209,.3690743,,.2986551,.223219,.3740911
17mar2020,,.3383623,.2963356,.380389,,.3099698,.2345337,.3854058
18mar2020,,.3524448,.3104181,.3944715,,.3240522,.2486162,.3994883
19mar2020,,.3722927,.330266,.4143195,,.3439002,.2684641,.4193363
20mar2020,,.3786627,.3316472,.4256782,,.3310796,.2556436,.4065157
21mar2020,,.3578907,.3108752,.4049062,,.3103077,.2348716,.3857438
22mar2020,,.3200728,.2730573,.3670883,,.2724898,.1970537,.3479258
23mar2020,,.3462381,.2992226,.3932536,,.2986551,.223219,.3740911
24mar2020,,.1910573,.1352345,.2468801,,.3099698,.2345337,.3854058
25mar2020,,.2051398,.149317,.2609626,,.3240522,.2486162,.3994883
26mar2020,,.2249877,.1691649,.2808105,,.3439002,.2684641,.4193363
27mar2020,,.2121672,.1563444,.26799,,.3310796,.2556436,.4065157
28mar2020,,.1913952,.1355724,.247218,,.3103077,.2348716,.3857438
29mar2020,,.1535773,.0977545,.2094001,,.2724898,.1970537,.3479258
30mar2020,,.1797426,.1239198,.2355654,,.2986551,.223219,.3740911
31mar2020,,.1891959,.1335666,.2448251,,.3099698,.2345337,.3854058
01apr2020,,.2032783,.1476491,.2589076,,.3240522,.2486162,.3994883
02apr2020,,.2231263,.167497,.2787555,,.3439002,.2684641,.4193363
03apr2020,,.0742192,.024993,.1234453,,.3310796,.2556436,.4065157
04apr2020,,.0534472,.0042211,.1026733,,.3103077,.2348716,.3857438
05apr2020,,.0156293,0,.0648554,,.2724898,.1970537,.3479258
06apr2020,,.0417946,0,.0910207,,.2986551,.223219,.3740911
19mar2020,,.295489,.2349446,.3560333,,.365884,.2904479,.4413201
20mar2020,,.2826684,.2221241,.3432128,,.3530635,.2776274,.4284995
21mar2020,,.2618965,.2013521,.3224408,,.3322915,.2568554,.4077276
22mar2020,,.2240785,.1635342,.2846229,,.2944736,.2190375,.3699097
23mar2020,,.2284434,.1764358,.280451,,.3206389,.2452028,.396075
24mar2020,,.2558245,.2105204,.3011286,,.3319536,.2565175,.4073897
25mar2020,,.2699069,.2246029,.315211,,.3460361,.2706,.4214722
26mar2020,,.2897549,.2444508,.335059,,.365884,.2904479,.4413201
27mar2020,,.2769344,.2316303,.3222384,,.3530635,.2776274,.4284995
28mar2020,,.2528797,.1779216,.3278379,,.3295371,.2269371,.432137
29mar2020,,.2178162,.1725286,.2631039,,.2944736,.2190375,.3699097
30mar2020,,.2405564,.1957682,.2853446,,.3206389,.2452028,.396075
31mar2020,,.2518711,.2070829,.2966593,,.3319536,.2565175,.4073897
01apr2020,,.2659536,.2211654,.3107418,,.3460361,.2706,.4214722
02apr2020,,.2858015,.2410133,.3305897,,.365884,.2904479,.4413201
03apr2020,,.2728712,.2281366,.3176058,,.3530635,.2776274,.4284995
04apr2020,,.2520992,.2073647,.2968338,,.3322915,.2568554,.4077276
05apr2020,,.2142813,.1695467,.2590159,,.2944736,.2190375,.3699097
06apr2020,,.1793203,.1303133,.2283273,,.3206389,.2452028,.396075
19mar2020,,.3166693,.2719377,.3614008,,.3383694,.2629333,.4138054
20mar2020,,.2754456,.2427117,.3081795,,.3255488,.2501127,.4009849
21mar2020,,.2546737,.2219398,.2874076,,.3047769,.2293408,.380213
22mar2020,,.2168557,.1841218,.2495896,,.2669589,.1915229,.342395
23mar2020,,.2430211,.2102871,.275755,,.2931243,.2176882,.3685603
24mar2020,,.2248313,.1831236,.266539,,.3044389,.2290029,.379875
25mar2020,,.2389138,.1972061,.2806215,,.3185214,.2430854,.3939575
26mar2020,,.1599752,.1237769,.1961735,,.3383694,.2629333,.4138054
27mar2020,,.1471547,.1109563,.183353,,.3255488,.2501127,.4009849
28mar2020,,.1263827,.0901844,.1625811,,.3047769,.2293408,.380213
29mar2020,,.0885648,.0523664,.1247631,,.2669589,.1915229,.342395
30mar2020,,.110991,.0753921,.1465898,,.2931243,.2176882,.3685603
31mar2020,,.1223057,.0867068,.1579045,,.3044389,.2290029,.379875
01apr2020,,.1363882,.1007893,.171987,,.3185214,.2430854,.3939575
02apr2020,,.1562361,.1206372,.1918349,,.3383694,.2629333,.4138054
03apr2020,,.1434156,.1078167,.1790144,,.3255488,.2501127,.4009849
04apr2020,,.1226436,.0870448,.1582424,,.3047769,.2293408,.380213
05apr2020,,.0848257,.0492268,.1204245,,.2669589,.1915229,.342395
06apr2020,,.110991,.0753921,.1465898,,.2931243,.2176882,.3685603
12mar2020,,.1514015,.0847167,.2180864,,.2052975,.1298614,.2807336
13mar2020,,.138581,.0718961,.2052658,,.1924769,.1170409,.267913
14mar2020,,.1923109,.1526622,.2319596,,.171705,.0962689,.247141
15mar2020,,.1289017,.0950408,.1627627,,.133887,.058451,.2093231
16mar2020,,.1742605,.1384875,.2100335,,.1600524,.0846163,.2354884
17mar2020,,.1855752,.1498022,.2213482,,.171367,.095931,.2468031
18mar2020,,.1877083,.154014,.2214025,,.1854495,.1100135,.2608856
19mar2020,,.2075562,.1738619,.2412505,,.2052975,.1298614,.2807336
20mar2020,,.1947357,.1610414,.2284299,,.1924769,.1170409,.267913
21mar2020,,.1739637,.1402694,.207658,,.171705,.0962689,.247141
22mar2020,,.1361458,.1024515,.16984,,.133887,.058451,.2093231
23mar2020,,.1623111,.1286168,.1960053,,.1600524,.0846163,.2354884
24mar2020,,.1736258,.1399315,.20732,,.171367,.095931,.2468031
25mar2020,,.1753322,.1434994,.2071651,,.1854495,.1100135,.2608856
26mar2020,,.1951802,.1633473,.2270131,,.2052975,.1298614,.2807336
27mar2020,,.1823597,.1505268,.2141925,,.1924769,.1170409,.267913
28mar2020,,.1553464,.1243144,.1863785,,.171705,.0962689,.247141
29mar2020,,.1135873,.0830133,.1441612,,.133887,.058451,.2093231
30mar2020,,.0921852,.0592129,.1251575,,.1600524,.0846163,.2354884
31mar2020,,.0925844,.0610951,.1240737,,.171367,.095931,.2468031
01apr2020,,.0906738,.056934,.1244137,,.1854495,.1100135,.2608856
02apr2020,,.1105218,.0767819,.1442616,,.2052975,.1298614,.2807336
03apr2020,,.0977012,.0639613,.1314411,,.1924769,.1170409,.267913
04apr2020,,.0769293,.0431894,.1106691,,.171705,.0962689,.247141
05apr2020,,.0391113,.0053715,.0728512,,.133887,.058451,.2093231
06apr2020,,.0652767,.0315368,.0990165,,.1600524,.0846163,.2354884
13mar2020,,.3274624,.2607775,.3941472,,.3813583,.3059222,.4567944
14mar2020,,.3811923,.3415436,.420841,,.3605864,.2851503,.4360225
15mar2020,,.3177831,.2839222,.3516441,,.3227684,.2473324,.3982045
16mar2020,,.3823294,.3503034,.4143553,,.3489338,.2734977,.4243698
17mar2020,,.2080646,0,.4626978,,.3602484,.2848124,.4356845
18mar2020,,.2221471,0,.4767803,,.3743309,.2988949,.449767
19mar2020,,.3279524,.0744727,.5814319,,.4801362,.3821187,.5781536
20mar2020,,.2291745,0,.4838077,,.3813583,.3059222,.4567944
21mar2020,,.2084025,0,.4630358,,.3605864,.2851503,.4360225
22mar2020,,.1705846,0,.4252178,,.3227684,.2473324,.3982045
23mar2020,,.1967499,0,.4513831,,.3489338,.2734977,.4243698
24mar2020,,.1824733,0,.4211903,,.3602484,.2848124,.4356845
25mar2020,,.1965558,0,.4352728,,.3743309,.2988949,.449767
28mar2020,,.1828113,0,.4215282,,.3605864,.2851503,.4360225
29mar2020,,.1449933,0,.3837103,,.3227684,.2473324,.3982045
30mar2020,,.1711587,0,.4098756,,.3489338,.2734977,.4243698
31mar2020,,.1824733,0,.4211903,,.3602484,.2848124,.4356845
01apr2020,,.1613641,0,.4008584,,.3743309,.2988949,.449767
02apr2020,,.1812121,0,.4207064,,.3941789,.3187428,.469615
03apr2020,,.1683915,0,.4078858,,.3813583,.3059222,.4567944
04apr2020,,.1476196,0,.3871139,,.3605864,.2851503,.4360225
05apr2020,,.1098016,0,.3492959,,.3227684,.2473324,.3982045
06apr2020,,.1359669,0,.3754613,,.3489338,.2734977,.4243698
16mar2020,,.2448689,.2141672,.2755706,,.2302193,.1547832,.3056554
17mar2020,,.2561836,.2254819,.2868853,,.241534,.1660979,.3169701
18mar2020,,.231479,.2022046,.2607535,,.2556165,.1801804,.3310526
19mar2020,,.251327,.2220526,.2806014,,.2754644,.2000284,.3509005
20mar2020,,.2385065,.209232,.2677808,,.2626439,.1872078,.33808
21mar2020,,.2177345,.1884601,.2470089,,.2418719,.1664359,.317308
22mar2020,,.1799166,.1506421,.209191,,.204054,.1286179,.2794901
23mar2020,,.1860188,.1617533,.2102844,,.2302193,.1547832,.3056554
24mar2020,,.1717423,.1379793,.2055052,,.241534,.1660979,.3169701
25mar2020,,.1858247,.1520618,.2195877,,.2556165,.1801804,.3310526
26mar2020,,.1869266,.1489974,.2248559,,.2754644,.2000284,.3509005
27mar2020,,.1741061,.1361769,.2120353,,.2626439,.1872078,.33808
28mar2020,,.1533341,.1154049,.1912634,,.2418719,.1664359,.317308
29mar2020,,.1155162,.077587,.1534455,,.204054,.1286179,.2794901
30mar2020,,.1416815,.1037523,.1796108,,.2302193,.1547832,.3056554
31mar2020,,.1529962,.115067,.1909255,,.241534,.1660979,.3169701
01apr2020,,.1670787,.1291495,.2050079,,.2556165,.1801804,.3310526
02apr2020,,.1869266,.1489974,.2248559,,.2754644,.2000284,.3509005
03apr2020,,.1741061,.1361769,.2120353,,.2626439,.1872078,.33808
04apr2020,,.1533341,.1154049,.1912634,,.2418719,.1664359,.317308
05apr2020,,.1155162,.077587,.1534455,,.204054,.1286179,.2794901
06apr2020,,.1222086,.0817296,.1626876,,.2302193,.1547832,.3056554
10mar2020,,.3798315,.2951422,.4645209,,.3835706,.3081346,.4590067
11mar2020,,.393914,.3092247,.4786034,,.3976531,.322217,.4730892
12mar2020,,.3429757,.2768112,.4091403,,.4175011,.342065,.4929371
13mar2020,,.3301552,.2639906,.3963198,,.4046805,.3292444,.4801166
14mar2020,,.3838852,.3431246,.4246457,,.3839086,.3084725,.4593447
15mar2020,,.3460672,.3053067,.3868277,,.3460906,.2706546,.4215267
16mar2020,,.3406289,.2999024,.3813554,,.372256,.2968199,.447692
17mar2020,,.3324707,.292367,.3725743,,.3835706,.3081346,.4590067
18mar2020,,.3707326,.3386131,.402852,,.3976531,.322217,.4730892
19mar2020,,.376379,.3404623,.4122956,,.4175011,.342065,.4929371
20mar2020,,.3635584,.3276418,.3994751,,.4046805,.3292444,.4801166
21mar2020,,.2554986,.2210841,.2899132,,.3839086,.3084725,.4593447
