id,date,predicted_cum_confirmed_cases_true,predicted_cum_confirmed_cases_no_policy
185,2020-03-03,202.56009851386608,214.06177368398968
185,2020-03-04,283.3951522199732,315.98504726226804
185,2020-03-05,424.4417268880087,497.1463675352609
185,2020-03-06,666.0100644790884,826.5606813609191
185,2020-03-07,956.7584598197877,1275.4997034810854
185,2020-03-08,1255.191822027903,1941.2373823662506
185,2020-03-09,1618.7005881557718,2954.5049975180787
185,2020-03-10,2001.0452659009125,4360.028335504936
185,2020-03-11,2614.4280980672024,6583.289286950804
185,2020-03-12,3565.1278539525338,10421.23264756165
185,2020-03-13,4636.305265087565,16841.484920641615
185,2020-03-14,5948.820560937056,26896.3613742403
185,2020-03-15,7195.042977672506,42302.184295161824
185,2020-03-16,8758.425834986618,65478.0882050046
185,2020-03-17,10216.725009725134,97989.98255299513
185,2020-03-18,12124.490008537607,146787.23303154157
185,2020-03-19,14950.777500314813,221621.18308877933
185,2020-03-20,18718.979315394656,323869.8888563664
185,2020-03-21,23140.28375672526,443634.49179468234
185,2020-03-22,28219.432255332544,572338.7334564035
185,2020-03-23,33883.12604965954,705022.0382123357
185,2020-03-24,39742.68645498649,834958.4211421456
185,2020-03-25,47314.65009987517,979463.697286434
186,2020-02-28,11,11
186,2020-02-29,16.695039761462194,16.695039761462194
186,2020-03-01,24.699968852158158,24.699968852158158
186,2020-03-02,135.66829847172284,137.71563007921685
186,2020-03-03,208.3091845828901,225.4625950988263
186,2020-03-04,292.78199194781536,340.4642581054368
186,2020-03-05,436.4028055390901,541.845269474754
186,2020-03-06,674.0917462741603,904.9506020280637
186,2020-03-07,968.5329730558292,1429.4649378018348
186,2020-03-08,1302.4750533169467,2234.1055990203427
186,2020-03-09,1640.4289806276443,3286.5823121058256
186,2020-03-10,2021.8688664924543,4783.403326957945
186,2020-03-11,2584.690492920783,7202.440639494498
186,2020-03-12,3414.9410016949732,11268.53593983038
186,2020-03-13,4365.946082558063,17949.906435660374
186,2020-03-14,5590.598965270787,28700.076893991034
186,2020-03-15,6740.918171397971,45428.14252292156
186,2020-03-16,7883.86239279387,67045.0625539387
186,2020-03-17,9134.531814397065,98192.53027541057
186,2020-03-18,10888.552691062117,147212.0936272976
186,2020-03-19,13399.316153859949,224976.42519297492
186,2020-03-20,16725.69865150447,340132.99112117366
186,2020-03-21,20928.703757977608,497124.77207239484
186,2020-03-22,25962.283007742873,690815.3440423884
186,2020-03-23,30249.425878163853,881170.6244859465
186,2020-03-24,35107.80271351662,1085667.959927194
186,2020-03-25,41880.07439864489,1318769.8817449734
187,2020-02-28,11,11
187,2020-02-29,14.920362863440044,14.920362863440044
187,2020-03-01,19.88288650312499,19.88288650312499
187,2020-03-02,129.6248314476582,129.7815046665915
187,2020-03-03,194.48409488245463,198.16953956301523
187,2020-03-04,261.18778381977495,271.01827800325947
187,2020-03-05,378.8451347545262,399.6755487911887
187,2020-03-06,572.3724015419095,614.8629682668561
187,2020-03-07,779.3664252685222,855.9704797402691
187,2020-03-08,1027.2307672590923,1181.0572798994424
187,2020-03-09,1345.1996703121872,1624.5051005004352
187,2020-03-10,1698.729885004797,2163.4323282976125
187,2020-03-11,2139.614253029105,2915.3542886862087
187,2020-03-12,2832.065867542242,4135.349233053459
187,2020-03-13,3623.9145134411647,5821.60836873646
187,2020-03-14,4562.536984065216,8065.17407791371
187,2020-03-15,5432.15427431211,11109.984756077274
187,2020-03-16,6466.549843872178,15027.544985491391
187,2020-03-17,7416.22018074132,20038.87436249456
187,2020-03-18,8600.2346634626,27048.857298619994
