"","state_name","state_pop","county_pop","county_name","state","city_name","city_pop"
"1","california",39937489,1666753,"Alameda","CA","Livermore",88232
"2","california",39937489,1666753,"Alameda","CA","Pleasanton",79341
"3","california",39937489,1666753,"Alameda","CA","Sunol",967
"4","california",39937489,1666753,"Alameda","CA","Newark",45554
"5","california",39937489,1666753,"Alameda","CA","Dublin",57022
"6","california",39937489,1666753,"Alameda","CA","San Lorenzo",25101
"7","california",39937489,1666753,"Alameda","CA","Cherryland",15999
"8","california",39937489,1666753,"Alameda","CA","Fairview",10222
"9","california",39937489,1666753,"Alameda","CA","Hayward",156917
"10","california",39937489,1666753,"Alameda","CA","Alameda",78246
"11","california",39937489,1666753,"Alameda","CA","Berkeley",120179
"12","california",39937489,1666753,"Alameda","CA","Piedmont",11296
"13","california",39937489,1666753,"Alameda","CA","Fremont",230964
"14","california",39937489,1666753,"Alameda","CA","Castro Valley",63625
"15","california",39937489,1666753,"Alameda","CA","Union City",74354
"16","california",39937489,1666753,"Alameda","CA","Albany",19682
"17","california",39937489,1666753,"Alameda","CA","Oakland",417442
"18","california",39937489,1666753,"Alameda","CA","Emeryville",11524
"19","california",39937489,1666753,"Alameda","CA","San Leandro",89910
"20","california",39937489,1666753,"Alameda","CA","Ashland",24477
"21","california",39937489,1101,"Alpine","CA","Mesa Vista",291
"22","california",39937489,1101,"Alpine","CA","Alpine Village",179
"23","california",39937489,1101,"Alpine","CA","Markleeville",190
"24","california",39937489,1101,"Alpine","CA","Kirkwood",73
"25","california",39937489,39383,"Amador","CA","Amador City",148
"26","california",39937489,39383,"Amador","CA","Buckhorn",2281
"27","california",39937489,39383,"Amador","CA","Volcano",35
"28","california",39937489,39383,"Amador","CA","Plymouth",1002
"29","california",39937489,39383,"Amador","CA","Jackson",4656
"30","california",39937489,39383,"Amador","CA","Buena Vista",436
"31","california",39937489,39383,"Amador","CA","Pioneer",1432
"32","california",39937489,39383,"Amador","CA","Ione",7161
"33","california",39937489,39383,"Amador","CA","Camanche North Shore",928
"34","california",39937489,39383,"Amador","CA","Fiddletown",393
"35","california",39937489,39383,"Amador","CA","Pine Grove",2137
"36","california",39937489,39383,"Amador","CA","Martell",298
"37","california",39937489,39383,"Amador","CA","Sutter Creek",2517
"38","california",39937489,39383,"Amador","CA","River Pines",452
"39","california",39937489,39383,"Amador","CA","Camanche Village",755
"40","california",39937489,39383,"Amador","CA","Drytown",201
"41","california",39937489,39383,"Amador","CA","Red Corral",1850
"42","california",39937489,231256,"Butte","CA","Rackerby",176
"43","california",39937489,231256,"Butte","CA","Robinson Mill",19
"44","california",39937489,231256,"Butte","CA","Stirling City",201
"45","california",39937489,231256,"Butte","CA","Richvale",153
"46","california",39937489,231256,"Butte","CA","Palermo",5713
"47","california",39937489,231256,"Butte","CA","Thermalito",6905
"48","california",39937489,231256,"Butte","CA","Clipper Mills",278
"49","california",39937489,231256,"Butte","CA","Durham",5819
"50","california",39937489,231256,"Butte","CA","Honcut",150
"51","california",39937489,231256,"Butte","CA","Oroville East",7349
"52","california",39937489,231256,"Butte","CA","Concow",762
"53","california",39937489,231256,"Butte","CA","Magalia",12346
"54","california",39937489,231256,"Butte","CA","Butte Creek Canyon",921
"55","california",39937489,231256,"Butte","CA","Yankee Hill",365
"56","california",39937489,231256,"Butte","CA","Nord",492
"57","california",39937489,231256,"Butte","CA","Paradise",26437
"58","california",39937489,231256,"Butte","CA","Paradise",165
"59","california",39937489,231256,"Butte","CA","Bangor",524
"60","california",39937489,231256,"Butte","CA","Cherokee",78
"61","california",39937489,231256,"Butte","CA","Cohasset",1107
"62","california",39937489,231256,"Butte","CA","Chico",90660
"63","california",39937489,231256,"Butte","CA","South Oroville",3062
"64","california",39937489,231256,"Butte","CA","Kelly Ridge",2540
"65","california",39937489,231256,"Butte","CA","Forbestown",370
"66","california",39937489,231256,"Butte","CA","Biggs",2034
"67","california",39937489,231256,"Butte","CA","Butte Valley",695
"68","california",39937489,231256,"Butte","CA","Forest Ranch",557
"69","california",39937489,231256,"Butte","CA","Berry Creek",1179
"70","california",39937489,231256,"Butte","CA","Gridley",6576
"71","california",39937489,231256,"Butte","CA","Oroville",18932
"72","california",39937489,231256,"Butte","CA","Butte Meadows",77
"73","california",39937489,45602,"Calaveras","CA","Avery",575
"74","california",39937489,45602,"Calaveras","CA","Copperopolis",4214
"75","california",39937489,45602,"Calaveras","CA","San Andreas",3241
"76","california",39937489,45602,"Calaveras","CA","Rail Road Flat",255
"77","california",39937489,45602,"Calaveras","CA","Angels",3760
"78","california",39937489,45602,"Calaveras","CA","Dorrington",238
"79","california",39937489,45602,"Calaveras","CA","Valley Springs",3321
"80","california",39937489,45602,"Calaveras","CA","Arnold",2798
"81","california",39937489,45602,"Calaveras","CA","West Point",590
"82","california",39937489,45602,"Calaveras","CA","Murphys",2070
"83","california",39937489,45602,"Calaveras","CA","Mokelumne Hill",604
"84","california",39937489,45602,"Calaveras","CA","Rancho Calaveras",6437
"85","california",39937489,45602,"Calaveras","CA","Vallecito",330
"86","california",39937489,45602,"Calaveras","CA","Mountain Ranch",1045
"87","california",39937489,45602,"Calaveras","CA","Forest Meadows",1715
"88","california",39937489,45602,"Calaveras","CA","Wallace",1002
"89","california",39937489,21627,"Colusa","CA","Grimes",271
"90","california",39937489,21627,"Colusa","CA","Colusa",5938
"91","california",39937489,21627,"Colusa","CA","Maxwell",942
"92","california",39937489,21627,"Colusa","CA","Stonyford",369
"93","california",39937489,21627,"Colusa","CA","Williams",5208
"94","california",39937489,21627,"Colusa","CA","Lodoga",162
"95","california",39937489,21627,"Colusa","CA","College City",210
"96","california",39937489,21627,"Colusa","CA","Arbuckle",3548
"97","california",39937489,21627,"Colusa","CA","Princeton",287
"98","california",39937489,1150215,"Contra Costa","CA","Concord",128160
"99","california",39937489,1150215,"Contra Costa","CA","Danville",44205
"100","california",39937489,1150215,"Contra Costa","CA","Alamo",15521
"101","california",39937489,1150215,"Contra Costa","CA","El Cerrito",24982
"102","california",39937489,1150215,"Contra Costa","CA","El Cerrito",5508
"103","california",39937489,1150215,"Contra Costa","CA","Pinole",19191
"104","california",39937489,1150215,"Contra Costa","CA","Acalanes Ridge",894
"105","california",39937489,1150215,"Contra Costa","CA","Diablo",618
"106","california",39937489,1150215,"Contra Costa","CA","Contra Costa Centre",6440
"107","california",39937489,1150215,"Contra Costa","CA","Knightsen",1576
"108","california",39937489,1150215,"Contra Costa","CA","San Pablo",30720
"109","california",39937489,1150215,"Contra Costa","CA","Oakley",39950
"110","california",39937489,1150215,"Contra Costa","CA","Alhambra Valley",679
"111","california",39937489,1150215,"Contra Costa","CA","North Richmond",3738
"112","california",39937489,1150215,"Contra Costa","CA","Clayton",11838
"113","california",39937489,1150215,"Contra Costa","CA","Blackhawk",9912
"114","california",39937489,1150215,"Contra Costa","CA","North Gate",630
"115","california",39937489,1150215,"Contra Costa","CA","East Richmond Heights",3658
"116","california",39937489,1150215,"Contra Costa","CA","Reliez Valley",3769
"117","california",39937489,1150215,"Contra Costa","CA","Walnut Creek",68516
"118","california",39937489,1150215,"Contra Costa","CA","San Miguel",3137
"119","california",39937489,1150215,"Contra Costa","CA","San Miguel",2824
"120","california",39937489,1150215,"Contra Costa","CA","Kensington",5573
"121","california",39937489,1150215,"Contra Costa","CA","Rollingwood",3477
"122","california",39937489,1150215,"Contra Costa","CA","Discovery Bay",15525
"123","california",39937489,1150215,"Contra Costa","CA","Vine Hill",4108
"124","california",39937489,1150215,"Contra Costa","CA","Antioch",110026
"125","california",39937489,1150215,"Contra Costa","CA","Bay Point",23708
"126","california",39937489,1150215,"Contra Costa","CA","San Ramon",75048
"127","california",39937489,1150215,"Contra Costa","CA","Byron",1480
"128","california",39937489,1150215,"Contra Costa","CA","Bethel Island",2379
"129","california",39937489,1150215,"Contra Costa","CA","Castle Hill",1232
"130","california",39937489,1150215,"Contra Costa","CA","Hercules",25260
"131","california",39937489,1150215,"Contra Costa","CA","Martinez",37902
"132","california",39937489,1150215,"Contra Costa","CA","Pittsburg",69449
"133","california",39937489,1150215,"Contra Costa","CA","Montalvin Manor",2800
"134","california",39937489,1150215,"Contra Costa","CA","Orinda",19248
"135","california",39937489,1150215,"Contra Costa","CA","Lafayette",25792
"136","california",39937489,1150215,"Contra Costa","CA","Saranap",6235
"137","california",39937489,1150215,"Contra Costa","CA","Richmond",108853
"138","california",39937489,1150215,"Contra Costa","CA","Norris Canyon",977
"139","california",39937489,1150215,"Contra Costa","CA","Pleasant Hill",34662
"140","california",39937489,1150215,"Contra Costa","CA","Brentwood",58828
"141","california",39937489,1150215,"Contra Costa","CA","Port Costa",178
"142","california",39937489,1150215,"Contra Costa","CA","Shell Ridge",1328
"143","california",39937489,1150215,"Contra Costa","CA","Tara Hills",5160
"144","california",39937489,1150215,"Contra Costa","CA","Moraga",17231
"145","california",39937489,1150215,"Contra Costa","CA","Crockett",3142
"146","california",39937489,1150215,"Contra Costa","CA","Camino Tassajara",3717
"147","california",39937489,1150215,"Contra Costa","CA","Clyde",901
"148","california",39937489,1150215,"Contra Costa","CA","Pacheco",4334
"149","california",39937489,1150215,"Contra Costa","CA","Rodeo",10174
"150","california",39937489,27828,"Del Norte","CA","Klamath",722
"151","california",39937489,27828,"Del Norte","CA","Hiouchi",427
"152","california",39937489,27828,"Del Norte","CA","Fort Dick",588
"153","california",39937489,27828,"Del Norte","CA","Smith River",746
"154","california",39937489,27828,"Del Norte","CA","Bertsch-Oceanview",2140
"155","california",39937489,27828,"Del Norte","CA","Crescent City",6751
"156","california",39937489,27828,"Del Norte","CA","Gasquet",955
"157","california",39937489,190678,"El Dorado","CA","El Dorado Hills",45104
"158","california",39937489,190678,"El Dorado","CA","Pollock Pines",7269
"159","california",39937489,190678,"El Dorado","CA","Grizzly Flats",954
"160","california",39937489,190678,"El Dorado","CA","Auburn Lake Trails",3632
"161","california",39937489,190678,"El Dorado","CA","Placerville",10681
"162","california",39937489,190678,"El Dorado","CA","South Lake Tahoe",21680
"163","california",39937489,190678,"El Dorado","CA","Cold Springs",637
"164","california",39937489,190678,"El Dorado","CA","Cold Springs",100
"165","california",39937489,190678,"El Dorado","CA","Diamond Springs",11717
"166","california",39937489,190678,"El Dorado","CA","Camino",1652
"167","california",39937489,190678,"El Dorado","CA","Cameron Park",19706
"168","california",39937489,190678,"El Dorado","CA","Georgetown",2393
"169","california",39937489,190678,"El Dorado","CA","Coloma",663
"170","california",39937489,190678,"El Dorado","CA","Shingle Springs",4100
"171","california",39937489,994400,"Fresno","CA","Caruthers",2984
"172","california",39937489,994400,"Fresno","CA","Laton",1921
"173","california",39937489,994400,"Fresno","CA","Westside",234
"174","california",39937489,994400,"Fresno","CA","Old Fig Garden",5522
"175","california",39937489,994400,"Fresno","CA","Biola",1390
"176","california",39937489,994400,"Fresno","CA","West Park",755
"177","california",39937489,994400,"Fresno","CA","Orange Cove",9567
"178","california",39937489,994400,"Fresno","CA","Parlier",15051
"179","california",39937489,994400,"Fresno","CA","Kingsburg",11794
"180","california",39937489,994400,"Fresno","CA","Riverdale",4095
"181","california",39937489,994400,"Fresno","CA","Sunnyside",4454
"182","california",39937489,994400,"Fresno","CA","Del Rey",1486
"183","california",39937489,994400,"Fresno","CA","Auberry",2582
"184","california",39937489,994400,"Fresno","CA","Easton",2087
"185","california",39937489,994400,"Fresno","CA","Tarpey Village",3200
"186","california",39937489,994400,"Fresno","CA","Lanare",176
"187","california",39937489,994400,"Fresno","CA","Mendota",11396
"188","california",39937489,994400,"Fresno","CA","Fowler",6200
"189","california",39937489,994400,"Fresno","CA","Shaver Lake",552
"190","california",39937489,994400,"Fresno","CA","Centerville",518
"191","california",39937489,994400,"Fresno","CA","Firebaugh",8275
"192","california",39937489,994400,"Fresno","CA","Selma",24537
"193","california",39937489,994400,"Fresno","CA","Malaga",1287
"194","california",39937489,994400,"Fresno","CA","Cantua Creek",386
"195","california",39937489,994400,"Fresno","CA","Mayfair",4953
"196","california",39937489,994400,"Fresno","CA","Tranquillity",758
"197","california",39937489,994400,"Fresno","CA","Reedley",25419
"198","california",39937489,994400,"Fresno","CA","Raisin City",313
"199","california",39937489,994400,"Fresno","CA","Three Rocks",193
"200","california",39937489,994400,"Fresno","CA","Minkler",1207
"201","california",39937489,994400,"Fresno","CA","Fort Washington",756
"202","california",39937489,994400,"Fresno","CA","Clovis",104411
"203","california",39937489,994400,"Fresno","CA","Friant",552
"204","california",39937489,994400,"Fresno","CA","San Joaquin",4025
"205","california",39937489,994400,"Fresno","CA","Coalinga",16612
"206","california",39937489,994400,"Fresno","CA","Huron",6926
"207","california",39937489,994400,"Fresno","CA","Bowles",185
"208","california",39937489,994400,"Fresno","CA","Big Creek",170
"209","california",39937489,994400,"Fresno","CA","Calwa",1555
"210","california",39937489,994400,"Fresno","CA","Fresno",519037
"211","california",39937489,994400,"Fresno","CA","Kerman",14537
"212","california",39937489,994400,"Fresno","CA","Monmouth",160
"213","california",39937489,994400,"Fresno","CA","Sanger",24883
"214","california",39937489,994400,"Fresno","CA","Squaw Valley",3044
"215","california",39937489,28047,"Glenn","CA","Willows",6055
"216","california",39937489,28047,"Glenn","CA","Orland",7532
"217","california",39937489,28047,"Glenn","CA","Elk Creek",251
"218","california",39937489,28047,"Glenn","CA","Hamilton City",2357
"219","california",39937489,28047,"Glenn","CA","Artois",376
"220","california",39937489,136373,"Humboldt","CA","Redcrest",36
"221","california",39937489,136373,"Humboldt","CA","Big Lagoon",113
"222","california",39937489,136373,"Humboldt","CA","Garberville",979
"223","california",39937489,136373,"Humboldt","CA","Fairhaven",171
"224","california",39937489,136373,"Humboldt","CA","Indianola",736
"225","california",39937489,136373,"Humboldt","CA","Miranda",710
"226","california",39937489,136373,"Humboldt","CA","Redway",1433
"227","california",39937489,136373,"Humboldt","CA","Hoopa",3393
"228","california",39937489,136373,"Humboldt","CA","McKinleyville",16963
"229","california",39937489,136373,"Humboldt","CA","Myers Flat",0
"230","california",39937489,136373,"Humboldt","CA","Hydesville",1004
"231","california",39937489,136373,"Humboldt","CA","Weott",307
"232","california",39937489,136373,"Humboldt","CA","Manila",823
"233","california",39937489,136373,"Humboldt","CA","Eureka",27024
"234","california",39937489,136373,"Humboldt","CA","Ferndale",1458
"235","california",39937489,136373,"Humboldt","CA","Fortuna",11981
"236","california",39937489,136373,"Humboldt","CA","Samoa",207
"237","california",39937489,136373,"Humboldt","CA","Scotia",734
"238","california",39937489,136373,"Humboldt","CA","Benbow",152
"239","california",39937489,136373,"Humboldt","CA","Arcata",17814
"240","california",39937489,136373,"Humboldt","CA","Loleta",591
"241","california",39937489,136373,"Humboldt","CA","Shelter Cove",477
"242","california",39937489,136373,"Humboldt","CA","Trinidad",199
"243","california",39937489,136373,"Humboldt","CA","Fieldbrook",865
"244","california",39937489,136373,"Humboldt","CA","Myrtletown",5145
"245","california",39937489,136373,"Humboldt","CA","Blue Lake",1096
"246","california",39937489,136373,"Humboldt","CA","Phillipsville",69
"247","california",39937489,136373,"Humboldt","CA","Humboldt Hill",4217
"248","california",39937489,136373,"Humboldt","CA","Westhaven-Moonstone",1153
"249","california",39937489,136373,"Humboldt","CA","Rio Dell",3385
"250","california",39937489,136373,"Humboldt","CA","Pine Hills",2986
"251","california",39937489,136373,"Humboldt","CA","Cutten",2907
"252","california",39937489,136373,"Humboldt","CA","Orick",295
"253","california",39937489,136373,"Humboldt","CA","Bayview",1771
"254","california",39937489,136373,"Humboldt","CA","Bayview",2466
"255","california",39937489,136373,"Humboldt","CA","Willow Creek",1434
"256","california",39937489,136373,"Humboldt","CA","Alderpoint",113
"257","california",39937489,136373,"Humboldt","CA","Fields Landing",147
"258","california",39937489,181827,"Imperial","CA","Bombay Beach",341
"259","california",39937489,181827,"Imperial","CA","Ocotillo",114
"260","california",39937489,181827,"Imperial","CA","Calexico",39953
"261","california",39937489,181827,"Imperial","CA","El Centro",43932
"262","california",39937489,181827,"Imperial","CA","Holtville",6355
"263","california",39937489,181827,"Imperial","CA","Salton Sea Beach",549
"264","california",39937489,181827,"Imperial","CA","Niland",690
"265","california",39937489,181827,"Imperial","CA","Salton City",5487
"266","california",39937489,181827,"Imperial","CA","Heber",4273
"267","california",39937489,181827,"Imperial","CA","Desert Shores",982
"268","california",39937489,181827,"Imperial","CA","Seeley",1573
"269","california",39937489,181827,"Imperial","CA","Palo Verde",86
"270","california",39937489,181827,"Imperial","CA","Winterhaven",183
"271","california",39937489,181827,"Imperial","CA","Calipatria",7426
"272","california",39937489,181827,"Imperial","CA","Westmorland",2382
"273","california",39937489,181827,"Imperial","CA","Imperial",16931
"274","california",39937489,181827,"Imperial","CA","Brawley",25959
"275","california",39937489,17987,"Inyo","CA","Mesa",288
"276","california",39937489,17987,"Inyo","CA","Furnace Creek",139
"277","california",39937489,17987,"Inyo","CA","Independence",607
"278","california",39937489,17987,"Inyo","CA","Pearsonville",24
"279","california",39937489,17987,"Inyo","CA","Shoshone",8
"280","california",39937489,17987,"Inyo","CA","Trona",49
"281","california",39937489,17987,"Inyo","CA","Keeler",10
"282","california",39937489,17987,"Inyo","CA","Tecopa",153
"283","california",39937489,17987,"Inyo","CA","Dixon Lane-Meadow Creek",2738
"284","california",39937489,17987,"Inyo","CA","Homewood Canyon",27
"285","california",39937489,17987,"Inyo","CA","Darwin",34
"286","california",39937489,17987,"Inyo","CA","Bishop",3802
"287","california",39937489,17987,"Inyo","CA","Lone Pine",1767
"288","california",39937489,17987,"Inyo","CA","Olancha",185
"289","california",39937489,17987,"Inyo","CA","Valley Wells",0
"290","california",39937489,17987,"Inyo","CA","Big Pine",1605
"291","california",39937489,17987,"Inyo","CA","Wilkerson",504
"292","california",39937489,17987,"Inyo","CA","West Bishop",2923
"293","california",39937489,17987,"Inyo","CA","Cartago",11
"294","california",39937489,17987,"Inyo","CA","Round Valley",484
"295","california",39937489,896764,"Kern","CA","Mountain Mesa",808
"296","california",39937489,896764,"Kern","CA","Shafter",18433
"297","california",39937489,896764,"Kern","CA","Randsburg",143
"298","california",39937489,896764,"Kern","CA","Boron",2406
"299","california",39937489,896764,"Kern","CA","Inyokern",731
"300","california",39937489,896764,"Kern","CA","Edmundson Acres",414
"301","california",39937489,896764,"Kern","CA","Valley Acres",430
"302","california",39937489,896764,"Kern","CA","Maricopa",1127
"303","california",39937489,896764,"Kern","CA","Fuller Acres",872
"304","california",39937489,896764,"Kern","CA","Golden Hills",8889
"305","california",39937489,896764,"Kern","CA","Fellows",57
"306","california",39937489,896764,"Kern","CA","Taft Heights",2721
"307","california",39937489,896764,"Kern","CA","Onyx",621
"308","california",39937489,896764,"Kern","CA","Rosedale",17603
"309","california",39937489,896764,"Kern","CA","Dustin Acres",679
"310","california",39937489,896764,"Kern","CA","Weldon",2185
"311","california",39937489,896764,"Kern","CA","Rosamond",20024
"312","california",39937489,896764,"Kern","CA","China Lake Acres",2446
"313","california",39937489,896764,"Kern","CA","North Edwards",812
"314","california",39937489,896764,"Kern","CA","Ford City",4388
"315","california",39937489,896764,"Kern","CA","Kernville",1175
"316","california",39937489,896764,"Kern","CA","Mexican Colony",391
"317","california",39937489,896764,"Kern","CA","Cherokee Strip",137
"318","california",39937489,896764,"Kern","CA","Tehachapi",12948
"319","california",39937489,896764,"Kern","CA","Wasco",26378
"320","california",39937489,896764,"Kern","CA","Tupman",159
"321","california",39937489,896764,"Kern","CA","McFarland",13930
"322","california",39937489,896764,"Kern","CA","Wofford Heights",1606
"323","california",39937489,896764,"Kern","CA","Arvin",20826
"324","california",39937489,896764,"Kern","CA","Pine Mountain Club",1571
"325","california",39937489,896764,"Kern","CA","Stallion Springs",3417
"326","california",39937489,896764,"Kern","CA","Mettler",114
"327","california",39937489,896764,"Kern","CA","Taft",9224
"328","california",39937489,896764,"Kern","CA","Bodfish",1593
"329","california",39937489,896764,"Kern","CA","Weedpatch",2052
"330","california",39937489,896764,"Kern","CA","Ridgecrest",28728
"331","california",39937489,896764,"Kern","CA","Frazier Park",2440
"332","california",39937489,896764,"Kern","CA","California City",13495
"333","california",39937489,896764,"Kern","CA","Lake of the Woods",1260
"334","california",39937489,896764,"Kern","CA","Oildale",34496
"335","california",39937489,896764,"Kern","CA","Keene",348
"336","california",39937489,896764,"Kern","CA","Bakersfield",372680
"337","california",39937489,896764,"Kern","CA","Edwards AFB",2410
"338","california",39937489,896764,"Kern","CA","Delano",52709
"339","california",39937489,896764,"Kern","CA","Squirrel Mountain Valley",1339
"340","california",39937489,896764,"Kern","CA","Buttonwillow",1517
"341","california",39937489,896764,"Kern","CA","Lamont",15597
"342","california",39937489,896764,"Kern","CA","Mojave",4222
"343","california",39937489,896764,"Kern","CA","Derby Acres",320
"344","california",39937489,896764,"Kern","CA","McKittrick",145
"345","california",39937489,896764,"Kern","CA","Lebec",1557
"346","california",39937489,896764,"Kern","CA","Greenacres",5705
"347","california",39937489,896764,"Kern","CA","Lake Isabella",4287
"348","california",39937489,896764,"Kern","CA","Johannesburg",124
"349","california",39937489,896764,"Kern","CA","South Taft",1417
"350","california",39937489,896764,"Kern","CA","Lost Hills",2055
"351","california",39937489,896764,"Kern","CA","Smith Corner",733
"352","california",39937489,896764,"Kern","CA","Bear Valley Springs",5389
"353","california",39937489,151366,"Kings","CA","Home Garden",1881
"354","california",39937489,151366,"Kings","CA","Kettleman City",1574
"355","california",39937489,151366,"Kings","CA","Lemoore",25525
"356","california",39937489,151366,"Kings","CA","Grangeville",547
"357","california",39937489,151366,"Kings","CA","Lemoore Station",6601
"358","california",39937489,151366,"Kings","CA","Stratford",966
"359","california",39937489,151366,"Kings","CA","Hanford",55599
"360","california",39937489,151366,"Kings","CA","Hardwick",59
"361","california",39937489,151366,"Kings","CA","Armona",3730
"362","california",39937489,151366,"Kings","CA","Avenal",13119
"363","california",39937489,151366,"Kings","CA","Corcoran",22650
"364","california",39937489,64382,"Lake","CA","Cobb",984
"365","california",39937489,64382,"Lake","CA","Hidden Valley Lake",5735
"366","california",39937489,64382,"Lake","CA","Middletown",627
"367","california",39937489,64382,"Lake","CA","Clearlake Riviera",3616
"368","california",39937489,64382,"Lake","CA","Nice",2496
"369","california",39937489,64382,"Lake","CA","Lower Lake",1443
"370","california",39937489,64382,"Lake","CA","Soda Bay",1169
"371","california",39937489,64382,"Lake","CA","Lucerne",3144
"372","california",39937489,64382,"Lake","CA","North Lakeport",3283
"373","california",39937489,64382,"Lake","CA","Lakeport",4766
"374","california",39937489,64382,"Lake","CA","Upper Lake",964
"375","california",39937489,64382,"Lake","CA","Clearlake",15061
"376","california",39937489,64382,"Lake","CA","Kelseyville",3647
"377","california",39937489,64382,"Lake","CA","Clearlake Oaks",2275
"378","california",39937489,30802,"Lassen","CA","Herlong",1440
"379","california",39937489,30802,"Lassen","CA","Patton Village",638
"380","california",39937489,30802,"Lassen","CA","Johnstonville",1159
"381","california",39937489,30802,"Lassen","CA","Milford",183
"382","california",39937489,30802,"Lassen","CA","Susanville",15286
"383","california",39937489,30802,"Lassen","CA","Little Valley",26
"384","california",39937489,30802,"Lassen","CA","Clear Creek",305
"385","california",39937489,30802,"Lassen","CA","Litchfield",152
"386","california",39937489,30802,"Lassen","CA","Janesville",1298
"387","california",39937489,30802,"Lassen","CA","Westwood",1662
"388","california",39937489,30802,"Lassen","CA","Spaulding",124
"389","california",39937489,30802,"Lassen","CA","Bieber",170
"390","california",39937489,30802,"Lassen","CA","Nubieber",18
"391","california",39937489,30802,"Lassen","CA","Doyle",533
"392","california",39937489,10105518,"Los Angeles","CA","Rowland Heights",50572
"393","california",39937489,10105518,"Los Angeles","CA","Avocado Heights",16213
"394","california",39937489,10105518,"Los Angeles","CA","Inglewood",111006
"395","california",39937489,10105518,"Los Angeles","CA","South Whittier",60000
"396","california",39937489,10105518,"Los Angeles","CA","Manhattan Beach",35698
"397","california",39937489,10105518,"Los Angeles","CA","El Monte",115958
"398","california",39937489,10105518,"Los Angeles","CA","Willowbrook",22654
"399","california",39937489,10105518,"Los Angeles","CA","Montebello",63468
"400","california",39937489,10105518,"Los Angeles","CA","Pico Rivera",63750
"401","california",39937489,10105518,"Los Angeles","CA","East Rancho Dominguez",16027
"402","california",39937489,10105518,"Los Angeles","CA","Santa Fe Springs",17669
"403","california",39937489,10105518,"Los Angeles","CA","La Crescenta-Montrose",19658
"404","california",39937489,10105518,"Los Angeles","CA","Signal Hill",11508
"405","california",39937489,10105518,"Los Angeles","CA","West Covina",107786
"406","california",39937489,10105518,"Los Angeles","CA","Bellflower",77852
"407","california",39937489,10105518,"Los Angeles","CA","Agoura Hills",20736
"408","california",39937489,10105518,"Los Angeles","CA","Lancaster",160113
"409","california",39937489,10105518,"Los Angeles","CA","Vernon",76
"410","california",39937489,10105518,"Los Angeles","CA","Compton",97847
"411","california",39937489,10105518,"Los Angeles","CA","Rolling Hills",1684
"412","california",39937489,10105518,"Los Angeles","CA","Rolling Hills",800
"413","california",39937489,10105518,"Los Angeles","CA","Ladera Heights",7081
"414","california",39937489,10105518,"Los Angeles","CA","Leona Valley",1615
"415","california",39937489,10105518,"Los Angeles","CA","Rolling Hills Estates",8229
"416","california",39937489,10105518,"Los Angeles","CA","Sun Village",12794
"417","california",39937489,10105518,"Los Angeles","CA","Torrance",147190
"418","california",39937489,10105518,"Los Angeles","CA","Quartz Hill",10098
"419","california",39937489,10105518,"Los Angeles","CA","Lomita",20707
"420","california",39937489,10105518,"Los Angeles","CA","Burbank",4939
"421","california",39937489,10105518,"Los Angeles","CA","Burbank",104765
"422","california",39937489,10105518,"Los Angeles","CA","Altadena",45236
"423","california",39937489,10105518,"Los Angeles","CA","Acton",7278
"424","california",39937489,10105518,"Los Angeles","CA","Pasadena",141231
"425","california",39937489,10105518,"Los Angeles","CA","Castaic",19299
"426","california",39937489,10105518,"Los Angeles","CA","Walnut Park",15915
"427","california",39937489,10105518,"Los Angeles","CA","Elizabeth Lake",1884
"428","california",39937489,10105518,"Los Angeles","CA","Lennox",21537
"429","california",39937489,10105518,"Los Angeles","CA","Azusa",49029
"430","california",39937489,10105518,"Los Angeles","CA","Rosemead",54615
"431","california",39937489,10105518,"Los Angeles","CA","South El Monte",20712
"432","california",39937489,10105518,"Los Angeles","CA","Agua Dulce",3598
"433","california",39937489,10105518,"Los Angeles","CA","Calabasas",24169
"434","california",39937489,10105518,"Los Angeles","CA","Westlake Village",8450
"435","california",39937489,10105518,"Los Angeles","CA","Whittier",86852
"436","california",39937489,10105518,"Los Angeles","CA","Carson",92927
"437","california",39937489,10105518,"Los Angeles","CA","San Marino",13331
"438","california",39937489,10105518,"Los Angeles","CA","Baldwin Park",76572
"439","california",39937489,10105518,"Los Angeles","CA","Rose Hills",2817
"440","california",39937489,10105518,"Los Angeles","CA","East Whittier",10540
"441","california",39937489,10105518,"Los Angeles","CA","Florence-Graham",63821
"442","california",39937489,10105518,"Los Angeles","CA","El Segundo",16929
"443","california",39937489,10105518,"Los Angeles","CA","Mayflower Village",5828
"444","california",39937489,10105518,"Los Angeles","CA","Del Aire",10614
"445","california",39937489,10105518,"Los Angeles","CA","South San Jose Hills",20423
"446","california",39937489,10105518,"Los Angeles","CA","Hermosa Beach",19750
"447","california",39937489,10105518,"Los Angeles","CA","Cerritos",50145
"448","california",39937489,10105518,"Los Angeles","CA","Artesia",16853
"449","california",39937489,10105518,"Los Angeles","CA","Palmdale",157358
"450","california",39937489,10105518,"Los Angeles","CA","Industry",334
"451","california",39937489,10105518,"Los Angeles","CA","Duarte",21832
"452","california",39937489,10105518,"Los Angeles","CA","Monterey Park",61056
"453","california",39937489,10105518,"Los Angeles","CA","Downey",113358
"454","california",39937489,10105518,"Los Angeles","CA","Beverly Hills",34506
"455","california",39937489,10105518,"Los Angeles","CA","Valinda",25080
"456","california",39937489,10105518,"Los Angeles","CA","Commerce",12998
