id,date,predicted_cum_confirmed_cases_true,predicted_cum_confirmed_cases_no_policy
257,2020-03-28,120698.26881391995,875639.6020390193
257,2020-03-29,145236.20202532937,1019746.1638473405
257,2020-03-30,163095.26981337887,1128074.241785477
257,2020-03-31,184427.87823765454,1241799.3389950043
257,2020-04-01,210610.82181272097,1359801.4041520013
257,2020-04-02,244228.5880951738,1480602.8731314894
257,2020-04-03,277530.2596523329,1578270.9291202745
257,2020-04-04,310013.792645357,1655128.947728694
257,2020-04-05,345953.9518779427,1719871.6699755418
257,2020-04-06,369900.3756129105,1759613.6575759195
258,2020-03-02,141,141
258,2020-03-03,212.18184995258622,219.52737684352553
258,2020-03-04,300.6648120291548,321.1286554117926
258,2020-03-05,444.0384247744646,487.0844375761655
258,2020-03-06,693.3918197886447,780.4023192124998
258,2020-03-07,969.5223660209157,1124.9241603709195
258,2020-03-08,1334.9574276624048,1651.7192636712762
258,2020-03-09,1719.3754250129311,2271.0979693576487
258,2020-03-10,2144.895114163657,3041.135680575495
258,2020-03-11,2757.8720845077496,4292.867626131377
258,2020-03-12,3624.0645107621845,6209.396099553296
258,2020-03-13,4680.103265682026,9159.051228142687
258,2020-03-14,5829.16005708538,13040.640249452177
258,2020-03-15,7019.60420637275,16858.41494052677
258,2020-03-16,8512.74616231106,22672.25823562409
258,2020-03-17,9554.004582971866,30131.208690657335
258,2020-03-18,11218.501317527896,42136.185395310684
258,2020-03-19,13441.496198664685,60228.24770845021
258,2020-03-20,16356.21736018986,87326.59019785888
258,2020-03-21,19331.082188404303,121635.5226127059
258,2020-03-22,23269.585034192693,171027.76364915044
258,2020-03-23,27194.717688416833,222649.61407013604
258,2020-03-24,31469.23222688629,283171.9272998822
258,2020-03-25,38073.36136026195,369118.6492129569
258,2020-03-26,47031.450601417004,478186.6724798419
258,2020-03-27,59058.58781931188,609459.940580394
258,2020-03-28,71979.9091698292,739471.9640610933
258,2020-03-29,89208.99435653687,883470.4047080028
258,2020-03-30,103931.05791347873,999641.7053448915
258,2020-03-31,119626.30205909892,1108101.9561065582
258,2020-04-01,143059.40412645074,1230054.1456274125
258,2020-04-02,173474.19970204218,1350145.4928802182
258,2020-04-03,212049.81506966977,1462371.0919125048
258,2020-04-04,250923.74702443246,1550346.8825283041
258,2020-04-05,299087.41134817747,1629722.8051174893
258,2020-04-06,337293.44456625736,1683101.099625563
259,2020-03-02,141,141
259,2020-03-03,213.10163262248295,221.33596315447684
259,2020-03-04,299.89298671163635,322.79548709773275
259,2020-03-05,445.66476756335345,495.17419826082636
259,2020-03-06,696.18553694886,793.4978328452994
259,2020-03-07,1008.5109343660879,1185.9647560238107
259,2020-03-08,1368.2246066303794,1717.8736422215195
259,2020-03-09,1819.3783363942616,2434.448879691434
259,2020-03-10,2330.544842484164,3338.748729528311
259,2020-03-11,3031.784550289426,4760.06805066983
259,2020-03-12,4086.3490688068377,7048.0044964160115
259,2020-03-13,5359.687957433503,10530.31590100899
259,2020-03-14,7003.080621251481,15699.410202623272
259,2020-03-15,8599.259075184314,21067.31432186143
259,2020-03-16,10983.083405754704,29482.71538321091
259,2020-03-17,12675.5108484348,40383.914124469185
259,2020-03-18,15123.47321525772,57114.883444869745
259,2020-03-19,18623.54375385886,82844.45377232629
259,2020-03-20,23068.160052573818,119139.0502486859
259,2020-03-21,28505.904312123068,167071.64304334242
259,2020-03-22,34379.30574987927,223064.63789649995
259,2020-03-23,41171.05055105361,283233.6705290238
259,2020-03-24,48415.48177732562,346221.50028859917
259,2020-03-25,58569.07771702769,422804.377063521
259,2020-03-26,72617.52720378592,514338.87303639174
259,2020-03-27,89988.79657323673,615471.6122476825
259,2020-03-28,110330.2321976413,723700.3612393499
259,2020-03-29,131383.537167867,830158.4657701316
259,2020-03-30,151740.68136382411,930155.1875640812
259,2020-03-31,171546.36861698635,1024368.1536725874
259,2020-04-01,196604.2696902047,1130038.7860011798
259,2020-04-02,227382.60915718877,1244128.4474387623
259,2020-04-03,260885.7821149569,1353992.5708634274
259,2020-04-04,295661.97348877933,1453693.9950371233
259,2020-04-05,328007.29107180034,1535781.6964366557
259,2020-04-06,356659.57297611283,1600958.730547568
260,2020-03-02,141,141
260,2020-03-03,212.38470792970443,219.8079246650053
260,2020-03-04,292.1417343190185,311.3845546801802
260,2020-03-05,427.0505516682184,466.21360666307123
260,2020-03-06,664.4151833497885,736.1595032470613
260,2020-03-07,935.7205560883183,1055.3417693596516
260,2020-03-08,1285.7928558594676,1525.6794745603231
260,2020-03-09,1667.577041441964,2074.0371314784766
260,2020-03-10,2137.214834740695,2796.4202751172634
260,2020-03-11,2735.5606979497984,3845.7235856501243
260,2020-03-12,3636.7271207793146,5504.9276467341515
260,2020-03-13,4720.880507824068,7994.200852012686
260,2020-03-14,5972.667228501096,11335.21318637179
260,2020-03-15,7166.359444543363,14841.388910665075
260,2020-03-16,8819.762398338857,19783.06416917605
260,2020-03-17,10050.44046259167,26539.158044277057
260,2020-03-18,11643.784023643859,36313.585471867475
260,2020-03-19,13952.233325587022,51591.55134775854
260,2020-03-20,16900.196324509645,74059.33856172049
260,2020-03-21,20056.263490591267,103317.26602712643
260,2020-03-22,24045.041207407376,144507.48960258195
260,2020-03-23,27497.095337198905,187779.1642592807
260,2020-03-24,31604.078339118336,242475.87543122427
260,2020-03-25,36929.56578600125,313734.0544423896
260,2020-03-26,44568.959631443475,410453.14488720155
260,2020-03-27,54385.568844188354,529249.0257877333
260,2020-03-28,65025.229368294815,655277.5931479259
260,2020-03-29,78418.69554906401,797013.0735519835
260,2020-03-30,89277.01871389044,915559.8457776402
260,2020-03-31,101935.92346518982,1036480.6951399483
260,2020-04-01,117902.2044108199,1161659.6547624015
260,2020-04-02,139957.35486129214,1293398.898677543
260,2020-04-03,167025.99458725215,1416204.0826854487
260,2020-04-04,194923.31162125996,1515802.2538941565
260,2020-04-05,228100.72199589683,1603177.0919587738
260,2020-04-06,253564.79256941343,1661937.7832348126
261,2020-03-02,141,141
261,2020-03-03,213.3527523757776,223.57304662078198
261,2020-03-04,307.2284454204454,334.33714206421445
261,2020-03-05,469.6349508501624,525.7249653559264
261,2020-03-06,748.0874583277165,852.5935782178917
261,2020-03-07,1102.3256005171172,1281.2788103028029
261,2020-03-08,1574.7690967513063,1962.1199214141948
261,2020-03-09,2038.5981155695724,2712.8478651738947
261,2020-03-10,2619.8781998875456,3737.900194047247
261,2020-03-11,3449.6908709864942,5441.6464266777075
261,2020-03-12,4713.3888273017665,8242.86221864333
261,2020-03-13,6087.709063526202,12506.948476862344
261,2020-03-14,7734.103306590322,18718.87402001015
261,2020-03-15,9483.497884152659,25067.732659309568
261,2020-03-16,11854.122117827836,34185.36711922197
261,2020-03-17,13441.358175803967,46892.54574806894
261,2020-03-18,15962.003511192534,67564.3636337873
261,2020-03-19,19565.43618161534,100252.45732835565
261,2020-03-20,23955.77900551988,146891.89529570664
261,2020-03-21,28976.47416598569,208442.3006912362
261,2020-03-22,35642.86139010771,292908.38191534585
261,2020-03-23,41653.45087681613,368959.7397737586
261,2020-03-24,48944.79439336461,456233.59583028016
261,2020-03-25,60061.87096483954,567720.6894426085
261,2020-03-26,75895.99463371282,699148.6903018432
261,2020-03-27,95633.44262705873,836048.7846587637
261,2020-03-28,118582.26083206973,969916.1049495562
261,2020-03-29,148404.70842715367,1109555.3283586286
261,2020-03-30,170255.67462257267,1207842.8837935575
261,2020-03-31,195186.8655120866,1302664.1179913736
261,2020-04-01,230220.56654303617,1405749.0943418168
261,2020-04-02,275022.89909685455,1507710.7513891752
261,2020-04-03,324178.68191035744,1595999.726990538
261,2020-04-04,374104.09611300525,1667959.7163833594
261,2020-04-05,430513.9924472835,1730940.05908343
261,2020-04-06,466676.67770661693,1768611.4455566441
262,2020-03-02,141,141
262,2020-03-03,208.89279244546395,217.41881434330077
262,2020-03-04,289.64809398872404,311.98733095660697
262,2020-03-05,431.1540540957119,477.5468359300651
262,2020-03-06,673.8169759645233,759.7347160485817
262,2020-03-07,968.0548356902405,1114.9044410609154
262,2020-03-08,1326.270988557316,1622.3583910272152
262,2020-03-09,1688.127196847934,2183.4180821272184
262,2020-03-10,2121.69979804521,2913.0758510497694
262,2020-03-11,2714.3369533480372,4057.0991670252247
262,2020-03-12,3639.1195141776193,5939.633631909348
262,2020-03-13,4682.356092952501,8729.277076459968
262,2020-03-14,5944.883108997755,12696.153373870415
262,2020-03-15,7166.455539242724,16699.443396610484
262,2020-03-16,8765.471684221311,22110.504446922743
262,2020-03-17,9841.040653315771,29404.025835570756
262,2020-03-18,11462.114811107,40750.10870504491
262,2020-03-19,13918.976918518212,59110.45527468776
262,2020-03-20,16928.803151370128,85579.70723900147
262,2020-03-21,20417.067946388557,121585.68688101311
262,2020-03-22,24534.26092465757,169936.89071941478
262,2020-03-23,28080.677935861997,217406.5212798289
262,2020-03-24,32266.25734536228,275396.98494641605
262,2020-03-25,38412.69134646515,354457.6054014002
262,2020-03-26,47615.141526829844,461498.81420533254
262,2020-03-27,59148.84381983365,585324.5966644695
262,2020-03-28,72725.4799416731,717352.0132430769
262,2020-03-29,88916.51254132488,854567.3393403577
262,2020-03-30,101240.83194948973,960293.916341728
262,2020-03-31,115367.77803378533,1065217.6659805286
262,2020-04-01,135252.55196026238,1180537.4607471216
262,2020-04-02,163408.26277057166,1303688.7621798073
262,2020-04-03,196397.79914490532,1415262.4672638823
262,2020-04-04,232442.59030581545,1510284.3532113105
262,2020-04-05,272172.25733797037,1591267.4092077205
262,2020-04-06,300212.97461366374,1643876.524341927
263,2020-03-02,141,141
263,2020-03-03,222.2736161458322,228.01330104394572
263,2020-03-04,311.20049492728043,326.67687886857243
263,2020-03-05,466.62734697724534,498.93653088419944
263,2020-03-06,722.8790423230001,787.180784647349
263,2020-03-07,1008.3356596921843,1121.5332041548957
263,2020-03-08,1399.2031565288041,1631.899618820452
263,2020-03-09,1828.035823707927,2242.1413080447046
263,2020-03-10,2426.1241521312695,3146.5416821418044
263,2020-03-11,3167.9460366843496,4417.32250178864
263,2020-03-12,4335.117562189525,6519.0754715939665
263,2020-03-13,5758.169930727842,9619.237572281427
263,2020-03-14,7377.254766389292,13706.818389165404
263,2020-03-15,9015.97751784515,18132.88063850491
263,2020-03-16,11010.354537340616,24639.882313791593
263,2020-03-17,13089.637057530716,34578.61783389728
263,2020-03-18,15535.582903267681,48445.897530242255
263,2020-03-19,19223.876000970646,70760.62871760076
263,2020-03-20,23727.506766820203,102218.49837566563
263,2020-03-21,28380.79881324382,140981.98246841476
263,2020-03-22,34588.98206315957,194671.4233074081
263,2020-03-23,40350.36363024154,249352.7597087412
263,2020-03-24,48334.44408202352,320410.8841149875
263,2020-03-25,57790.82579312561,401867.95176590607
263,2020-03-26,71669.76280981798,506390.6579163993
263,2020-03-27,88404.92697494183,621289.6257719019
263,2020-03-28,105520.24483484523,732854.7887946897
263,2020-03-29,127385.69805454653,857559.967455648
263,2020-03-30,145547.13799405613,960815.4885903595
263,2020-03-31,169094.3514606873,1074756.9179862193
263,2020-04-01,194910.2078959481,1184889.3721271725
263,2020-04-02,229408.04143534,1304054.9154186598
263,2020-04-03,266717.1259381196,1411848.7545214281
263,2020-04-04,300952.7490810297,1498090.466051024
263,2020-04-05,340535.8419933954,1578651.3386424822
263,2020-04-06,370185.014965636,1634773.8938705917
264,2020-03-02,141,141
264,2020-03-03,216.8222622509953,225.72473017493604
264,2020-03-04,306.13864354770686,329.6109269294834
264,2020-03-05,467.9163582119444,517.4327729903598
264,2020-03-06,739.3931783275481,831.811166723173
264,2020-03-07,1072.1969583768434,1230.2229406411154
264,2020-03-08,1477.9537515586087,1800.6242681438764
264,2020-03-09,1923.3879142827573,2479.5116652679076
264,2020-03-10,2499.9841061507123,3423.903597193496
264,2020-03-11,3244.865207617476,4842.488720532499
264,2020-03-12,4455.103830764626,7267.335767030092
264,2020-03-13,5802.164806730617,10835.396544963703
264,2020-03-14,7406.773909006303,15873.02360080926
264,2020-03-15,9013.13661101676,21130.79167355697
264,2020-03-16,11224.55437886347,28611.90339750888
264,2020-03-17,12913.030163278809,39285.53830966707
264,2020-03-18,15151.536755327927,55109.40712658101
264,2020-03-19,18690.770598562816,81358.48779335756
264,2020-03-20,22883.068175696895,118169.74262590845
264,2020-03-21,27599.143141536206,166472.07053774726
264,2020-03-22,33089.74542568181,228925.57152114643
264,2020-03-23,38345.286897356564,292105.5108924441
264,2020-03-24,44975.235310150034,369846.2459223433
264,2020-03-25,53756.084463509644,465951.7537592564
264,2020-03-26,67265.43105912636,593289.6747016577
264,2020-03-27,83455.21259024592,730838.5218098168
264,2020-03-28,101678.35640136809,869254.5620987207
264,2020-03-29,122654.73046965466,1007395.3270427806
264,2020-03-30,139868.04389855047,1117533.399088235
264,2020-03-31,160419.75990278853,1228097.3948557521
264,2020-04-01,185892.97671299096,1339006.8934803063
264,2020-04-02,221987.70579219825,1456223.6407885433
264,2020-04-03,261283.48133590753,1555875.3290819305
264,2020-04-04,301500.0775173283,1636196.9777209961
264,2020-04-05,343876.5004752494,1701758.525565745
264,2020-04-06,375689.72692315816,1745812.879118256
265,2020-03-02,141,141
