country,adm0_name,adm1_name,adm2_name,date,susceptible_individuals_no_policy,infectious_individuals_no_policy,recovered_individuals_no_policy,share_of_susceptible_individuals_no_policy,cum_confirmed_cases_no_policy,cum_infections_no_policy,susceptible_individuals_with_policy,infectious_individuals_with_policy,recovered_individuals_with_policy,share_of_susceptible_individuals_with_policy,cum_confirmed_cases_with_policy,cum_infections_with_policy,cases_saved,infections_saved
china,CHN,Hebei,Shijiazhuang,2020-02-13,9767334.596001526,5210.708853601808,1554.6951448712498,0.9993078233291584,855.1443286861993,6578.033297586148,9773515.921860874,322.6682338378633,261.40990528836846,0.9999402422587117,75.18952367386898,578.3809513374537,779.9548050123303,5999.652346248695
china,CHN,Hebei,Shijiazhuang,2020-02-14,9765111.601469925,6918.940598192241,2069.457931883633,0.9990803860682748,1136.0002929650818,8738.46379203909,9773484.541964697,328.95620057539406,286.50183472782373,0.9999370317435566,79.2571232625456,609.6701789426585,1056.7431697025363,8128.793613096432
china,CHN,Hebei,Shijiazhuang,2020-02-15,9762160.763471888,9186.332815446041,2752.903712665662,0.9987784822614756,1508.8159286108282,11606.276373929448,9773458.244177101,329.9263300102777,311.8294928893447,0.9999343411850811,82.674189118619,635.9553009124538,1426.1417394922091,10970.321073016994
china,CHN,Hebei,Shijiazhuang,2020-02-16,9758244.538609477,12195.268428846228,3660.192961677909,0.9983778085562329,2003.6060372240656,15412.354132492812,9773431.868908687,330.8992493245203,337.23184198886156,0.9999316426994492,86.10132274816631,662.317867293587,1917.5047144758994,14750.036265199225
china,CHN,Hebei,Shijiazhuang,2020-02-17,9753048.439292576,16187.124589875248,4864.4361175484955,0.9978461893465973,2660.109448414473,20462.380372419022,9773405.415937083,331.8749661160023,362.7090968005359,0.99992893626391,89.5385530468514,688.7581003603954,2570.5708953676212,19773.622272058627
china,CHN,Hebei,Shijiazhuang,2020-02-18,9746156.552969562,21480.979122440076,6462.467907998711,0.997141072116058,3530.884172424872,27160.64748019132,9773378.885039313,332.8534880007371,388.2614726871252,0.9999262218556504,92.9859089886885,715.2762229899115,3437.8982634361832,26445.37125720141
china,CHN,Hebei,Shijiazhuang,2020-02-19,9737019.609301388,28497.962236546293,8582.428462065756,0.9962062603514787,4685.345753264802,36041.12117896001,9773352.275991794,333.8348226128982,413.88918559253216,0.9999234994517955,96.44341962622694,741.8724586632842,4588.902333638574,35299.24872029673
china,CHN,Hebei,Shijiazhuang,2020-02-20,9725117.409896716,37605.009231817174,11377.580871466547,0.9949885319258772,6189.896911286198,47614.591625278445,9773332.45413175,328.2412714296388,439.3045968208462,0.9999214714533052,99.02855305983798,761.7581004602921,6090.86835822636,46852.833524818154
china,CHN,Hebei,Shijiazhuang,2020-02-21,9709169.457570393,49845.41549272437,15085.126936882734,0.9933568776225322,8205.08925011029,63116.07115469454,9773311.276585296,324.36027577121433,464.3631389327347,0.9999193047528976,101.78759730491885,782.9815177301449,8103.301652805371,62333.089636964396
china,CHN,Hebei,Shijiazhuang,2020-02-22,9688077.97802525,66026.25095803723,19995.77101671323,0.9911989828245312,10870.374267246156,83618.2635942012,9773289.465008384,321.37296657495153,489.1620250418782,0.9999170731840664,104.62777778357501,804.8290598736539,10765.746489462581,82813.43453432755
china,CHN,Hebei,Shijiazhuang,2020-02-23,9660222.904183201,87383.06121982067,26494.034596977755,0.9883490965084459,14390.628447518548,110697.14190398883,9773267.854362747,318.4131221864234,513.7325150668621,0.9999148621727573,107.44179420655766,826.4753400504435,14283.18665331199,109870.66656393839
china,CHN,Hebei,Shijiazhuang,2020-02-24,9623502.8666334,115514.19081901955,35082.94254758023,0.9845922250266931,19031.681252168175,146397.54809360133,9773246.442800136,315.48049097729574,538.0767088867724,0.9999126715298735,110.22988723956915,847.9222095351473,18921.451364928605,145549.6258840662
china,CHN,Hebei,Shijiazhuang,2020-02-25,9575213.674209153,152469.02723976024,46417.29855108634,0.9796516993082895,25135.770534803334,193352.08103694872,9773225.22848926,312.57482360848445,562.1966871321201,0.9999105010680532,112.99229534120538,869.1715026246567,25022.778239462128,192482.90953432405
china,CHN,Hebei,Shijiazhuang,2020-02-26,9511912.116710268,200843.95602817772,61343.927261553705,0.9731752403505456,33138.91993447902,254914.76872676166,9773204.209615616,309.69587300962473,586.0945113748312,0.999908350601653,115.72925478307519,890.225036792886,33023.190679695945,254024.54368996876
china,CHN,Hebei,Shijiazhuang,2020-02-27,9429276.263367206,263875.1678247208,80948.56880807318,0.9647206661858592,43588.865010739646,335298.9616210742,9773185.233328935,305.07060168495764,609.6960693802685,0.9999064091147968,118.20312095469924,909.2547765746095,43470.66188978495,334389.70684449957
china,CHN,Hebei,Shijiazhuang,2020-02-28,9321985.473000932,345507.00656708126,106607.52043198608,0.953743615575954,57160.647967374935,439697.29205673025,9773166.540488228,300.5143723988095,632.9451393727213,0.9999044966276412,120.64003541678946,928.000272436842,57040.00793195814,438769.2917842934
china,CHN,Hebei,Shijiazhuang,2020-02-29,9183661.579146817,450399.0009140893,140039.4199390933,0.9395915305907262,74664.70633180924,574343.894860071,9773148.126861349,296.02615561450284,655.8469830360264,0.9999026127071903,123.04054989506812,946.4657684236009,74541.66578191417,573397.4290916474
china,CHN,Hebei,Shijiazhuang,2020-03-01,9006937.119916547,583814.4108247551,183348.4692586977,0.9215106372879904,97039.19082239675,746455.3140184365,9773129.988279296,291.60493711600935,678.4067835882306,0.9999007569269085,125.40520788383762,964.6554452602893,96913.7856145129,745490.6585731761
china,CHN,Hebei,Shijiazhuang,2020-03-02,8783743.048595672,751311.9987818877,239044.9526224397,0.8986753817329137,125314.8401031183,963960.3084855253,9773112.12063527,287.2497177808976,700.62964694947,0.9998989288666239,127.7345447685987,982.573421296913,125187.10555834971,962977.7350642284
china,CHN,Hebei,Shijiazhuang,2020-03-03,8505925.244347429,958151.7639292855,310022.991723286,0.8702515059542494,160538.4708061717,1234911.3138936285,9773094.51988374,282.9595133566172,722.5206029023975,0.9998971281124339,130.02908794684774,1000.2237534372903,160408.44171822487,1233911.0901401911
china,CHN,Hebei,Shijiazhuang,2020-03-04,8166283.065414891,1208345.506468539,399471.42811657116,0.8355023035793465,203642.91364654148,1566483.951127242,9773077.18203954,278.7333542400729,744.0846062190831,0.9998953542566109,132.28935694708005,1017.610438054462,203510.6242895944,1565466.3406891876
china,CHN,Hebei,Shijiazhuang,2020-03-05,7767623.155816438,1496325.8271794252,510151.0170041369,0.7947149257544365,254318.80852399577,1956298.5271076597,9773059.853526155,274.8097411286976,765.3367327172309,0.9998935813554347,134.5479954246517,1034.9845801896283,254184.26052857112,1955263.54252747
china,CHN,Hebei,Tangshan,2020-02-02,7338915.384615385,84.61538461538461,0,0.9999884704476611,11,84.61538461538461,7338915.384615385,84.61538461538461,0,0.9999884704476611,11,84.61538461538461,0,0
china,CHN,Hebei,Tangshan,2020-02-03,7338874.685726569,116.57994767825701,8.734325752593577,0.9999829248843942,16.125666244031752,124.04358649255194,7338894.69890078,98.04230086273998,7.258798357099295,0.9999856518464069,13.645271566165594,104.96362743204303,2.4803946778661583,19.079959060508912
china,CHN,Hebei,Tangshan,2020-02-04,7338818.612745319,160.6191344041671,20.768120277673006,0.9999752844727237,23.187565432237736,178.36588794029026,7338870.730822465,113.5997471296178,15.669430404901505,0.9999823859957031,16.71028919923186,128.54068614793738,6.4772762330058775,49.825201792352885
china,CHN,Hebei,Tangshan,2020-02-05,7338741.358501003,221.2937728391468,37.34772615786642,0.9999647579371853,32.917061475009376,253.2081651923798,7338842.959575832,131.62576133854753,25.414662829600275,0.9999786019315754,20.261653045436397,155.85886958027996,12.65540842957298,97.34929561209984
china,CHN,Hebei,Tangshan,2020-02-06,7338647.609421593,293.23375083267626,59.15682757459581,0.9999519838427025,44.76355276118719,344.3350212399015,7338816.98459666,146.6825996148649,36.332803724333644,0.9999750626238807,23.595605878895213,181.50466060688626,21.16794688229198,162.83036063301523
china,CHN,Hebei,Tangshan,2020-02-07,7338506.575155912,403.9999031019001,89.4249409865588,0.9999327667469563,62.5256006264316,480.9661586648584,7338783.652226382,167.58784852918018,48.75992508884519,0.9999705208102442,27.86371375774286,214.33625967494507,34.66188686868874,266.6298989899134
china,CHN,Hebei,Tangshan,2020-02-08,7338312.2719050795,556.6019978438724,131.12609707657248,0.9999062913074097,86.99643566564322,669.2033512741785,7338757.564514165,180.16058163976317,62.27490419521928,0.9999669661417311,31.224305707369588,240.18696697976605,55.77212995827363,429.0163842944125
china,CHN,Hebei,Tangshan,2020-02-09,7338044.584955406,766.8369267082242,188.57811788562685,0.9998698167264486,120.70935596465797,928.533507420446,7338729.519767964,193.67643726039378,76.80379477515817,0.9999631448110048,34.83700094666891,267.9769303589916,85.87235501798907,660.5565770614544
china,CHN,Hebei,Tangshan,2020-02-10,7337675.808737291,1056.4624181448746,267.72884456440806,0.9998195678889891,167.1536861839495,1285.7975860303807,7338699.371201553,208.2061456621593,92.42265278473496,0.9999590368172167,38.72070837283591,297.8516028679685,128.4329778111136,987.9459831624122
china,CHN,Hebei,Tangshan,2020-02-11,7337167.786322703,1455.4427818347594,376.77089546248317,0.999750345595136,231.13505552468996,1777.961965574538,7338666.961023054,223.8257390266052,109.21323791891336,0.9999546206599066,42.89575462798239,329.96734329217225,188.23930089670756,1447.9946222823658
china,CHN,Hebei,Tangshan,2020-02-12,7336467.974684885,2005.0375656468634,526.9877494685352,0.9996549904189788,319.27098710763016,2455.9306700586935,7338632.119610383,240.6169484751487,127.26344114169478,0.9999498732266499,47.38399031915198,364.492233224246,271.8869967884782,2091.4384368344477
china,CHN,Hebei,Tangshan,2020-02-13,7335509.915164873,2756.6584614316766,733.4263736950234,0.9995244468135813,439.95188389678833,3384.2452607445257,7338595.197544898,258.16282046235824,146.63963463995606,0.9999448422870825,52.14123445708805,401.0864189006773,387.8106494397003,2983.158841843848
china,CHN,Hebei,Tangshan,2020-02-14,7334184.874158888,3797.2187260300093,1017.9071150822565,0.9993438989179573,606.832162303485,4667.939710026808,7338555.011555453,277.52955015909237,167.45889438781887,0.9999393666106353,57.31795396511674,440.9073381932057,549.5142083383682,4227.032371833602
china,CHN,Hebei,Tangshan,2020-02-15,7332360.136979661,5230.130424345003,1409.7325959941372,0.9990952632483527,836.6475486370018,6435.750374130783,7338521.938650461,288.7345998718714,189.3267496675253,0.9999348601513096,61.59396169072083,473.79970531323715,775.053586946281,5961.950668817546
china,CHN,Hebei,Tangshan,2020-02-16,7329847.709973299,7202.9466893980825,1949.3433373030275,0.9987529241004631,1153.076695388369,8869.820733756684,7338487.5306198485,300.3918848862439,212.07749526482075,0.9999301717699752,66.04258856929954,508.0199120715349,1087.0341068190694,8361.800821685149
china,CHN,Hebei,Tangshan,2020-02-17,7326389.276917618,9918.36563361738,2692.3574487650767,0.9982816837331541,1588.6570125697908,12220.43855822916,7338451.733591881,312.51964419479816,235.74676392413676,0.9999252941261589,70.67079973187553,543.6215363990425,1517.9862128379152,11676.817021830117
china,CHN,Hebei,Tangshan,2020-02-18,7321630.2547834,13654.53002679839,3715.215189801529,0.9976332272494073,2188.05412218107,16831.185555239,7338414.491523274,325.1368512946808,260.371625430882,0.9999202195834956,75.48584107264115,580.6603159433935,2112.568281108429,16250.525239295606
china,CHN,Hebei,Tangshan,2020-02-19,7315084.600985618,18792.522436294905,5122.876578086987,0.9967413272905871,3012.497856269491,23173.060432842238,7338375.746111845,338.2632436772686,285.9906444782391,0.999914940197826,80.49525054358566,619.1942349506588,2932.002605725905,22553.86619789158
china,CHN,Hebei,Tangshan,2020-02-20,7306227.525619854,25724.865326316707,7047.6090538287535,0.9955344768524124,4128.586828994517,31758.36022303475,7338337.281824898,350.1629512492031,312.555223852396,0.9999096991177133,85.47132961405515,657.4717662619627,4043.115499380462,31100.888456772787
china,CHN,Hebei,Tangshan,2020-02-21,7293932.4929364445,35370.92288981541,9696.584173739888,0.9938591760371228,5677.308889414871,43671.60684165286,7338295.554617832,364.2992414030991,340.1461407644674,0.9999040134375027,90.8662574174144,698.9712109031877,5586.442631997457,42972.63563074967
china,CHN,Hebei,Tangshan,2020-02-22,7277067.576826013,48596.89539632961,13335.527777657844,0.9915611904654602,7801.808001775932,60013.907705968704,7338256.96683132,374.4118090575182,368.62135962210596,0.9998987555295435,95.86282705017165,737.4063619243973,7705.945174725761,59276.50134404431
china,CHN,Hebei,Tangshan,2020-02-23,7253972.478531316,66698.60355156884,18328.917917115614,0.9884142905751895,10711.395023927424,82395.34633790326,7338217.308111811,384.8048777053408,397.88701048400253,0.9998933516980257,100.99806764330066,776.9082126407743,10610.396956284123,81618.43812526249
china,CHN,Hebei,Tangshan,2020-02-24,7222417.238036281,91412.15350641527,25170.608457303606,0.9841146257032677,14687.305726524988,112979.27481942298,7338176.548766516,395.48621583178334,427.96501765213907,0.9998877978970591,106.27582402177416,817.5063386290319,14581.029902503215,112161.76848079395
china,CHN,Hebei,Tangshan,2020-02-25,7179435.924807294,125038.49107004698,34525.58412265871,0.9782580630613563,20103.795746935586,154644.58266873527,7338134.65828101,406.46380639416117,458.8779125958681,0.9998820899687981,111.70004740243122,859.2311338648556,19992.095699533154,153785.35153487042
china,CHN,Hebei,Tangshan,2020-02-26,7121137.132454061,170581.2396602841,47281.62788565457,0.9703143660517864,27452.27200062576,211171.3230817366,7338091.6052965885,417.7458527049213,490.64885070640594,0.9998762236403581,117.27479832613076,902.113833277929,27334.997202299626,210269.20924845868
china,CHN,Hebei,Tangshan,2020-02-27,7042511.777354214,231878.050897882,64610.17174790334,0.9596010052260818,37365.9542844082,287430.4175723708,7338047.357587013,429.34078447389777,523.3016285123304,0.999870194520645,123.00424967004624,946.1865359234325,37242.950034738154,286484.23103644734
china,CHN,Hebei,Tangshan,2020-02-28,6937283.889708669,313683.6892375712,88032.42105375975,0.9452628273209795,50639.419463494705,389533.99587303615,7338001.8820346035,441.25726401397804,556.8607013821602,0.9998639980970981,128.8926897422547,991.4822287865746,50510.52677375245,388542.5136442496
china,CHN,Hebei,Tangshan,2020-02-29,6797889.306093372,421629.4184405208,119481.27546610683,0.9262691519407784,68232.45768217067,524865.0590936205,7337957.891920478,450.88418984976283,591.2238896721974,0.9998580040769148,134.59312040628234,1035.331695432941,68097.86456176439,523829.72739818756
china,CHN,Hebei,Tangshan,2020-03-01,6615718.250738426,561940.5661343642,161341.18312720954,0.901446825281159,91241.19238852875,701855.3260656057,7337912.942359957,460.7208723207829,626.3367677219212,0.9998518793241528,140.4178807798001,1080.1375444600008,91100.77450774895,700775.1885211457
china,CHN,Hebei,Tangshan,2020-03-02,6381804.113521857,740758.1288328026,216437.75764534064,0.8695740718792556,120813.38678343943,929333.7444879956,7337867.012460797,470.7718696100685,662.2156695928425,0.9998456209920694,146.3696782016284,1125.9206015509876,120667.0171052378,928207.8238864447
china,CHN,Hebei,Tangshan,2020-03-03,6088138.833409253,962920.579327052,287940.58726369496,0.829559726585264,157984.6399149023,1215266.4608838637,7337820.080877307,481.0418384192858,698.8772842735052,0.999839226172136,152.4512787716023,1172.7021443969406,157832.1886361307,1214093.7587394668
china,CHN,Hebei,Tangshan,2020-03-04,5729671.335904557,1230184.5091262378,379144.15496920515,0.7807155383437194,203427.04878025252,1564823.4521557884,7337772.125800572,491.53553607446594,736.3386633535847,0.9998326918927064,158.66550861744025,1220.5039124418481,203268.38327163507,1563602.9482433465
china,CHN,Hebei,Tangshan,2020-03-05,5313837.414432717,1532566.608677195,492595.97689008806,0.7240546960665917,256258.24496180099,1971217.2689369307,7337726.199446479,499.32330452484194,774.4772489964962,0.9998264340436679,164.62163869213967,1266.3202976318435,256093.62332310886,1969950.9486392988
china,CHN,Heilongjiang,Harbin,2020-01-28,9915923.076923076,76.92307692307692,0,0.9999922425295559,10,76.92307692307692,9915923.076923076,76.92307692307692,0,0.9999922425295559,10,76.92307692307692,0,0
china,CHN,Heilongjiang,Harbin,2020-01-29,9915886.81947006,105.3020250146973,7.878504926338792,0.9999885860699939,14.568822704063864,112.06786695433742,9915888.136467205,104.09340376238202,7.770129032433033,0.9999887188853576,14.407229479250502,110.82484214808078,0.16159322481336247,1.243024806256642
china,CHN,Heilongjiang,Harbin,2020-01-30,9915837.185944887,144.15047836724173,18.663576746359468,0.9999835806721347,20.823172909269445,160.1782531482265,9915840.854777565,140.86046281983965,18.284759614616632,0.9999839506633285,20.371126591031103,156.70097377716232,0.4520463182383416,3.477279371064185
china,CHN,Heilongjiang,Harbin,2020-01-31,9915769.241897926,197.33062005147218,33.42748202197254,0.9999767287109647,29.384844576650057,226.0372659742312,9915776.873045662,190.61370276272748,32.51325157471001,0.999977498290204,28.441492455709827,218.78071119776789,0.9433521209402294,7.256554776463304
china,CHN,Heilongjiang,Harbin,2020-02-01,9915676.232765378,270.12920597200696,53.63802864961326,0.9999673490082068,41.10498638943601,316.1922029956616,9915690.293146098,257.93953605530027,51.76731784641743,0.9999687669570491,39.362291467253236,302.7868574404095,1.7426949221827712,13.405345555252097
china,CHN,Heilongjiang,Harbin,2020-02-02,9915548.912688429,369.7828636244837,81.30444794707,0.9999545091456664,57.14867862982342,439.6052202294109,9915629.28153956,296.9510527222157,73.76740771904588,0.999962614112501,47.16907726385493,362.83905587580716,9.979601365968492,76.76616435360376
china,CHN,Heilongjiang,Harbin,2020-02-03,9915374.62599009,506.19695264139665,119.177057268098,0.9999369328348215,79.11067868187574,608.5436821682749,9915559.042879991,341.86229727104734,99.09482273831964,0.9999555307462678,56.1565187331171,431.9732210239777,22.954159948758637,176.5704611442972
china,CHN,Heilongjiang,Harbin,2020-02-04,9915136.050300093,692.9291904689627,171.02050943858922,0.9999128731645919,109.17380411511517,839.7984931931936,9915484.026424905,388.077193447691,127.89638164639473,0.9999479655531369,65.76798954008376,505.90761184679815,43.405814575031414,333.8908813463955
china,CHN,Heilongjiang,Harbin,2020-02-05,9914809.476953898,948.5353341897254,241.98771191202104,0.9998799391845399,150.32562722982235,1156.350978690941,9915398.869578639,440.53896695095875,160.5914544109255,0.9999393777308027,76.67869796049972,589.8361381576901,73.64692926932263,566.5148405332509
china,CHN,Heilongjiang,Harbin,2020-02-06,9914416.437134953,1248.7875298855713,334.7753351610154,0.9998403022524156,200.01942250392455,1538.6109423378812,9915322.48276291,480.97779877966025,196.53943830914795,0.9999316743407534,86.50307258808235,665.4082506775565,113.5163499158422,873.2026916603247
china,CHN,Heilongjiang,Harbin,2020-02-07,9913827.951433944,1709.3820363411967,462.6665297150612,0.9997809551667954,274.1752822008251,2109.040632314039,9915216.942506133,545.9963303237615,237.0611635427922,0.9999210309102594,100.02540696373727,769.4262074133636,174.14987523708783,1339.6144249006757
china,CHN,Heilongjiang,Harbin,2020-02-08,9913022.480208328,2339.7970530865796,637.7227385845035,0.9996997257168544,375.67400683974773,2889.800052613444,9915097.136834722,619.802643207462,283.06052207015455,0.9999089488538445,115.3754994312923,887.5038417791715,260.2985074084554,2002.2962108342726
china,CHN,Heilongjiang,Harbin,2020-02-09,9911920.080297086,3202.590896237232,877.3288066759706,0.9995885518653778,514.5896285781736,3958.3817582936426,9915005.172279956,662.0206630471412,332.80705699697137,0.9998996744937431,127.23039153573177,978.695319505629,387.3592370424418,2979.6864387880137
china,CHN,Heilongjiang,Harbin,2020-02-10,9910411.410744756,4383.319677295041,1205.2695779483765,0.9994364068923716,704.7009181907886,5420.776293775297,9914906.944550334,707.1134118765851,385.9420377891511,0.9998897685105217,139.89265374542035,1076.0973365032335,564.8082644453682,4344.678957272064
china,CHN,Heilongjiang,Harbin,2020-02-11,9908346.97057047,5998.95043251667,1654.0789970140904,0.9992282140551099,964.8478069158994,7421.906207045379,9914802.027313828,755.2765014799096,442.6961846910417,0.9998791879098253,153.4172437093209,1180.132643917853,811.4305632065784,6241.773563127526
china,CHN,Heilongjiang,Harbin,2020-02-12,9905522.438776247,8209.315865084624,2268.2453586682677,0.9989433681702549,1320.779199702495,10159.839997711499,9914703.791020568,793.5968241584395,502.6121552735567,0.9998692810629859,166.1035720242328,1277.7197848017906,1154.6756276782621,8882.120212909707
china,CHN,Heilongjiang,Harbin,2020-02-13,9901682.610259635,11210.78645395286,3106.603286411613,0.9985561325392937,1804.7387243615674,13882.605572012057,9914602.283870049,832.2331260919608,565.4830038584769,0.9998590443596257,179.2152362481554,1378.5787403704262,1625.523488113412,12504.02683164163
china,CHN,Heilongjiang,Harbin,2020-02-14,9896409.168950347,15336.888795353963,4253.942254299298,0.9980243211930564,2469.2849771767897,18994.499824436843,9914494.040475843,874.455710689402,631.5038134679198,0.9998481283255187,193.19389523594705,1486.106886430362,2276.0910819408427,17508.39293800648
china,CHN,Heilongjiang,Harbin,2020-02-15,9889200.281585868,20976.605163863605,5823.113250268623,0.99729732569442,3377.7500892667813,25982.692994359855,9914380.30681367,918.8191254147171,700.874060915783,0.9998366586137223,207.8815752179373,1599.089040137979,3169.868514048844,24383.603954221875
china,CHN,Heilongjiang,Harbin,2020-02-16,9879350.674440013,28680.850103649824,7968.475456336513,0.9963040212222684,4619.033954585581,35531.03041988909,9914277.26514903,949.7723540086959,772.9624969605356,0.999826267159039,221.21432384401186,1701.6486449539373,4397.819630741569,33829.38177493515
china,CHN,Heilongjiang,Harbin,2020-02-17,9865902.46958587,39197.29334636896,10900.2370677609,0.9949478085504104,6313.891359980527,48568.39507677328,9914170.753405757,981.7671986530903,847.4793955888599,0.999815525756934,234.99607424317128,1807.662109562856,6078.895285737356,46760.732967210424
china,CHN,Heilongjiang,Harbin,2020-02-18,9847558.512762519,53537.3736496832,14904.11358779855,0.9930978734129204,8625.874118465172,66352.87783434747,9914060.6548931,1014.8386330825492,924.5064738169312,0.9998044226394817,249.24192544699994,1917.245580361538,8376.632193018171,64435.63225398593
china,CHN,Heilongjiang,Harbin,2020-02-19,9822569.247772736,73063.31844707593,20367.43378018774,0.9905777781134264,11775.623746172543,90581.72112440417,9913963.05077372,1033.5746320969504,1003.3745941836387,0.9997945795455546,261.8955444354646,2014.5811110420354,11513.728201737078,88567.14001336214
china,CHN,Heilongjiang,Harbin,2020-02-20,9789122.958195774,99107.62561826812,27769.41618595831,0.9872048162762983,15993.528702873298,123027.14386825614,9913869.147073567,1047.4024702545323,1083.4504561778158,0.9997851096282339,274.0780060313344,2108.2923540871875,15719.450696841965,120918.85151416896
china,CHN,Heilongjiang,Harbin,2020-02-21,9743249.357220551,134898.96728416317,37851.67549528554,0.982578595927849,21776.93809488132,167514.90842216398,9913768.413130457,1066.7376903069235,1164.8491792362183,0.9997749509006107,287.13738578055273,2208.749121388867,21489.800709100768,165306.15930077512
china,CHN,Heilongjiang,Harbin,2020-02-22,9681220.046026463,183238.21297842675,51541.740995110944,0.9763231188005711,29598.533108780513,227681.02391369626,9913665.82073113,1086.4287832134255,1247.750485656783,0.9997646047530385,300.4377018461392,2311.0592449703013,29298.095406934375,225369.96466872597
china,CHN,Heilongjiang,Harbin,2020-02-23,9597714.64473281,248208.50814697178,70076.84712021798,0.967901839928682,40130.68814173537,308697.6010902721,9913558.269329745,1109.4086205828087,1332.322049671784,0.9997537585044116,314.3759013503681,2418.276164233601,39816.31224038501,306279.32492603845
china,CHN,Heilongjiang,Harbin,2020-02-24,9485962.601774743,334962.8594459385,95074.53877931833,0.9566319687146776,54230.011661630655,417153.93585869734,9913448.444301788,1132.8733085890624,1418.6823896225542,0.9997426829671024,328.6087551423299,2527.7596549409996,53901.40290648832,414626.17620375636
china,CHN,Heilongjiang,Harbin,2020-02-25,9337589.870565832,449795.3591815683,128614.77025260031,0.9416690067129722,72957.68849304615,561212.9884080474,9913336.297730466,1156.8330251979344,1506.8692443352193,0.9997313733088409,343.14247316316045,2639.557485870465,72614.546019883,558573.4309221769
china,CHN,Heilongjiang,Harbin,2020-02-26,9142653.426738856,600033.8564078643,173312.71685327962,0.9220102285940759,97576.67997506724,750589.8459620556,9913228.92926101,1174.474447746455,1596.59629124403,0.9997205455083713,357.0681018244695,2746.677706342073,97219.61187324277,747843.1682557135
china,CHN,Heilongjiang,Harbin,2020-02-27,8890038.049069926,793603.686487631,232358.26444244199,0.8965346963563863,129503.86053127686,996183.5425482836,9913119.92470035,1192.3837021085483,1687.6915975417942,0.9997095527128227,371.20593257812214,2855.4302506009394,129132.65459869875,993328.1122976827
china,CHN,Heilongjiang,Harbin,2020-02-28,8568436.298483802,1038077.7221300179,309485.97938618064,0.8641020873823922,170189.02991531577,1309146.3839639674,9913009.259247912,1210.5648176971624,1780.1759343910962,0.9996983924211287,385.5591821364896,2965.8398625883815,169803.47073317927,1306180.544101379
china,CHN,Heilongjiang,Harbin,2020-02-29,8168109.124283863,1339060.0438472508,408830.8318688851,0.8237302464989777,220895.10990625396,1699193.1531250305,9912896.907731198,1229.0218834120021,1874.0703853908926,0.9996870620947154,400.1311154538782,3077.9316573375245,220494.9787908001,1696115.2214676929
china,CHN,Heilongjiang,Harbin,2020-03-01,7683444.554666082,1697925.522039784,534629.9232941335,0.7748532225359099,282375.63862567965,2172120.2971206126,9912782.844600327,1247.7590484826708,1969.396351190284,0.9996755591569512,414.9250464340284,3191.731126415603,281960.7135792456,2168928.565994197
china,CHN,Heilongjiang,Harbin,2020-03-02,7115928.932173722,2109310.6065981495,690760.4612281276,0.7176209088517268,354495.78272503655,2726890.6363464347,9912667.043922506,1266.7805233226677,2066.1755541712046,0.9996638809925884,429.94433864749396,3307.2641434422612,354065.8383863891,2723583.3722029924
china,CHN,Heilongjiang,Harbin,2020-03-03,6476593.302302302,2559244.2041394124,880162.4935582858,0.6531457545686065,435913.2504950124,3353178.849961634,9912549.479376422,1286.0905803943424,2164.430043183267,0.9996520249471987,445.1924060590239,3424.556969684799,435468.0580889534,3349754.292991949
china,CHN,Heilongjiang,Harbin,2020-03-04,5786631.050608947,3025105.243409206,1104263.705981847,0.5835650514934396,523984.6589551848,4030651.2227321905,9912420.886634827,1314.5107851876382,2264.602579984814,0.9996390567400995,461.8553999147141,3552.7338454978008,523522.8035552701,4027098.4888866926
china,CHN,Heilongjiang,Harbin,2020-03-05,5086549.277344328,3467602.764910486,1361847.957745186,0.5129638238548133,613600.8012544871,4720006.163496055,9912297.677144667,1335.7089062128882,2366.6139491200447,0.9996266314183812,477.8336564703578,3675.643511310445,613122.9675980167,4716330.5199847445
china,CHN,Henan,Nanyang,2020-01-26,11674984.615384616,115.38461538461539,0,0.9999901170340825,15,115.38461538461539,11674984.615384616,115.38461538461539,0,0.9999901170340825,15,115.38461538461539,0,0
china,CHN,Henan,Nanyang,2020-01-27,11674932.998486863,155.41089155382275,11.590621583163738,0.9999856959243916,21.5133397422756,165.4872287867354,11674934.938190848,153.62714246288303,11.434666689485312,0.9999858620646374,21.27481124575552,163.65239419811937,0.23852849652008246,1.834834588616019
china,CHN,Henan,Nanyang,2020-01-28,11674848.046953706,223.44151462256025,28.511531671509147,0.9999784196241323,32.17346019257831,247.48815532752545,11674853.741098966,218.3418263713796,27.917074661701918,0.9999789073411762,31.473804412685624,242.10618778988942,0.6996557798926872,5.381967537636029
china,CHN,Henan,Nanyang,2020-01-29,11674748.092818543,300.95062108453436,50.95656037144363,0.9999698583154357,44.78629728320068,344.5099791015437,11674759.738607712,290.70665980366226,49.554732484743,0.9999708558048935,43.34742449519194,333.44172688609183,1.4388727880087444,11.068252215451878
china,CHN,Henan,Nanyang,2020-01-30,11674613.46743175,405.34520365804815,81.18736459128559,0.9999583273318216,61.77417482413619,475.18596018566296,11674634.582344288,387.05402511856204,78.36363059282303,0.9999601358741499,59.15613689651657,455.0472068962813,2.6180379276196177,20.13875328938167
china,CHN,Henan,Nanyang,2020-01-31,11674432.145731397,545.9497874981324,121.90448110550642,0.9999427966982207,84.65449646409083,651.1884343391602,11674467.948665615,515.3310187350774,116.72031565010548,0.9999458633044356,80.20394414841984,616.9534165263065,4.45055231567099,34.2350178128537
