date,adm0_name,adm1_id,adm1_name,lat,lon,cum_hospitalized_symptom,cum_intensive_care,cum_hospitalized,cum_home_confinement,active_cases,active_cases_new,cum_recoveries,cum_deaths,cum_confirmed_cases,cum_tests,cum_hospitalized_symptom_imputed,cum_intensive_care_imputed,cum_hospitalized_imputed,cum_home_confinement_imputed,cum_recoveries_imputed,cum_deaths_imputed,cum_confirmed_cases_imputed,cum_tests_imputed
2020-03-10,ITA,4,P.A. Bolzano,46.4993345,11.3566242,,1.0000000,,20.0000000,38,29,0.0000000,0.0000000,38.0000000,36.0000000,8,1,10,20,0,0,38,36
2020-03-10,ITA,18,Calabria,38.9059760,16.5944019,8.0000000,,10.0000000,1.0000000,11,2,,0.0000000,13.0000000,360.0000000,8,0,10,1,0,0,13,360
2020-03-10,ITA,15,Campania,40.8395656,14.2508498,33.0000000,8.0000000,41.0000000,,126,7,1.0000000,0.0000000,127.0000000,1141.0000000,33,8,41,75,1,0,127,1141
2020-03-10,ITA,8,Emilia Romagna,44.4943668,11.3417208,669.0000000,98.0000000,767.0000000,650.0000000,1417,131,31.0000000,85.0000000,1533.0000000,5494.0000000,669,98,767,650,31,85,1533,5494
2020-03-10,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,77.0000000,110,21,3.0000000,3.0000000,116.0000000,1602.0000000,12,1,20,77,3,3,116,1602
2020-03-10,ITA,12,Lazio,41.8927704,12.4836672,50.0000000,15.0000000,65.0000000,34.0000000,99,5,11.0000000,6.0000000,116.0000000,3591.0000000,50,15,65,34,11,6,116,3591
2020-03-10,ITA,7,Liguria,44.4114931,8.9326992,57.0000000,29.0000000,86.0000000,42.0000000,128,31,5.0000000,8.0000000,141.0000000,694.0000000,57,29,86,42,5,8,141,694
2020-03-10,ITA,3,Lombardia,45.4667941,9.1903474,,,,,4427,-63,,,,,3285,248,3782,1299,763,453,6310,22717
2020-03-10,ITA,11,Marche,43.6167597,13.5188753,152.0000000,,206.0000000,175.0000000,381,68,0.0000000,13.0000000,394.0000000,1437.0000000,152,15,206,175,0,13,394,1437
2020-03-10,ITA,14,Molise,41.5577475,14.6591605,3.0000000,,6.0000000,,15,1,0.0000000,0.0000000,15.0000000,225.0000000,3,0,6,7,0,0,15,225
2020-03-10,ITA,1,Piemonte,45.0732745,7.6806875,306.0000000,66.0000000,372.0000000,64.0000000,436,99,0.0000000,17.0000000,453.0000000,2374.0000000,306,66,372,64,0,17,453,2374
2020-03-10,ITA,16,Puglia,41.1255958,16.8673669,28.0000000,,34.0000000,21.0000000,55,9,1.0000000,3.0000000,59.0000000,747.0000000,28,2,34,21,1,3,59,747
2020-03-10,ITA,20,Sardegna,39.2153119,9.1106163,9.0000000,0.0000000,9.0000000,11.0000000,20,1,0.0000000,0.0000000,20.0000000,204.0000000,9,0,9,11,0,0,20,204
2020-03-10,ITA,19,Sicilia,38.1156972,13.3623567,17.0000000,,19.0000000,41.0000000,60,8,2.0000000,0.0000000,62.0000000,955.0000000,17,0,19,41,2,0,62,955
2020-03-10,ITA,9,Toscana,43.7692308,11.2558888,,40.0000000,131.0000000,129.0000000,260,54,3.0000000,1.0000000,264.0000000,2573.0000000,77,40,131,129,3,1,264,2573
2020-03-10,ITA,4,P.A. Trento,46.0689351,11.1212310,19.0000000,3.0000000,22.0000000,28.0000000,50,17,2.0000000,0.0000000,52.0000000,399.0000000,19,3,22,28,2,0,52,399
2020-03-10,ITA,10,Umbria,43.1067584,12.3882470,,,10.0000000,27.0000000,37,9,0.0000000,0.0000000,37.0000000,260.0000000,5,1,10,27,0,0,37,260
2020-03-10,ITA,2,Valle d'Aosta,45.7375029,7.3201494,2.0000000,0.0000000,2.0000000,,17,2,0.0000000,0.0000000,17.0000000,89.0000000,2,0,2,8,0,0,17,89
2020-03-10,ITA,5,Veneto,45.4349049,12.3384521,204.0000000,,271.0000000,512.0000000,783,89,47.0000000,26.0000000,856.0000000,16643.0000000,204,24,271,512,47,26,856,16643
2020-03-11,ITA,13,Abruzzo,42.3512220,13.3984382,,,,,37,0,,,,,23,0,34,15,1,2,57,519
2020-03-11,ITA,17,Basilicata,40.6394705,15.8051483,,1.0000000,2.0000000,6.0000000,8,1,0.0000000,0.0000000,8.0000000,155.0000000,0,1,2,6,0,0,8,155
2020-03-11,ITA,4,P.A. Bolzano,46.4993345,11.3566242,8.0000000,4.0000000,12.0000000,63.0000000,75,37,0.0000000,0.0000000,75.0000000,75.0000000,8,4,12,63,0,0,75,75
2020-03-11,ITA,18,Calabria,38.9059760,16.5944019,10.0000000,,12.0000000,5.0000000,17,6,,0.0000000,19.0000000,405.0000000,10,0,12,5,1,0,19,405
2020-03-11,ITA,15,Campania,40.8395656,14.2508498,56.0000000,11.0000000,67.0000000,82.0000000,149,23,4.0000000,1.0000000,154.0000000,1375.0000000,56,11,67,82,4,1,154,1375
2020-03-11,ITA,8,Emilia Romagna,44.4943668,11.3417208,745.0000000,104.0000000,849.0000000,739.0000000,1588,171,38.0000000,113.0000000,1739.0000000,6640.0000000,745,104,849,739,38,113,1739,6640
2020-03-11,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,16.0000000,,21.0000000,89.0000000,110,0,10.0000000,6.0000000,126.0000000,2073.0000000,16,1,21,89,10,6,126,2073
2020-03-11,ITA,12,Lazio,41.8927704,12.4836672,67.0000000,18.0000000,85.0000000,40.0000000,125,26,19.0000000,6.0000000,150.0000000,3591.0000000,67,18,85,40,19,6,150,3591
2020-03-11,ITA,7,Liguria,44.4114931,8.9326992,74.0000000,34.0000000,108.0000000,73.0000000,181,53,5.0000000,8.0000000,194.0000000,1025.0000000,74,34,108,73,5,8,194,1025
2020-03-11,ITA,3,Lombardia,45.4667941,9.1903474,3852.0000000,,4412.0000000,1351.0000000,5763,1336,900.0000000,617.0000000,7280.0000000,25629.0000000,3852,248,4412,1351,900,617,7280,25629
2020-03-11,ITA,11,Marche,43.6167597,13.5188753,,,,183.0000000,461,80,0.0000000,18.0000000,479.0000000,1656.0000000,153,15,206,183,0,18,479,1656
2020-03-11,ITA,14,Molise,41.5577475,14.6591605,,,,,16,1,0.0000000,0.0000000,16.0000000,233.0000000,3,0,6,7,0,0,16,233
2020-03-11,ITA,1,Piemonte,45.0732745,7.6806875,319.0000000,75.0000000,394.0000000,86.0000000,480,44,0.0000000,21.0000000,501.0000000,2431.0000000,319,75,394,86,0,21,501,2431
2020-03-11,ITA,16,Puglia,41.1255958,16.8673669,38.0000000,,42.0000000,29.0000000,71,16,1.0000000,5.0000000,77.0000000,909.0000000,38,2,42,29,1,5,77,909
2020-03-11,ITA,20,Sardegna,39.2153119,9.1106163,10.0000000,0.0000000,10.0000000,27.0000000,37,17,0.0000000,0.0000000,37.0000000,283.0000000,10,0,10,27,0,0,37,283
2020-03-11,ITA,19,Sicilia,38.1156972,13.3623567,23.0000000,1.0000000,24.0000000,57.0000000,81,21,2.0000000,0.0000000,83.0000000,1194.0000000,23,1,24,57,2,0,83,1194
2020-03-11,ITA,9,Toscana,43.7692308,11.2558888,87.0000000,54.0000000,141.0000000,173.0000000,314,54,5.0000000,1.0000000,320.0000000,2804.0000000,87,54,141,173,5,1,320,2804
2020-03-11,ITA,4,P.A. Trento,46.0689351,11.1212310,28.0000000,4.0000000,32.0000000,42.0000000,74,24,3.0000000,0.0000000,77.0000000,527.0000000,28,4,32,42,3,0,77,527
2020-03-11,ITA,10,Umbria,43.1067584,12.3882470,7.0000000,,12.0000000,32.0000000,44,7,2.0000000,0.0000000,46.0000000,340.0000000,7,1,12,32,2,0,46,340
2020-03-11,ITA,2,Valle d'Aosta,45.7375029,7.3201494,2.0000000,0.0000000,2.0000000,,19,2,0.0000000,1.0000000,20.0000000,99.0000000,2,0,2,8,0,1,20,99
2020-03-11,ITA,5,Veneto,45.4349049,12.3384521,262.0000000,,330.0000000,610.0000000,940,157,54.0000000,29.0000000,1023.0000000,21400.0000000,262,24,330,610,54,29,1023,21400
2020-03-12,ITA,13,Abruzzo,42.3512220,13.3984382,,,,19.0000000,78,41,4.0000000,2.0000000,84.0000000,867.0000000,31,0,43,19,4,2,84,867
2020-03-12,ITA,17,Basilicata,40.6394705,15.8051483,,1.0000000,2.0000000,6.0000000,8,0,0.0000000,0.0000000,8.0000000,155.0000000,0,1,2,6,0,0,8,155
2020-03-12,ITA,4,P.A. Bolzano,46.4993345,11.3566242,,4.0000000,25.0000000,78.0000000,103,28,0.0000000,1.0000000,104.0000000,607.0000000,13,4,25,78,0,1,104,607
2020-03-12,ITA,18,Calabria,38.9059760,16.5944019,14.0000000,,16.0000000,16.0000000,32,15,1.0000000,0.0000000,33.0000000,483.0000000,14,0,16,16,1,0,33,483
2020-03-12,ITA,15,Campania,40.8395656,14.2508498,56.0000000,11.0000000,67.0000000,107.0000000,174,25,4.0000000,1.0000000,179.0000000,1551.0000000,56,11,67,107,4,1,179,1551
2020-03-12,ITA,8,Emilia Romagna,44.4943668,11.3417208,814.0000000,112.0000000,926.0000000,832.0000000,1758,170,43.0000000,146.0000000,1947.0000000,7600.0000000,814,112,926,832,43,146,1947,7600
2020-03-12,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,23.0000000,,33.0000000,115.0000000,148,38,11.0000000,8.0000000,167.0000000,2604.0000000,23,1,33,115,11,8,167,2604
2020-03-12,ITA,12,Lazio,41.8927704,12.4836672,85.0000000,20.0000000,105.0000000,67.0000000,172,47,19.0000000,9.0000000,200.0000000,5592.0000000,85,20,105,67,19,9,200,5592
2020-03-12,ITA,7,Liguria,44.4114931,8.9326992,100.0000000,,136.0000000,107.0000000,243,62,20.0000000,11.0000000,274.0000000,1174.0000000,100,34,136,107,20,11,274,1174
2020-03-12,ITA,3,Lombardia,45.4667941,9.1903474,4247.0000000,,4852.0000000,2044.0000000,6896,1133,1085.0000000,744.0000000,8725.0000000,29534.0000000,4247,249,4852,2044,1085,744,8725,29534
2020-03-12,ITA,11,Marche,43.6167597,13.5188753,,,,240.0000000,570,109,0.0000000,22.0000000,592.0000000,1907.0000000,153,15,206,240,0,22,592,1907
2020-03-12,ITA,14,Molise,41.5577475,14.6591605,,,,,16,0,0.0000000,0.0000000,16.0000000,238.0000000,3,0,6,7,0,0,16,238
2020-03-12,ITA,1,Piemonte,45.0732745,7.6806875,368.0000000,97.0000000,465.0000000,89.0000000,554,74,0.0000000,26.0000000,580.0000000,2879.0000000,368,97,465,89,0,26,580,2879
2020-03-12,ITA,16,Puglia,41.1255958,16.8673669,58.0000000,2.0000000,60.0000000,38.0000000,98,27,1.0000000,5.0000000,104.0000000,1269.0000000,58,2,60,38,1,5,104,1269
2020-03-12,ITA,20,Sardegna,39.2153119,9.1106163,12.0000000,0.0000000,12.0000000,27.0000000,39,2,0.0000000,0.0000000,39.0000000,302.0000000,12,0,12,27,0,0,39,302
2020-03-12,ITA,19,Sicilia,38.1156972,13.3623567,28.0000000,5.0000000,33.0000000,78.0000000,111,30,2.0000000,2.0000000,115.0000000,1477.0000000,28,5,33,78,2,2,115,1477
2020-03-12,ITA,9,Toscana,43.7692308,11.2558888,100.0000000,59.0000000,159.0000000,193.0000000,352,38,7.0000000,5.0000000,364.0000000,3165.0000000,100,59,159,193,7,5,364,3165
2020-03-12,ITA,4,P.A. Trento,46.0689351,11.1212310,43.0000000,5.0000000,48.0000000,54.0000000,102,28,4.0000000,1.0000000,107.0000000,593.0000000,43,5,48,54,4,1,107,593
2020-03-12,ITA,10,Umbria,43.1067584,12.3882470,8.0000000,,16.0000000,46.0000000,62,18,2.0000000,0.0000000,64.0000000,458.0000000,8,1,16,46,2,0,64,458
2020-03-12,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,0.0000000,,,26,7,0.0000000,1.0000000,27.0000000,118.0000000,4,0,4,8,0,1,27,118
2020-03-12,ITA,5,Veneto,45.4349049,12.3384521,,,,852.0000000,1297,357,55.0000000,32.0000000,1384.0000000,23438.0000000,263,24,331,852,55,32,1384,23438
2020-03-13,ITA,13,Abruzzo,42.3512220,13.3984382,42.0000000,,56.0000000,27.0000000,83,5,4.0000000,2.0000000,89.0000000,958.0000000,42,0,56,27,4,2,89,958
2020-03-13,ITA,17,Basilicata,40.6394705,15.8051483,,1.0000000,2.0000000,8.0000000,10,2,0.0000000,0.0000000,10.0000000,155.0000000,0,1,2,8,0,0,10,155
2020-03-13,ITA,4,P.A. Bolzano,46.4993345,11.3566242,20.0000000,,25.0000000,98.0000000,123,20,0.0000000,2.0000000,125.0000000,811.0000000,20,4,25,98,0,2,125,811
2020-03-13,ITA,18,Calabria,38.9059760,16.5944019,18.0000000,,21.0000000,16.0000000,37,5,1.0000000,0.0000000,38.0000000,504.0000000,18,0,21,16,1,0,38,504
2020-03-13,ITA,15,Campania,40.8395656,14.2508498,60.0000000,,79.0000000,134.0000000,213,39,5.0000000,2.0000000,220.0000000,1671.0000000,60,14,79,134,5,2,220,1671
2020-03-13,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,941.0000000,2011,253,51.0000000,201.0000000,2263.0000000,8787.0000000,815,112,927,941,51,201,2263,8787
2020-03-13,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,59.0000000,,67.0000000,169.0000000,236,88,11.0000000,10.0000000,257.0000000,3149.0000000,59,1,67,169,11,10,257,3149
2020-03-13,ITA,12,Lazio,41.8927704,12.4836672,122.0000000,24.0000000,146.0000000,96.0000000,242,70,24.0000000,11.0000000,277.0000000,6491.0000000,122,24,146,96,24,11,277,6491
2020-03-13,ITA,7,Liguria,44.4114931,8.9326992,128.0000000,,172.0000000,,304,61,24.0000000,17.0000000,345.0000000,1442.0000000,128,34,172,108,24,17,345,1442
2020-03-13,ITA,3,Lombardia,45.4667941,9.1903474,4435.0000000,,5085.0000000,2647.0000000,7732,836,1198.0000000,890.0000000,9820.0000000,32700.0000000,4435,250,5085,2647,1198,890,9820,32700
2020-03-13,ITA,11,Marche,43.6167597,13.5188753,,,,276.0000000,698,128,0.0000000,27.0000000,725.0000000,2218.0000000,154,15,206,276,0,27,725,2218
2020-03-13,ITA,14,Molise,41.5577475,14.6591605,,,,,17,1,0.0000000,0.0000000,17.0000000,243.0000000,3,0,6,7,0,0,17,243
2020-03-13,ITA,1,Piemonte,45.0732745,7.6806875,,,,103.0000000,794,240,0.0000000,46.0000000,840.0000000,3105.0000000,445,97,566,103,0,46,840,3105
2020-03-13,ITA,16,Puglia,41.1255958,16.8673669,77.0000000,2.0000000,79.0000000,42.0000000,121,23,,5.0000000,129.0000000,1449.0000000,77,2,79,42,2,5,129,1449
2020-03-13,ITA,20,Sardegna,39.2153119,9.1106163,12.0000000,0.0000000,12.0000000,31.0000000,43,4,0.0000000,0.0000000,43.0000000,504.0000000,12,0,12,31,0,0,43,504
2020-03-13,ITA,19,Sicilia,38.1156972,13.3623567,37.0000000,7.0000000,44.0000000,82.0000000,126,15,2.0000000,2.0000000,130.0000000,1950.0000000,37,7,44,82,2,2,130,1950
2020-03-13,ITA,9,Toscana,43.7692308,11.2558888,134.0000000,,211.0000000,244.0000000,455,103,10.0000000,5.0000000,470.0000000,4049.0000000,134,59,211,244,10,5,470,4049
2020-03-13,ITA,4,P.A. Trento,46.0689351,11.1212310,58.0000000,6.0000000,64.0000000,93.0000000,157,55,4.0000000,2.0000000,163.0000000,846.0000000,58,6,64,93,4,2,163,846
2020-03-13,ITA,10,Umbria,43.1067584,12.3882470,11.0000000,,21.0000000,52.0000000,73,11,2.0000000,1.0000000,76.0000000,576.0000000,11,1,21,52,2,1,76,576
2020-03-13,ITA,2,Valle d'Aosta,45.7375029,7.3201494,6.0000000,0.0000000,6.0000000,,27,1,0.0000000,1.0000000,28.0000000,189.0000000,6,0,6,8,0,1,28,189
2020-03-13,ITA,5,Veneto,45.4349049,12.3384521,,,,980.0000000,1453,156,100.0000000,42.0000000,1595.0000000,25691.0000000,264,24,331,980,100,42,1595,25691
2020-03-14,ITA,13,Abruzzo,42.3512220,13.3984382,51.0000000,,65.0000000,,106,23,4.0000000,2.0000000,112.0000000,1232.0000000,51,0,65,28,4,2,112,1232
2020-03-14,ITA,17,Basilicata,40.6394705,15.8051483,0.0000000,,2.0000000,8.0000000,10,0,0.0000000,0.0000000,10.0000000,155.0000000,0,1,2,8,0,0,10,155
2020-03-14,ITA,4,P.A. Bolzano,46.4993345,11.3566242,26.0000000,,33.0000000,137.0000000,170,47,0.0000000,3.0000000,173.0000000,1135.0000000,26,4,33,137,0,3,173,1135
2020-03-14,ITA,18,Calabria,38.9059760,16.5944019,22.0000000,,26.0000000,,59,22,1.0000000,0.0000000,60.0000000,711.0000000,22,0,26,21,1,0,60,711
2020-03-14,ITA,15,Campania,40.8395656,14.2508498,72.0000000,17.0000000,89.0000000,154.0000000,243,30,23.0000000,6.0000000,272.0000000,1936.0000000,72,17,89,154,23,6,272,1936
2020-03-14,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,1121.0000000,2349,338,54.0000000,241.0000000,2644.0000000,10043.0000000,816,112,928,1121,54,241,2644,10043
2020-03-14,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,67.0000000,,78.0000000,193.0000000,271,35,,13.0000000,301.0000000,3376.0000000,67,1,78,193,12,13,301,3376
2020-03-14,ITA,12,Lazio,41.8927704,12.4836672,181.0000000,25.0000000,206.0000000,114.0000000,320,78,24.0000000,13.0000000,357.0000000,7335.0000000,181,25,206,114,24,13,357,7335
2020-03-14,ITA,7,Liguria,44.4114931,8.9326992,213.0000000,,275.0000000,109.0000000,384,80,,27.0000000,463.0000000,1750.0000000,213,34,275,109,28,27,463,1750
2020-03-14,ITA,3,Lombardia,45.4667941,9.1903474,,,,3429.0000000,9059,1327,1660.0000000,966.0000000,11685.0000000,37138.0000000,4441,250,5086,3429,1660,966,11685,37138
2020-03-14,ITA,11,Marche,43.6167597,13.5188753,,,,321.0000000,863,165,0.0000000,36.0000000,899.0000000,2561.0000000,154,15,206,321,0,36,899,2561
2020-03-14,ITA,14,Molise,41.5577475,14.6591605,,,,,17,0,0.0000000,0.0000000,17.0000000,247.0000000,3,0,6,7,0,0,17,247
2020-03-14,ITA,1,Piemonte,45.0732745,7.6806875,538.0000000,,688.0000000,126.0000000,814,20,0.0000000,59.0000000,873.0000000,3680.0000000,538,98,688,126,0,59,873,3680
2020-03-14,ITA,16,Puglia,41.1255958,16.8673669,91.0000000,6.0000000,97.0000000,59.0000000,156,35,2.0000000,8.0000000,166.0000000,1681.0000000,91,6,97,59,2,8,166,1681
2020-03-14,ITA,20,Sardegna,39.2153119,9.1106163,14.0000000,0.0000000,14.0000000,33.0000000,47,4,0.0000000,0.0000000,47.0000000,530.0000000,14,0,14,33,0,0,47,530
2020-03-14,ITA,19,Sicilia,38.1156972,13.3623567,42.0000000,11.0000000,53.0000000,97.0000000,150,24,4.0000000,2.0000000,156.0000000,2100.0000000,42,11,53,97,4,2,156,2100
2020-03-14,ITA,9,Toscana,43.7692308,11.2558888,160.0000000,,247.0000000,367.0000000,614,159,10.0000000,6.0000000,630.0000000,4595.0000000,160,59,247,367,10,6,630,4595
2020-03-14,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,119.0000000,199,42,5.0000000,2.0000000,206.0000000,1006.0000000,58,6,64,119,5,2,206,1006
2020-03-14,ITA,10,Umbria,43.1067584,12.3882470,21.0000000,,,,103,30,3.0000000,1.0000000,107.0000000,748.0000000,21,1,21,52,3,1,107,748
2020-03-14,ITA,2,Valle d'Aosta,45.7375029,7.3201494,,0.0000000,12.0000000,,41,14,0.0000000,1.0000000,42.0000000,,8,0,12,8,0,1,42,209
2020-03-14,ITA,5,Veneto,45.4349049,12.3384521,,,,1290.0000000,1775,322,107.0000000,55.0000000,1937.0000000,26980.0000000,265,24,332,1290,107,55,1937,26980
2020-03-15,ITA,13,Abruzzo,42.3512220,13.3984382,,,100.0000000,28.0000000,128,22,6.0000000,3.0000000,137.0000000,1419.0000000,60,0,100,28,6,3,137,1419
2020-03-15,ITA,17,Basilicata,40.6394705,15.8051483,0.0000000,,2.0000000,9.0000000,11,1,0.0000000,0.0000000,11.0000000,208.0000000,0,1,2,9,0,0,11,208
2020-03-15,ITA,4,P.A. Bolzano,46.4993345,11.3566242,50.0000000,4.0000000,54.0000000,145.0000000,199,29,0.0000000,5.0000000,204.0000000,1497.0000000,50,4,54,145,0,5,204,1497
2020-03-15,ITA,18,Calabria,38.9059760,16.5944019,32.0000000,,38.0000000,28.0000000,66,7,1.0000000,1.0000000,68.0000000,884.0000000,32,0,38,28,1,1,68,884
2020-03-15,ITA,15,Campania,40.8395656,14.2508498,73.0000000,,95.0000000,201.0000000,296,53,28.0000000,9.0000000,333.0000000,2213.0000000,73,17,95,201,28,9,333,2213
2020-03-15,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,1357.0000000,2741,392,68.0000000,284.0000000,3093.0000000,12054.0000000,816,113,929,1357,68,284,3093,12054
2020-03-15,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,206.0000000,316,45,,14.0000000,347.0000000,3407.0000000,67,1,78,206,13,14,347,3407
2020-03-15,ITA,12,Lazio,41.8927704,12.4836672,223.0000000,31.0000000,254.0000000,142.0000000,396,76,24.0000000,16.0000000,436.0000000,8345.0000000,223,31,254,142,24,16,436,8345
2020-03-15,ITA,7,Liguria,44.4114931,8.9326992,253.0000000,,319.0000000,174.0000000,493,109,33.0000000,33.0000000,559.0000000,1973.0000000,253,34,319,174,33,33,559,1973
2020-03-15,ITA,3,Lombardia,45.4667941,9.1903474,,,,3776.0000000,10043,984,2011.0000000,1218.0000000,13272.0000000,40369.0000000,4447,251,5086,3776,2011,1218,13272,40369
2020-03-15,ITA,11,Marche,43.6167597,13.5188753,,,,468.0000000,1087,224,0.0000000,46.0000000,1133.0000000,2946.0000000,155,16,206,468,0,46,1133,2946
2020-03-15,ITA,14,Molise,41.5577475,14.6591605,3.0000000,,,,17,0,0.0000000,0.0000000,17.0000000,248.0000000,3,0,6,7,0,0,17,248
2020-03-15,ITA,1,Piemonte,45.0732745,7.6806875,726.0000000,,897.0000000,133.0000000,1030,216,0.0000000,81.0000000,1111.0000000,4375.0000000,726,98,897,133,0,81,1111,4375
2020-03-15,ITA,16,Puglia,41.1255958,16.8673669,116.0000000,6.0000000,122.0000000,90.0000000,212,56,2.0000000,16.0000000,230.0000000,2017.0000000,116,6,122,90,2,16,230,2017
2020-03-15,ITA,20,Sardegna,39.2153119,9.1106163,16.0000000,0.0000000,16.0000000,59.0000000,75,28,0.0000000,2.0000000,77.0000000,613.0000000,16,0,16,59,0,2,77,613
2020-03-15,ITA,19,Sicilia,38.1156972,13.3623567,56.0000000,,71.0000000,108.0000000,179,29,7.0000000,2.0000000,188.0000000,2452.0000000,56,11,71,108,7,2,188,2452
2020-03-15,ITA,9,Toscana,43.7692308,11.2558888,175.0000000,,282.0000000,481.0000000,763,149,10.0000000,8.0000000,781.0000000,5132.0000000,175,60,282,481,10,8,781,5132
2020-03-15,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,367,168,5.0000000,6.0000000,378.0000000,1006.0000000,58,6,64,150,5,6,378,1006
2020-03-15,ITA,10,Umbria,43.1067584,12.3882470,25.0000000,,,,139,36,3.0000000,1.0000000,143.0000000,965.0000000,25,1,21,52,3,1,143,965
2020-03-15,ITA,2,Valle d'Aosta,45.7375029,7.3201494,10.0000000,,13.0000000,,56,15,0.0000000,1.0000000,57.0000000,230.0000000,10,0,13,8,0,1,57,230
2020-03-15,ITA,5,Veneto,45.4349049,12.3384521,,,,1434.0000000,1989,214,120.0000000,63.0000000,2172.0000000,32546.0000000,267,24,332,1434,120,63,2172,32546
2020-03-16,ITA,13,Abruzzo,42.3512220,13.3984382,71.0000000,,108.0000000,57.0000000,165,37,7.0000000,4.0000000,176.0000000,1533.0000000,71,0,108,57,7,4,176,1533
2020-03-16,ITA,17,Basilicata,40.6394705,15.8051483,1.0000000,,3.0000000,9.0000000,12,1,0.0000000,0.0000000,12.0000000,230.0000000,1,1,3,9,0,0,12,230
2020-03-16,ITA,4,P.A. Bolzano,46.4993345,11.3566242,53.0000000,,,171.0000000,235,36,0.0000000,6.0000000,241.0000000,1740.0000000,53,4,54,171,0,6,241,1740
2020-03-16,ITA,18,Calabria,38.9059760,16.5944019,36.0000000,,43.0000000,44.0000000,87,21,1.0000000,1.0000000,89.0000000,1030.0000000,36,0,43,44,1,1,89,1030
2020-03-16,ITA,15,Campania,40.8395656,14.2508498,103.0000000,,125.0000000,238.0000000,363,67,28.0000000,9.0000000,400.0000000,2517.0000000,103,17,125,238,28,9,400,2517
2020-03-16,ITA,8,Emilia Romagna,44.4943668,11.3417208,,,,1529.0000000,3088,347,88.0000000,346.0000000,3522.0000000,13096.0000000,817,113,930,1529,88,346,3522,13096
2020-03-16,ITA,6,Friuli Venezia Giulia,45.6494354,13.7681365,,,,,346,30,,22.0000000,386.0000000,,68,1,79,214,13,22,386,3558
2020-03-16,ITA,12,Lazio,41.8927704,12.4836672,267.0000000,31.0000000,298.0000000,174.0000000,472,76,32.0000000,19.0000000,523.0000000,9330.0000000,267,31,298,174,32,19,523,9330
2020-03-16,ITA,7,Liguria,44.4114931,8.9326992,255.0000000,,328.0000000,,575,82,42.0000000,50.0000000,667.0000000,2189.0000000,255,34,328,195,42,50,667,2189
2020-03-16,ITA,3,Lombardia,45.4667941,9.1903474,,,,3867.0000000,10861,818,2368.0000000,1420.0000000,14649.0000000,43565.0000000,4453,252,5087,3867,2368,1420,14649,43565
2020-03-16,ITA,11,Marche,43.6167597,13.5188753,,,,547.0000000,1185,98,0.0000000,57.0000000,1242.0000000,3225.0000000,155,16,206,547,0,57,1242,3225
2020-03-16,ITA,14,Molise,41.5577475,14.6591605,3.0000000,,,7.0000000,15,-2,5.0000000,1.0000000,21.0000000,253.0000000,3,0,6,7,5,1,21,253
2020-03-16,ITA,1,Piemonte,45.0732745,7.6806875,1045.0000000,,1231.0000000,174.0000000,1405,375,0.0000000,111.0000000,1516.0000000,5588.0000000,1045,98,1231,174,0,111,1516,5588
2020-03-16,ITA,16,Puglia,41.1255958,16.8673669,,,,,212,0,,,,,134,9,144,117,2,17,280,2491
2020-03-16,ITA,20,Sardegna,39.2153119,9.1106163,,0.0000000,39.0000000,66.0000000,105,30,0.0000000,2.0000000,107.0000000,797.0000000,24,0,39,66,0,2,107,797
2020-03-16,ITA,19,Sicilia,38.1156972,13.3623567,75.0000000,,95.0000000,108.0000000,203,24,8.0000000,2.0000000,213.0000000,2653.0000000,75,11,95,108,8,2,213,2653
2020-03-16,ITA,9,Toscana,43.7692308,11.2558888,175.0000000,,282.0000000,,841,78,11.0000000,14.0000000,866.0000000,5910.0000000,175,60,282,515,11,14,866,5910
2020-03-16,ITA,4,P.A. Trento,46.0689351,11.1212310,,,,,367,0,,,,,58,6,65,190,7,7,382,1318
2020-03-16,ITA,10,Umbria,43.1067584,12.3882470,,,,,159,20,4.0000000,1.0000000,164.0000000,1093.0000000,25,1,21,52,4,1,164,1093
2020-03-16,ITA,2,Valle d'Aosta,45.7375029,7.3201494,28.0000000,,33.0000000,,103,47,0.0000000,2.0000000,105.0000000,287.0000000,28,0,33,8,0,2,105,287
2020-03-16,ITA,5,Veneto,45.4349049,12.3384521,,,,1620.0000000,2274,285,130.0000000,69.0000000,2473.0000000,35052.0000000,268,24,333,1620,130,69,2473,35052
2020-03-17,ITA,13,Abruzzo,42.3512220,13.3984382,94.0000000,,126.0000000,90.0000000,216,51,7.0000000,6.0000000,229.0000000,1688.0000000,94,0,126,90,7,6,229,1688
2020-03-17,ITA,17,Basilicata,40.6394705,15.8051483,5.0000000,,7.0000000,13.0000000,20,8,0.0000000,0.0000000,20.0000000,262.0000000,5,1,7,13,0,0,20,262
