country,adm0_name,adm1_name,adm2_name,date,susceptible_individuals_no_policy,infectious_individuals_no_policy,recovered_individuals_no_policy,share_of_susceptible_individuals_no_policy,cum_confirmed_cases_no_policy,cum_infections_no_policy,susceptible_individuals_with_policy,infectious_individuals_with_policy,recovered_individuals_with_policy,share_of_susceptible_individuals_with_policy,cum_confirmed_cases_with_policy,cum_infections_with_policy,cases_saved,infections_saved
china,CHN,Jiangsu,Zhenjiang,2020-02-16,2697722.673581697,849.8748291519403,227.45158915081993,0.9996008127989096,136.36824458569552,1048.9864968130423,2698636.215629797,104.14559259197007,59.638777610845864,0.9999393121497692,21.252716542109138,163.48243493930104,115.11552804358638,885.5040618737413
china,CHN,Jiangsu,Zhenjiang,2020-02-17,2697354.0064524645,1134.0978866043954,311.8956609312445,0.9994642087047816,182.9262056952131,1407.1246591939469,2698627.359942541,104.95955004969811,67.68050740938634,0.9999360308072258,22.402531718649914,172.3271670665378,160.52367397656317,1234.797492127409
china,CHN,Jiangsu,Zhenjiang,2020-02-18,2696862.139038147,1513.2879681350942,424.5729937180877,0.9992819545865373,245.0430976232505,1884.9469047942346,2698618.4350738507,105.7798395731217,75.78508657636121,0.999932723830536,23.561329405059936,181.24099542353795,221.48176821819055,1703.7059093706966
china,CHN,Jiangsu,Zhenjiang,2020-02-19,2696205.9790295544,2019.1095499642067,574.9114204812795,0.999038824303229,327.908694647473,2522.3745742113306,2698611.081099419,105.03638623072362,83.88251435058191,0.999929998925233,24.51852737682508,188.6040567448083,303.3901672706479,2333.7705174665225
china,CHN,Jiangsu,Zhenjiang,2020-02-20,2695345.380718731,2680.3039641905393,774.3153170784935,0.9987199424628468,436.640353371033,3358.7719490079458,2698604.321955538,103.77758535949886,91.9004591028206,0.9999274944254994,25.399148029045303,195.37806176188695,411.24120534198767,3163.393887246059
china,CHN,Jiangsu,Zhenjiang,2020-02-21,2694184.105713584,3575.3737287532135,1040.5205576629378,0.998289649367713,583.2992257932183,4486.9171214862945,2698597.107219954,103.0481670114576,99.84461303474382,0.9999248211130702,26.338222647015723,202.6017126693517,556.9610031462025,4284.315408816943
china,CHN,Jiangsu,Zhenjiang,2020-02-22,2692635.951530615,4768.497704529556,1395.550764855463,0.997716003976069,778.8205720701471,5990.92747746267,2698589.6606527623,102.59452201216281,107.7448252257891,0.9999220618989041,27.30701016798179,210.05392436909068,751.5135619021653,5780.873553093579
china,CHN,Jiangsu,Zhenjiang,2020-02-23,2690572.805663927,6358.266461449726,1868.9278746233322,0.9969515361138013,1039.3872287801948,7995.286375232267,2698582.2468885914,102.14285369419667,115.61025771452114,0.999919314839407,28.271530097918614,217.4733084455278,1011.1156986822763,7777.81306678674
china,CHN,Jiangsu,Zhenjiang,2020-02-24,2687824.7348664235,8475.369752380288,2499.895381196402,0.995933279556256,1386.466544766788,10665.12726743683,2698574.8657843196,101.69315362455697,123.44106205599383,0.9999165798815473,29.23180105629035,224.86000812531037,1357.2347437104977,10440.26725931152
china,CHN,Jiangsu,Zhenjiang,2020-02-25,2684166.800418283,11292.649917002844,3340.5496647143736,0.9945778866230484,1848.4778403726991,14219.060310559224,2698567.517197438,101.24541340462355,131.2373891575262,0.9999138569725204,30.187841582911993,232.21416602239995,1818.2899987897872,13986.846144536823
china,CHN,Jiangsu,Zhenjiang,2020-02-26,2679302.0786407758,15037.995463771114,4459.925895452965,0.9927753366832577,2462.9409104611354,18945.699311239503,2698560.8088142993,100.21725028655406,138.97393541410565,0.9999113712814212,31.061529957317518,238.93484582551935,2431.879380503818,18706.764465413984
china,CHN,Jiangsu,Zhenjiang,2020-02-27,2672840.0778361694,20010.63440746268,5949.287756368052,0.9903809388751184,3279.209044009858,25224.684953921984,2698554.1685729246,99.19951195963245,146.63191511575133,0.9999089108392339,31.926343692395264,245.58725917227125,3247.282700317463,24979.09769474971
china,CHN,Jiangsu,Zhenjiang,2020-02-28,2664269.803945247,26601.293658574556,7928.902396178339,0.9872053519880121,4361.883233525421,33552.94795019554,2698547.595782061,98.19209305546069,154.2121248836629,0.9999064753898255,32.78237281465316,252.17209857425505,4329.100860710768,33300.775851621285
china,CHN,Jiangsu,Zhenjiang,2020-02-29,2652927.0308549157,35316.37948333393,10556.589661750477,0.9830024569641751,5794.967380990402,44576.67216146462,2698541.0897574537,97.19488926395111,161.7153532821685,0.9999040646796553,33.62970643975884,258.69004953660647,5761.337674550643,44317.98211192802
china,CHN,Jiangsu,Zhenjiang,2020-03-01,2637956.085277489,46805.626745729765,14038.287976781372,0.9774551968569323,7686.7313763775455,59128.702895211885,2698534.6498217685,96.20779732283239,169.14238090859726,0.9999016784577474,34.468432781706234,265.14179062850945,7652.26294359584,58863.56110458338
china,CHN,Jiangsu,Zhenjiang,2020-03-02,2618267.9809139343,61891.290222130316,18640.728863935452,0.9701600640706738,10175.059685743534,78269.68989033488,2698528.275304525,95.23071500725727,176.49398046778515,0.9998993164756652,35.2986391618909,271.52799355300687,10139.761046581643,77998.16189678186
china,CHN,Jiangsu,Zhenjiang,2020-03-03,2592499.476494962,81594.5405169267,24705.98298811121,0.9606119299299547,13432.721406252773,103328.6262019444,2698521.965542027,94.26354111951024,183.77091685356572,0.9998969784874858,36.12041201809502,277.8493232161155,13396.600994234677,103050.77687872828
china,CHN,Jiangsu,Zhenjiang,2020-03-04,2558982.0973372143,107150.8711783799,32667.031484405976,0.9481925660801891,17671.43839875927,135934.14152891745,2698515.0620368924,93.93642391757474,191.00153918983415,0.9998944204968476,37.01840012391898,284.75692403014597,17634.419998635352,135649.3846048873
china,CHN,Jiangsu,Zhenjiang,2020-03-05,2516565.6982979774,139235.890509701,42998.411192321684,0.9324758034304051,23040.469694257696,177234.38226352073,2698508.7534584673,93.06345559561919,198.18308593705297,0.99989208294740894,37.839880819333196,291.07600630256303,23002.62981343836,176943.30625721818
china,CHN,Jiangxi,Fuzhou,2020-01-30,3991300,100,0,0.9999749461341885,13,100,3991300,100,0,0.9999749461341885,13,100,0,0
china,CHN,Jiangxi,Fuzhou,2020-01-31,3991254.5125894076,135.38094905793608,10.106461534276605,0.9999635497793775,18.73735746772122,144.13351898247092,3991256.203361574,133.82712865228103,9.969509773422033,0.9999639733831673,18.529586875649443,142.53528365884188,0.20777059207177828,1.5982353236290407
china,CHN,Jiangxi,Fuzhou,2020-02-01,3991192.932283612,183.27911033041195,23.788606057409197,0.9999481215321973,26.504525864348327,203.88096818729483,3991226.3596890327,152.3672352992016,21.273075668141246,0.9999564963894956,22.35223572095319,171.94027477656297,4.152290143395138,31.940693410731853
china,CHN,Jiangxi,Fuzhou,2020-02-02,3991109.5664925207,248.12212043074274,42.31138704856858,0.9999272351787645,37.019519309246185,284.76553314804755,3991192.3818429094,173.4755631665728,34.142593923956156,0.9999479836255222,26.70442776824638,205.41867514035675,10.315091540999806,79.3468580076908
china,CHN,Jiangxi,Fuzhou,2020-02-03,3990996.7097023292,335.90315025103575,67.3871474196203,0.9998989601899908,51.254247020465556,394.2634386189658,3991153.697236498,197.50778471679772,48.79497878532857,0.9999382916361422,31.659505419465166,243.53465707280895,19.59474160100039,150.72878154615682
china,CHN,Jiangxi,Fuzhou,2020-02-04,3990843.932308405,454.73392867987076,101.33376291487366,0.9998606835467267,70.524216513378,542.4939731798307,3991109.6540120947,224.86880457761694,65.47718332754448,0.9999272571058011,37.30096492581375,286.9304994293365,33.22325158756424,255.5634737504942
china,CHN,Jiangxi,Fuzhou,2020-02-05,3990637.1187012875,615.5926871638794,147.2886115484871,0.9998088687431196,96.60986639890929,743.1528184531484,3991059.5100761405,256.0195668951944,84.47035696450621,0.9999146941113746,43.72386089775598,336.33739152119983,52.886005501153306,406.81542693194854
china,CHN,Jiangxi,Fuzhou,2020-02-06,3990391.7584500755,801.4900440499426,206.751505874563,0.9997473965150262,127.66178623013208,982.0137402317852,3991018.38015962,276.4351329068227,105.18470747303218,0.9999043894772812,49.019746778349074,377.07497521806977,78.642039451783,604.9387650137154
china,CHN,Jiangxi,Fuzhou,2020-02-07,3990027.297399363,1084.958144078384,287.7444565584883,0.9996560849324455,173.63189298316888,1335.629946024376,3990961.405349217,310.3392196940626,128.2554310890846,0.9998901150847364,56.32738210402365,433.28755464633576,117.30451087914523,902.3423913780402
china,CHN,Jiangxi,Fuzhou,2020-02-08,3989533.998148295,1468.624222625326,397.3776290793903,0.9995324944000339,235.85279881925072,1814.2522986096208,3990919.2142172023,327.81960501917865,152.96617777831852,0.9998795445751371,61.77272591120301,475.1748147015616,174.08007290804773,1339.077483908059
china,CHN,Jiangxi,Fuzhou,2020-02-09,3988866.3725054297,1987.8571804311955,545.770314139314,0.9993652283673472,320.06226047185237,2462.017388245018,3990874.6471170266,346.28410966441356,179.06877330876887,0.9998683787936631,67.52472188590347,519.4209375838728,252.53753858594888,1942.5964506611454
china,CHN,Jiangxi,Fuzhou,2020-02-10,3987962.9190451554,2690.4706514620907,746.6103033823892,0.9991388783497408,434.0180476478279,3338.600366521753,3990827.5703454125,365.78808093632466,206.6415736512281,0.9998565842424745,73.60062642569247,566.158664813019,360.41742122213543,2772.4417017087344
china,CHN,Jiangxi,Fuzhou,2020-02-11,3986740.525058031,3641.068372981848,1018.406568987295,0.9988326214005189,588.2042397239811,4524.6479978767775,3990777.842686519,386.38997228108167,235.76734119979665,0.9998441255415441,80.01866554862964,615.5281965279203,508.18557417535146,3909.1198013488574
china,CHN,Jiangxi,Fuzhou,2020-02-12,3985086.9439842287,4926.879092771684,1386.176922999788,0.9984183354172042,796.7804377689063,6129.080290530048,3990725.3149911375,408.15151683697985,266.5334920254536,0.9998309653232293,86.79808920644967,667.6776092803821,709.9823485624565,5461.402681249666
china,CHN,Jiangxi,Fuzhou,2020-02-13,3982864.847869077,6652.586079605907,1882.5660513169132,0.9978616144383117,1077.1181814152287,8285.524472424837,3990670.71565209,430.2966170793141,298.98773083044216,0.9998172860780904,93.84643020153949,721.8956169349192,983.2717512136892,7563.628855489917
china,CHN,Jiangxi,Fuzhou,2020-02-14,3979847.70170056,8998.110098545429,2554.188200894743,0.9971057026859147,1457.702927040449,11213.099438772684,3990619.9977655467,447.13649010496823,332.86574434814975,0.9998045792868534,100.404700734912,772.3438518070153,1357.298226305537,10440.755586965668
china,CHN,Jiangxi,Fuzhou,2020-02-15,3975771.1125512393,12166.628219669527,3462.259229090996,0.9960843595107579,1971.9410238100256,15168.777106230966,3990575.2047321834,457.09851910919286,367.6967487074435,0.9997933569003816,106.20882554249057,816.990965711466,1865.732198267535,14351.7861405195
china,CHN,Jiangxi,Fuzhou,2020-02-16,3970266.918342049,16443.624371895206,4689.457286056131,0.9947053460795833,2666.2897391568763,20509.92107043751,3990529.4142759475,467.2819747780492,403.30374927446246,0.9997818846209219,112.14219381019485,862.632260078422,2554.1475453466815,19647.28881035909
china,CHN,Jiangxi,Fuzhou,2020-02-17,3962842.1917468584,22210.9036737384,6346.9045794033445,0.992845165041554,3602.9600115760745,27715.07701212365,3990482.6042517987,477.69175517051815,439.70399303082377,0.9997701569002853,118.2076750750064,909.28980826928,3484.752336501068,26805.78720385437
china,CHN,Jiangxi,Fuzhou,2020-02-18,3952839.562684782,29976.865851147853,8583.571464070119,0.9903391197787197,4864.934615141215,37422.57396262472,3990434.752025951,488.3328656280521,476.9151084208861,0.9997581680678337,124.4082022065709,956.9861708197761,4740.526412934643,36465.587791804945
china,CHN,Jiangxi,Fuzhou,2020-02-19,3939387.059094691,40414.462257645435,11598.478647663258,0.9869687475809719,6562.319000435188,50479.37692642452,3990385.834465224,499.2104210762693,514.9551137001254,0.9997459123278107,130.74677278792385,1005.7444060609527,6431.572227647264,49473.632520363564
china,CHN,Jiangxi,Fuzhou,2020-02-20,3921626.9575698995,54140.22742333325,15632.8150067674,0.9825191555769653,8804.449821243808,67726.53708649083,3990338.4963143882,507.7830767635131,553.7206088481471,0.9997340522910227,136.8848741254569,1052.9605701958221,8667.564947118351,66673.57651629501
china,CHN,Jiangxi,Fuzhou,2020-02-21,3897597.4092998165,72745.91982026117,21056.67087992234,0.9764988247982704,11837.28831836401,91056.06398741546,3990295.635331212,511.4488897810868,592.9157790066674,0.9997233139578123,142.45041144608058,1095.7723957390813,11694.837906917928,89960.29159167637
china,CHN,Jiangxi,Fuzhou,2020-02-22,3865584.2011340423,97493.11418911182,28322.684676846024,0.9684782785824629,15878.672840522891,122143.63723479147,3990251.0401858618,516.503058748862,632.4567553894594,0.9997121411499378,148.2388249433253,1140.2986534101947,15730.434015579565,121003.33858138128
china,CHN,Jiangxi,Fuzhou,2020-02-23,3823167.4660446276,130210.55612937125,38021.97782600112,0.9578512466915438,21235.006153838007,163346.20118336927,3990206.0048795245,521.6066658640315,672.3884546114132,0.9997008580647203,154.08437182399166,1185.2643986460896,21080.921782014015,162160.9367847232
china,CHN,Jiangxi,Fuzhou,2020-02-24,3767371.489283081,173119.55819656313,50908.95252035558,0.9438721975454931,28283.62869054468,217566.37454265138,3990160.525117288,526.760184591492,712.714698120486,0.9996894636261181,159.9876095894655,1230.6739199189653,28123.641080955214,216335.7006227324
china,CHN,Jiangxi,Fuzhou,2020-02-25,3694669.8976116544,228803.09441380284,67927.00797454268,0.925657638325313,37472.65593369991,288251.19948999933,3990114.596563318,531.9640927281123,753.4393439539708,0.9996779567478373,165.94910105313087,1276.5315465625451,37306.706832646785,286974.66794343677
china,CHN,Jiangxi,Fuzhou,2020-02-26,3601102.2050203485,300073.57299248414,90224.22198716737,0.9022153141805753,49306.95623909164,379284.2787622434,3990068.2148404913,537.2188724382845,794.5662870705128,0.9996663363332393,171.96941438842458,1322.8416491417274,49134.986824703214,377961.43711310165
china,CHN,Jiangxi,Fuzhou,2020-02-27,3482570.0040041665,389682.2048210559,119147.79117477778,0.87251841559457,64311.603198966644,494704.6399920511,3990021.3755300203,542.5250102896835,836.0994596900418,0.9996546012752469,178.0491231772736,1369.6086398251814,64133.55407578937,493335.0313522259
china,CHN,Jiangxi,Fuzhou,2020-02-28,3335378.264908829,499818.7566152474,156202.97847592365,0.8356411947960186,82964.33237003423,638187.1720771864,3989977.3840130493,544.7184204752662,877.8975664754398,0.9996435796996165,183.76427175867852,1413.571321220604,82780.56809827556,636773.6007559658
china,CHN,Jiangxi,Fuzhou,2020-02-29,3157042.6020037956,631394.6672132371,202962.73078296753,0.790961217117752,105593.90873918202,812260.8364552463,3989933.215150693,546.9202099195851,919.864639387466,0.9996325136921113,189.50246094098515,1457.711238007578,105404.40627824103,810803.1252172388
china,CHN,Jiangxi,Fuzhou,2020-03-01,2947274.9696956147,783203.5532988962,260921.47700548917,0.7384063160033107,132254.74937347427,1017344.2259498021,3989888.868269702,549.1304065724485,962.0013237255625,0.9996214030840562,195.26377819907879,1502.0290630698369,132059.48559527518,1015842.1968867322
china,CHN,Jiangxi,Fuzhou,2020-03-02,2708897.113522163,951200.0429760342,331302.84350180253,0.6786834477932964,162608.77697032673,1250836.7459255902,3989844.342694618,551.3490384425398,1004.3082669395953,0.9996102477062229,201.04831129501673,1546.5254715001286,162407.7286590317,1249290.22045409
china,CHN,Jiangxi,Fuzhou,2020-03-03,2448289.5632292316,1128257.5387416335,414852.8980291351,0.6133911818482817,195864.01165851395,1506646.2435270303,3989799.637747767,553.576133597226,1046.7861186359078,0.9995990473888277,206.8561482785909,1591.2011406045453,195657.15551023534,1505055.042386426
china,CHN,Jiangxi,Fuzhou,2020-03-04,2175001.9174609673,1304730.0897912139,511667.9927478186,0.5449220617981078,230818.4369227974,1775526.4378676724,3989754.752749258,555.8117201623605,1089.435530579649,0.9995878019615319,212.68737748788763,1636.056749906828,230605.74954530952,1773890.3811177656
china,CHN,Jiangxi,Fuzhou,2020-03-05,1904880.5503188586,1465681.8185826738,620837.6310984679,0.4772462169461489,265462.3243274457,2042017.87944189,3989713.0934412763,554.7961081627694,1132.1104505606927,0.999577364694412,218.1047587271374,1677.7289132856722,265244.2195687186,2040340.1505286042
china,CHN,Jiangxi,Ganzhou,2020-01-28,8969823.076923076,76.92307692307692,0,0.9999914243105359,10,76.92307692307692,8969823.076923076,76.92307692307692,0,0.9999914243105359,10,76.92307692307692,0,0
china,CHN,Jiangxi,Ganzhou,2020-01-29,8969788.956863685,103.33962075619617,7.703515559434891,0.999987620471096,14.306438461396343,110.04952662612571,8969790.246237028,102.15352442734616,7.600238544866443,0.9999877642155462,14.147825655813596,108.82942812164305,0.15861280558274693,1.2200985044826638
china,CHN,Jiangxi,Ganzhou,2020-01-30,8969743.11970398,138.82778084355428,18.052515177056193,0.9999825103628781,20.09174301574675,154.5518693518981,8969746.647442557,135.65925105559126,17.69330638833344,0.9999829036491552,19.656093786866734,151.2007214374364,0.4356492288800169,3.351147914461677
china,CHN,Jiangxi,Ganzhou,2020-01-31,8969681.54190901,186.50263088567357,31.955460105091333,0.9999756454262599,27.863742122962808,214.33647786894468,8969688.748898847,180.15429311190064,31.09680804051459,0.9999764488900487,26.97099232601656,207.46917173858893,0.8927497969462479,6.867306130355757
china,CHN,Jiangxi,Ganzhou,2020-02-01,8969598.818471735,250.5487755063776,50.632752757519484,0.999966423089637,38.30462657572327,294.6509736594098,8969650.250412073,203.53672502779006,46.212862899526954,0.9999721569261724,31.905839407765093,245.42953390588534,6.398787167958176,49.221439753524436
china,CHN,Jiangxi,Ganzhou,2020-02-02,8969487.688723993,336.5874473094962,75.72382869757712,0.999954033904948,52.33079963210699,402.54461255466913,8969606.755382217,229.9537828788016,63.29083490371704,0.9999673079278718,37.48115827249365,288.316602096105,14.849641359613337,114.22801045856414
china,CHN,Jiangxi,Ganzhou,2020-02-03,8969338.399492271,452.169509811297,109.43099791742861,0.9999373905497576,71.173257132872,547.4865933297846,8969557.615407096,259.799250288386,82.58534261584282,0.9999618296087021,43.78006317688248,336.7697167452498,27.393193955989517,210.71687658453476
china,CHN,Jiangxi,Ganzhou,2020-02-04,8969137.849893104,607.4374738142009,154.7126330807805,0.999915032485658,96.48552886887701,742.1963759144385,8969502.097962378,293.5179938219211,104.38404379971325,0.9999556403039473,50.896451458677994,391.5111650667538,45.58907741019902,350.6852108476847
china,CHN,Jiangxi,Ganzhou,2020-02-05,8968868.443056328,816.0143333333705,215.54261033795774,0.9998849979438263,130.48861173409557,1003.7585518007352,8969439.375493618,331.61258527324725,129.01192110963166,0.9999486477545588,58.936401769980904,453.3569366921608,71.55220996411467,550.4016151085743
china,CHN,Jiangxi,Ganzhou,2020-02-06,8968552.007595142,1054.302208404607,293.69019645266235,0.9998497204645695,170.56231462975077,1312.0178048442367,8969389.004851848,355.3064370502689,155.68871110118926,0.999943032235794,65.42737874338721,503.2875287952862,105.13493588636356,808.7302760489505
china,CHN,Jiangxi,Ganzhou,2020-02-07,8968084.452491151,1416.2807967931408,399.2667120564729,0.9997975955686408,229.5747475037706,1765.9595961828506,8969319.025396572,395.82167651917484,185.15292690880597,0.999935230648789,74.40969931570544,572.3823024285034,155.16504818806516,1193.5772937543472
china,CHN,Jiangxi,Ganzhou,2020-02-08,8967456.41496338,1902.49734093901,541.0876956805587,0.999727579456112,308.8426088186467,2375.7123755280513,8969268.592267698,414.9064372794105,216.50129502266645,0.9999296081637139,80.92447524595806,622.4959634304466,227.91813357268862,1753.2164120976047
china,CHN,Jiangxi,Ganzhou,2020-02-09,8966612.850976031,2555.558994615136,731.5900293532759,0.9996335355997314,415.31345095131053,3194.7188534716192,8969215.7278028,434.9110711740349,249.36112602613866,0.9999237146236636,87.75332325467299,675.0255634974845,327.56012769663755,2519.6932899741346
china,CHN,Jiangxi,Ganzhou,2020-02-10,8965479.86868084,3432.65786112209,987.4734580367804,0.9995072262434186,558.3138587449823,4294.721990346018,8969160.314845165,455.8798849615045,283.8052698727697,0.9999175369675432,94.91137732019772,730.0875178476747,463.4024814247846,3564.6344724983437
china,CHN,Jiangxi,Ganzhou,2020-02-11,8963958.300239967,4610.5418214962565,1331.1579385362566,0.9993375957636057,750.3609137123594,5772.007028556611,8969102.230598267,477.85931647128183,319.9100852608681,0.9999110615055092,102.41449996230284,787.803845863868,647.9464137500565,4984.203182692743
china,CHN,Jiangxi,Ganzhou,2020-02-12,8961915.101826753,6192.162004463939,1792.736168783158,0.9991098119072401,1008.2478827016852,7755.752943859116,8969041.346354805,500.89803680641796,357.7556083891541,0.9999042738887618,110.2793172437099,848.30244033623,897.9685654579753,6907.450503522887
china,CHN,Jiangxi,Ganzhou,2020-02-13,8959189.496761983,8299.337601151456,2411.165636865422,0.9988059506529597,1352.3270286067866,10402.51560466759,8968978.604992757,524.0224350315463,397.3725722115487,0.9998972792330747,118.38586432038153,910.6604947721655,1233.9411642864052,9491.855109895423
china,CHN,Jiangxi,Ganzhou,2020-02-14,8955514.296211539,11143.877117189923,3241.8266712706536,0.998396224730659,1816.2099081648212,13970.845447421701,8968921.228692403,540.3510125749254,438.42029502242804,0.9998908826957271,125.81215850194029,967.7858346303099,1690.3977496628809,13003.059612791392
china,CHN,Jiangxi,Ganzhou,2020-02-15,8950582.257503727,14960.775017098134,4356.967479174957,0.9978463815096854,2438.739910843158,18759.537775716602,8968871.539621364,548.1498144540807,480.3105641808361,0.9998853431611684,132.25753904940922,1017.3656849954555,2306.482371793749,17742.172090721146
china,CHN,Jiangxi,Ganzhou,2020-02-16,8943966.004771588,20080.341504725824,5853.653723685071,0.9971087754346858,3273.870960754925,25183.622775037882,8968821.133691596,556.0608926121743,522.8054157923907,0.9998797237083575,138.79590686256384,1067.6608220197218,3135.075053892361,24115.96195301816
china,CHN,Jiangxi,Ganzhou,2020-02-17,8935094.7853842,26943.433391304883,7861.7812244948,0.9961197767404543,4393.66352329008,33797.411717616,8968770.000591373,564.0858552218891,565.9135534055531,0.9998740231877026,145.42859953927714,1118.6815349175165,4248.234923750802,32678.730182698484
china,CHN,Jiangxi,Ganzhou,2020-02-18,8923207.925185082,36137.1254434694,10554.949371447787,0.9947945824574502,5894.167385342107,45339.7491180162,8968718.129861528,572.2263332508583,609.6438052207232,0.999868240433174,152.15697380418715,1170.4382600322087,5742.01041153792,44169.310857984
china,CHN,Jiangxi,Ganzhou,2020-02-19,8907294.415468203,48440.83215624691,14164.752375550568,0.9930204813284655,7903.061152971403,60792.77809978002,8968665.510893364,580.4839807777845,654.0051258578897,0.9998623742620725,158.9824057788712,1222.9415829143938,7744.078747192532,59569.83651686563
china,CHN,Jiangxi,Ganzhou,2020-02-20,8886364.439283451,64564.11482394982,18971.44589259848,0.9906871246372257,10546.525357450168,81127.11813423205,8968615.208838867,585.9216734144069,698.8694877177477,0.9998567663896886,165.51206794405155,1273.169753415781,10381.013289506116,79853.94838081626
china,CHN,Jiangxi,Ganzhou,2020-02-21,8858095.163605724,86396.83435646385,25408.002037812024,0.9875355537526309,14115.724802361552,108582.49847970424,8968570.486395556,585.6229047513309,743.8906996920705,0.9998517805544718,171.32648147045666,1317.896011311205,13944.398320891096,107264.60246839303
china,CHN,Jiangxi,Ganzhou,2020-02-22,8820432.847635105,115459.1869627187,34007.965402176604,0.983336809511266,18871.41002743327,145164.69251871746,8968524.169208307,586.8722398284784,788.9585518650711,0.9998466169308807,177.3456064206089,1364.1969724662222,18694.064421012663,143800.49554625124
china,CHN,Jiangxi,Ganzhou,2020-02-23,8770396.960040184,154025.53137908844,45477.5085807275,0.9777586104683647,25190.49450394561,193773.03464573546,8968477.753461543,588.1240000307712,834.1225384250283,0.9998414423194845,183.3775400182831,1410.5964616791007,25007.11696392733,192362.43818405637
china,CHN,Jiangxi,Ganzhou,2020-02-24,8704169.250160467,204993.5804619145,60737.1693776194,0.9703752829084457,33556.15997803975,258124.3075233827,8968431.238965068,589.3781889955037,879.3828459363431,0.9998362566990789,189.4223069831879,1457.0946691014453,33366.737671056566,256667.21285428127
china,CHN,Jiangxi,Ganzhou,2020-02-25,8616940.280509822,271984.95648168947,80974.76300848834,0.9606506516806009,44577.59271359981,342904.5593353832,8968384.625528404,590.6348103604847,924.7396612353623,0.9998310600484291,195.47993207144458,1503.6917851649582,44382.11278152837,341400.86755021825
china,CHN,Jiangxi,Ganzhou,2020-02-26,8502791.53530407,359406.1410534164,107702.32364251465,0.947924897189943,59005.443574515506,453888.0274962731,8968337.912960794,591.8938677640087,970.193171441555,0.9998258523462685,201.55044007558845,1550.3880005814497,58803.89313443992,452337.63949569163
china,CHN,Jiangxi,Ganzhou,2020-02-27,8354672.525792789,472417.3149733976,142810.1592338141,0.9314120030092631,77735.59228420212,597966.0944938625,8968291.101071194,593.1553648448286,1015.7435639612377,0.9998206335712989,207.63385582456988,1597.1835063428452,77527.95842837755,596368.9109875197
china,CHN,Jiangxi,Ganzhou,2020-02-28,8164564.878283426,616729.6559823015,188605.46573427226,0.9102180490622445,101789.66114932705,782997.3934563618,8968247.777184611,590.9853471632443,1061.2374682258815,0.9998158036527287,213.2694887101489,1640.5345285396068,101576.3916606169,781356.8589278222
china,CHN,Jiangxi,Ganzhou,2020-02-29,7923956.2839416955,798127.8019674503,247815.91409085412,0.8833940494254892,132256.7201760688,1017359.38596976,8968204.612012552,588.8230604537979,1106.5649269949645,0.9998109914282826,218.88447613183047,1683.7267394756188,132037.835699937,1015675.6592302844
china,CHN,Jiangxi,Ganzhou,2020-03-01,7624754.482189361,1021613.4379982979,323532.07981234137,0.8500378468198487,170179.46230279145,1309072.7869445495,8968161.604987966,586.6684787133858,1151.726533319801,0.9998061968347435,224.47889184834065,1726.7607065256973,169954.9834109431,1307346.0262380238
china,CHN,Jiangxi,Ganzhou,2020-03-02,7260716.927178559,1290122.417281001,419060.65554044023,0.8094534974947947,216374.59893453593,1664419.9918041225,8968118.755545724,584.5215760148711,1196.722878260538,0.9998014198091087,230.05280936877608,1769.6369951444312,216144.54612516714,1662650.354808978
china,CHN,Jiangxi,Ganzhou,2020-03-03,6829312.068913279,1602918.7787571636,537669.1523295576,0.7613587742241584,271196.91566116345,2086130.120470488,8968076.063122613,582.38232650695,1241.5545508805662,0.9997966602885888,235.6063019533448,1812.356168871883,270961.30935921014,2084317.764301616
china,CHN,Jiangxi,Ganzhou,2020-03-04,6333654.178339289,1954018.4136574292,682227.4080032827,0.7061008682749293,334290.85750271386,2571468.1346362606,8968033.527157322,580.2507044140183,1286.2221382651478,0.9997919182106068,241.13944261410637,1854.9187893392798,334049.71806009975,2569613.2158469213
china,CHN,Jiangxi,Ganzhou,2020-03-05,5793419.12342896,2322333.2373804254,854147.6391906142,0.6458733233847602,403216.04323867237,3101661.8710667104,8967994.672752358,574.7490222800036,1330.5782253611833,0.9997875865675602,246.1991096823971,1893.8393052492086,402969.84412898996,3099768.0317614614
china,CHN,Jiangxi,Ji'an,2020-02-01,4890915.384615385,84.61538461538461,0,0.9999826997782427,11,84.61538461538461,4890915.384615385,84.61538461538461,0,0.9999826997782427,11,84.61538461538461,0,0
china,CHN,Jiangxi,Ji'an,2020-02-02,4890878.630576154,112.95811241978764,8.411311426199973,0.9999751851515343,15.64140750122364,120.31851924018184,4890897.941472774,94.99649555181549,7.062031674198806,0.9999791334027345,13.237264243926296,101.8251095686638,2.404143257297344,18.493409671518037
china,CHN,Jiangxi,Ji'an,2020-02-03,4890829.565931155,150.79403737692655,19.640031468123198,0.9999651535332561,21.837435953368526,167.98027656437327,4890878.358384922,106.65114506222848,14.990470015443861,0.9999751295000863,15.74899886979941,121.14614515230315,6.088437083569117,46.83413141207012
china,CHN,Jiangxi,Ji'an,2020-02-04,4890764.067727909,201.302472181654,34.629799908958375,0.9999517619562277,30.108745714671386,231.60573626670296,4890856.372847933,119.7355488519927,23.891603214666247,0.9999706343994956,18.568872796135583,142.8374830471968,11.539872918535803,88.76825321950616
